confidence_per_choice;id
[0.10448449589224042, 0.6012667596625965, 0.03610887556802517, 0.1260323595407226];('high_school_government_and_politics', 155)
[0.1490741610335564, 0.15868861838804946, 0.06615126584707931, 0.5538777016200781];('high_school_government_and_politics', 156)
[0.4890950960169984, 0.058414082563756894, 0.029372445311258707, 0.1236626137578875];('high_school_government_and_politics', 157)
[0.10707308595701974, 0.24129292397841406, 0.32980832343046085, 0.1557904208041404];('high_school_government_and_politics', 158)
[0.5583009461561745, 0.05527927957167191, 0.03149718406343763, 0.21863379189373855];('high_school_government_and_politics', 159)
[0.07890431919359166, 0.08399321056626442, 0.02260646594195158, 0.6606576972218762];('high_school_government_and_politics', 160)
[0.6314657644872854, 0.051833866408978024, 0.033466459466016875, 0.07084849524552513];('high_school_government_and_politics', 161)
[0.09268369713366255, 0.024945478670246803, 0.6848449763470155, 0.05984109247823827];('high_school_government_and_politics', 162)
[0.23496040457900486, 0.11098743634161864, 0.12576524180035803, 0.46727458830621665];('high_school_government_and_politics', 163)
[0.10385723296552812, 0.07598357481673276, 0.03371750693526964, 0.6362026068806865];('high_school_government_and_politics', 164)
[0.06737065330212519, 0.03387609190884079, 0.02054688837395501, 0.8207426625919142];('high_school_government_and_politics', 165)
[0.25484530375057496, 0.34833223029624666, 0.0997988548808831, 0.12814426622338537];('high_school_government_and_politics', 166)
[0.5565125645147772, 0.03139629047527056, 0.016805227296668425, 0.040313634959958655];('high_school_government_and_politics', 167)
[0.07623713034657516, 0.5996515152149816, 0.014102454458711855, 0.0557762760675967];('high_school_government_and_politics', 168)
[0.14361636111352133, 0.25205456338797755, 0.09272569192388105, 0.4155676952650267];('high_school_government_and_politics', 169)
[0.0661552562052018, 0.011496062491627003, 0.2616491451070475, 0.6276636511790737];('high_school_government_and_politics', 170)
[0.06900522744925776, 0.654703447413122, 0.03469800740655397, 0.12891873722376682];('high_school_government_and_politics', 171)
[0.10143230030122437, 0.5837025867468426, 0.01997320417212897, 0.06548961522167694];('high_school_government_and_politics', 172)
[0.5692050896454318, 0.049736586438694795, 0.08200176799349164, 0.14391758479595546];('high_school_government_and_politics', 173)
[0.0663950395571058, 0.019022497320832884, 0.010838692256900576, 0.7138140095884485];('high_school_government_and_politics', 174)
[0.03605807503319121, 0.7242457327056161, 0.011706340236708695, 0.03605807503319121];('high_school_government_and_politics', 175)
[0.07233789537096925, 0.012570441339519027, 0.009789869558770578, 0.8278634595288201];('high_school_government_and_politics', 176)
[0.15944135244622654, 0.07075167126370244, 0.24694759752391912, 0.23198579894437438];('high_school_government_and_politics', 177)
[0.05462259659381522, 0.0177333607577019, 0.01010416438449589, 0.7540416644427449];('high_school_government_and_politics', 178)
[0.09466877185393198, 0.05394064024074066, 0.03946381543551401, 0.6995128035042493];('high_school_government_and_politics', 179)
[0.2644390721218018, 0.05900433251203982, 0.07117281072291627, 0.3189744079221337];('high_school_government_and_politics', 180)
[0.14802530815139564, 0.045145168319320375, 0.5499807731864699, 0.16773464894649423];('high_school_government_and_politics', 181)
[0.06524473235184779, 0.03280711172277132, 0.010005603766623848, 0.6190247483714953];('high_school_government_and_politics', 182)
[0.09593069033327169, 0.0399898613214812, 0.012982804051995043, 0.6255466797516651];('high_school_government_and_politics', 183)
[0.08746579612620871, 0.03217686820052496, 0.15350725281604263, 0.4172759758665173];('high_school_government_and_politics', 184)
[0.5295016393628981, 0.03835697239093982, 0.03384990932752723, 0.06731858302161653];('high_school_government_and_politics', 185)
[0.6345704765352929, 0.09141855570536761, 0.052088722902625596, 0.12495435046540668];('high_school_government_and_politics', 186)
[0.6066482375563462, 0.08210091105468001, 0.038781724331795865, 0.16327715810128512];('high_school_government_and_politics', 187)
[0.2086641789600511, 0.104922950880283, 0.3662170390246348, 0.19602185545632084];('high_school_government_and_politics', 188)
[0.04634692013583645, 0.02330469498599582, 0.016017067009368655, 0.7717454152214941];('high_school_government_and_politics', 189)
[0.119479106738883, 0.03878918680055, 0.4725490339382992, 0.06807714293400821];('high_school_government_and_politics', 190)
[0.13774546866805518, 0.3985797294659228, 0.02393657328287768, 0.09467098381759209];('high_school_government_and_politics', 191)
[0.12313210910344488, 0.42977328984663193, 0.03527793990564924, 0.09008537544524335];('high_school_government_and_politics', 192)
[0.1349873826207631, 0.5338854230693018, 0.03011975630218824, 0.11912594705082506];('high_school_macroeconomics', 0)
[0.34023270233841546, 0.21967074290737756, 0.04325573397924155, 0.3196190449730365];('high_school_macroeconomics', 1)
[0.08923863528579183, 0.2425757606938521, 0.201102368979964, 0.3529456492040341];('high_school_macroeconomics', 2)
[0.12331219897528267, 0.09603563712420704, 0.17941819082672766, 0.335197309701837];('high_school_macroeconomics', 3)
[0.15847042669755274, 0.3151560753941171, 0.048330743731568634, 0.23057311031582226];('high_school_macroeconomics', 4)
[0.11653081294436532, 0.14056299156311144, 0.0485772700387666, 0.3589401734493495];('high_school_macroeconomics', 5)
[0.06756883317632294, 0.03616699016931996, 0.01604900842774592, 0.7264334597452484];('high_school_macroeconomics', 6)
[0.13668248623487383, 0.022312802508893094, 0.03455874457321332, 0.44816464536486034];('high_school_macroeconomics', 7)
[0.036630509300505765, 0.018418976793452543, 0.008700508572939926, 0.7831949042852394];('high_school_macroeconomics', 8)
[0.4333640119576339, 0.029490787601845668, 0.03139277999128822, 0.06645851576307521];('high_school_macroeconomics', 9)
[0.2335695263390417, 0.3192516905021946, 0.0358190426977465, 0.11033041882971314];('high_school_macroeconomics', 10)
[0.08174940508780056, 0.028251838427012944, 0.236549747000514, 0.5330730519985108];('high_school_macroeconomics', 11)
[0.1594864811893981, 0.05867179757435552, 0.20478469546527853, 0.40726297279403273];('high_school_macroeconomics', 12)
[0.39180450017634716, 0.13540401207898917, 0.07715088967936866, 0.3457662578243319];('high_school_macroeconomics', 13)
[0.4149364718339437, 0.06773651698036962, 0.1433982075727272, 0.16249145708359147];('high_school_macroeconomics', 14)
[0.2256069705156667, 0.30836816709409126, 0.09404698859398454, 0.19909745268157];('high_school_macroeconomics', 15)
[0.07902166315182725, 0.029070445280732164, 0.025654577917001105, 0.749736598302565];('high_school_macroeconomics', 16)
[0.14597230883748152, 0.3090233802339389, 0.10679562253892749, 0.3289536759350947];('high_school_macroeconomics', 17)
[0.05686222282032838, 0.2393989000074802, 0.030436154615574095, 0.30739427233669175];('high_school_macroeconomics', 18)
[0.0356545837668619, 0.5577315953357551, 0.01486304179985061, 0.03146505973719862];('high_school_macroeconomics', 19)
[0.08284673462436788, 0.03676301563856431, 0.032443247430702045, 0.7860280032972765];('high_school_macroeconomics', 20)
[0.3148976279053973, 0.07479475142753542, 0.06600613646438476, 0.45817334508599006];('high_school_macroeconomics', 21)
[0.1165349249173172, 0.40674685448350256, 0.03783335090782706, 0.35895283921771814];('high_school_macroeconomics', 22)
[0.035915134500705465, 0.02468408688867062, 0.020463826786402985, 0.6366110103768301];('high_school_macroeconomics', 23)
[0.10771715198704876, 0.6198694110763868, 0.016518956333177418, 0.06954742045144731];('high_school_macroeconomics', 24)
[0.12759666504961306, 0.034342176508124024, 0.046940189833791356, 0.5046545697802609];('high_school_macroeconomics', 25)
[0.13468217802476548, 0.3439229489941827, 0.021986261170068095, 0.4416058078907323];('high_school_macroeconomics', 26)
[0.18983495691618596, 0.45539038807754695, 0.04235790938793483, 0.06163039450062089];('high_school_macroeconomics', 27)
[0.15798768235530347, 0.22987072144239404, 0.13942364032507423, 0.22987072144239404];('high_school_macroeconomics', 28)
[0.1898172610103692, 0.45534793780627875, 0.08423088893920454, 0.1675131448987425];('high_school_macroeconomics', 29)
[0.6109084525688452, 0.04425406251200528, 0.025215204743909213, 0.106159977217725];('high_school_macroeconomics', 30)
[0.10103403485749396, 0.03956549653605448, 0.01755708265989646, 0.701315206677787];('high_school_macroeconomics', 31)
[0.03994312278722495, 0.012181964178613667, 0.010099203020701315, 0.7536714360972849];('high_school_macroeconomics', 32)
[0.036604353394864904, 0.008167535235125927, 0.06424264089067816, 0.57258835725675];('high_school_macroeconomics', 33)
[0.5983544483582155, 0.05228362901723883, 0.03171162399999645, 0.23431896872416935];('high_school_macroeconomics', 34)
[0.11164479949698505, 0.34389015150978564, 0.024911321991501614, 0.04372073167222241];('high_school_macroeconomics', 35)
[0.20898364039038864, 0.30406940256367304, 0.1436322154830221, 0.2683403059331899];('high_school_macroeconomics', 36)
[0.04701445878821724, 0.019598542244548236, 0.6908723462365144, 0.12005562633812546];('high_school_macroeconomics', 37)
[0.17143820463581835, 0.027986517569960755, 0.01594623323351512, 0.3202887327603057];('high_school_macroeconomics', 38)
[0.16099349165754512, 0.06304596470710319, 0.22005201267957974, 0.411111283113449];('high_school_macroeconomics', 39)
[0.06613412424048376, 0.020169768317143916, 0.018947743831046374, 0.7568649948504511];('high_school_macroeconomics', 40)
[0.055639208365866034, 0.00801558603562999, 0.004567143253254997, 0.7215402326485105];('high_school_macroeconomics', 41)
[0.08508330520977567, 0.20410423879679293, 0.03775548781964548, 0.3161228291281292];('high_school_macroeconomics', 42)
[0.09242174839591585, 0.1726665784029467, 0.08156190669084853, 0.5661519145251482];('high_school_macroeconomics', 43)
[0.10305699473532823, 0.16991225931456677, 0.461869406927208, 0.12431046446417167];('high_school_macroeconomics', 44)
[0.12887906235081734, 0.12107067469551022, 0.1554578235245685, 0.4788438073165018];('high_school_macroeconomics', 45)
[0.2867713905842038, 0.4172498863881074, 0.06811417558470363, 0.06011054897560423];('high_school_macroeconomics', 46)
[0.11193093848600966, 0.6050929726648366, 0.03206875079330463, 0.07226804549518316];('high_school_macroeconomics', 47)
[0.20745982676429936, 0.11820704611195043, 0.4675179365625745, 0.0979970832009002];('high_school_macroeconomics', 48)
[0.2002282430205179, 0.10068108339235605, 0.2268883238389884, 0.33012056326284234];('high_school_macroeconomics', 49)
[0.10265793034031157, 0.04279419217767791, 0.04279419217767791, 0.5213399566834611];('high_school_macroeconomics', 50)
[0.5719290932037656, 0.0933648690373355, 0.04997461317441264, 0.1638604286667776];('high_school_macroeconomics', 51)
[0.5153079940058469, 0.030946648599254424, 0.02410127416253494, 0.20179749789615534];('high_school_macroeconomics', 52)
[0.1888584766514929, 0.2925097307917192, 0.04775090090086362, 0.20103880191518214];('high_school_macroeconomics', 53)
[0.8193817960272683, 0.04079461628241843, 0.029845978849098474, 0.03832299542816719];('high_school_macroeconomics', 54)
[0.36878782577435615, 0.04688611052623461, 0.19739789844439437, 0.153733637885144];('high_school_macroeconomics', 55)
[0.23610482029893715, 0.08159563280720301, 0.05969664021554107, 0.5663860202016616];('high_school_macroeconomics', 56)
[0.28100784225841213, 0.043093948332703684, 0.040483017991950844, 0.3389601596566161];('high_school_macroeconomics', 57)
[0.13810500501140596, 0.31122443308145786, 0.05757072445379965, 0.2276966593524528];('high_school_macroeconomics', 58)
[0.09402203560742135, 0.5759548290069502, 0.011953563258662687, 0.04727724852851968];('high_school_macroeconomics', 59)
[0.031865469417533564, 0.018156397176099112, 0.006679365246830095, 0.8748242984406225];('high_school_macroeconomics', 60)
[0.06082881465116168, 0.022377670340990603, 0.6539713884080338, 0.023820906081475024];('high_school_macroeconomics', 61)
[0.08534164628654574, 0.031395437144545346, 0.010192608562877589, 0.7606418589455481];('high_school_macroeconomics', 62)
[0.0916537519589338, 0.024668272687077317, 0.021769674238457905, 0.5274309577261799];('high_school_macroeconomics', 63)
[0.08311276869457579, 0.04448705929962705, 0.016365874514507616, 0.7885519705018234];('high_school_macroeconomics', 64)
[0.4357135728451251, 0.07571566125517494, 0.11727071023313346, 0.26427362503156626];('high_school_macroeconomics', 65)
[0.11913270688030099, 0.04382647363236637, 0.5015674004204231, 0.11913270688030099];('high_school_macroeconomics', 66)
[0.1311666382469989, 0.6257610707503637, 0.0331641197974386, 0.07473649765083415];('high_school_macroeconomics', 67)
[0.1274151480114311, 0.3686879555119217, 0.2533952790427067, 0.1636042885177081];('high_school_macroeconomics', 68)
[0.24392781202239808, 0.04803223409422415, 0.21526553856400374, 0.14794969674820432];('high_school_macroeconomics', 69)
[0.22032722972127722, 0.2069782776936733, 0.1336352199955032, 0.19443809778407176];('high_school_macroeconomics', 70)
[0.06712033699138639, 0.019230298514904664, 0.019230298514904664, 0.7216115635311795];('high_school_macroeconomics', 71)
[0.23901365419493067, 0.056770718919378516, 0.28830549971457126, 0.13618587503644763];('high_school_macroeconomics', 72)
[0.5140642293150717, 0.057676401181324756, 0.03498250565835941, 0.07883429344499585];('high_school_macroeconomics', 73)
[0.07863073764098863, 0.05752747657375027, 0.02892663182226519, 0.7008281985931442];('high_school_macroeconomics', 74)
[0.14697973471350448, 0.20089747799007723, 0.03491075114127032, 0.42529996424243793];('high_school_macroeconomics', 75)
[0.11039209456398627, 0.46476805024716167, 0.02173749226989434, 0.05550863110512655];('high_school_macroeconomics', 76)
[0.44565358092282165, 0.053225736333307155, 0.03894078056364064, 0.16394679030593978];('high_school_macroeconomics', 77)
[0.48261265800236974, 0.22797007756975768, 0.07401104816689622, 0.13827084154312536];('high_school_macroeconomics', 78)
[0.14301043356372725, 0.2080789530360498, 0.026454273355563745, 0.2080789530360498];('high_school_macroeconomics', 79)
[0.1800777324397931, 0.4058114344555463, 0.15891804110257493, 0.13174768347822433];('high_school_macroeconomics', 80)
[0.17445707016338274, 0.11263795027591544, 0.27020439607998803, 0.17445707016338274];('high_school_macroeconomics', 81)
[0.3146310657074649, 0.05467468753773256, 0.45778549937653656, 0.10873359974399271];('high_school_macroeconomics', 82)
[0.06851234642873696, 0.03040216943509511, 0.07293101314085129, 0.7365770520575501];('high_school_macroeconomics', 83)
[0.20205188334941163, 0.20205188334941163, 0.20205188334941163, 0.29398375558083223];('high_school_macroeconomics', 84)
[0.130707549223446, 0.2024438124974855, 0.031045764153512803, 0.5857906296812339];('high_school_macroeconomics', 85)
[0.26474957253022136, 0.36186976064385046, 0.05907361451789663, 0.19369492502005245];('high_school_macroeconomics', 86)
[0.4874785649635128, 0.05469357918422551, 0.08471107258127361, 0.10877117026923536];('high_school_macroeconomics', 87)
[0.0683476467593422, 0.026765323041076695, 0.011877037271222244, 0.7821973261149577];('high_school_macroeconomics', 88)
[0.21265190831376815, 0.29066069654626975, 0.17629462402874255, 0.21265190831376815];('high_school_macroeconomics', 89)
[0.27435658425676296, 0.17713792434116882, 0.20072356494666396, 0.21366912265996288];('high_school_macroeconomics', 90)
[0.09749031741910409, 0.067004049948079, 0.6357166879818773, 0.1509959574421674];('high_school_macroeconomics', 91)
[0.10688681562867461, 0.0734621624256954, 0.5099284172463634, 0.0734621624256954];('high_school_macroeconomics', 92)
[0.20045046791307186, 0.22714013763221888, 0.053950505108457954, 0.3744907763439939];('high_school_macroeconomics', 93)
[0.18365659348618465, 0.2358197339785494, 0.04362226451712016, 0.3431156883363375];('high_school_macroeconomics', 94)
[0.11436265023488944, 0.03952267436137275, 0.4523130559155187, 0.21365755898256739];('high_school_macroeconomics', 95)
[0.043220581041116805, 0.015899963200511086, 0.05213397224934604, 0.676083699493503];('high_school_macroeconomics', 96)
[0.34142340009304956, 0.12560264962908482, 0.035985761617082584, 0.13370332455556214];('high_school_macroeconomics', 97)
[0.12377006867835198, 0.1916988095807788, 0.31605790492372354, 0.16917360568419146];('high_school_macroeconomics', 98)
[0.16235065591027667, 0.09847065043403887, 0.056106885357397954, 0.6032058283531896];('high_school_macroeconomics', 99)
[0.5255270364260684, 0.052034219962404434, 0.06276525012367727, 0.06681326096924795];('high_school_macroeconomics', 100)
[0.23283003033383592, 0.04584695131087895, 0.035705641582349096, 0.4630378053688811];('high_school_macroeconomics', 101)
[0.17388358356680686, 0.5701423208323753, 0.060092565669225655, 0.09907589122979663];('high_school_macroeconomics', 102)
[0.0954873672725172, 0.04510503850883414, 0.020015239509398673, 0.7055614714610821];('high_school_macroeconomics', 103)
[0.04558940530079187, 0.024402250206633083, 0.16938518956712323, 0.6293423463293251];('high_school_macroeconomics', 104)
[0.046359518810103716, 0.6812482370838608, 0.02331102999725797, 0.11121070431376076];('high_school_macroeconomics', 105)
[0.13606955497455087, 0.14484528729782845, 0.10597107596635778, 0.10597107596635778];('high_school_macroeconomics', 106)
[0.6171947049977523, 0.050662431039992226, 0.03706542634928978, 0.17682923830864394];('high_school_macroeconomics', 107)
[0.17033721562381, 0.16001700544028277, 0.2187173142687923, 0.3838608180854047];('high_school_macroeconomics', 108)
[0.15363062263087487, 0.053093316164656346, 0.3923095383858458, 0.2235312369503717];('high_school_macroeconomics', 109)
[0.47961964581571176, 0.07829575019738137, 0.07829575019738137, 0.14627571879038087];('high_school_macroeconomics', 110)
[0.12544798397891485, 0.3009340694449992, 0.021799590873924295, 0.19429763848911263];('high_school_macroeconomics', 111)
[0.6278763351313436, 0.09045415421499975, 0.02287039179058074, 0.05840159137819589];('high_school_macroeconomics', 112)
[0.2660408576080006, 0.0863708311367736, 0.07160393397382768, 0.4970297567379487];('high_school_macroeconomics', 113)
[0.3924294437601985, 0.22359954364569903, 0.09922169602813596, 0.19732590468665845];('high_school_macroeconomics', 114)
[0.15485012645667254, 0.3954236504994701, 0.05027247562491121, 0.12837526378649872];('high_school_macroeconomics', 115)
[0.08800943951832749, 0.0252151265909776, 0.18631598492237147, 0.6109065590967517];('high_school_macroeconomics', 116)
[0.05491151887412012, 0.02020081887728642, 0.5209859543976834, 0.045523248070158215];('high_school_macroeconomics', 117)
[0.12757448976482308, 0.47399676039157945, 0.17437365293644835, 0.14456083572779896];('high_school_macroeconomics', 118)
[0.09151981001899416, 0.46477594547956425, 0.02971213213483387, 0.2337040220684253];('high_school_macroeconomics', 119)
[0.40765279348796957, 0.033462182981491305, 0.019066177140857135, 0.1408810356916134];('high_school_macroeconomics', 120)
[0.052519869164671724, 0.02640864868689925, 0.014135531021405847, 0.725014408519135];('high_school_macroeconomics', 121)
[0.31109100995486144, 0.073890591497712, 0.073890591497712, 0.21380951587023186];('high_school_macroeconomics', 122)
[0.1058826079616945, 0.05324111884105737, 0.14472434861998693, 0.6093122664831461];('high_school_macroeconomics', 123)
[0.0912889621483768, 0.1932587343846675, 0.0857580435328701, 0.058940583890231095];('high_school_macroeconomics', 124)
[0.1457343494263703, 0.54146876384552, 0.04175359017795419, 0.1066215277147036];('high_school_macroeconomics', 125)
[0.08641138711238774, 0.03178897280175438, 0.018112806399848014, 0.7235136214117426];('high_school_macroeconomics', 126)
[0.1164481042057848, 0.042838863500697995, 0.048542791906956866, 0.4064438688763256];('high_school_macroeconomics', 127)
[0.05263779310560634, 0.024864332873190016, 0.34324152773501837, 0.08678504913592573];('high_school_macroeconomics', 128)
[0.12753382988174364, 0.4451368314981024, 0.21026773805988233, 0.1445147620441856];('high_school_macroeconomics', 129)
[0.08488919245355778, 0.021463349108148882, 0.03122898868130985, 0.4311028910069915];('high_school_macroeconomics', 130)
[0.05711881058780701, 0.013566906676574246, 0.01197275311973104, 0.7885008229305621];('high_school_macroeconomics', 131)
[0.22305819435405644, 0.09898147373615526, 0.2690595414110871, 0.25275804787617856];('high_school_macroeconomics', 132)
[0.12035499997728083, 0.3482586982793777, 0.07299899753593413, 0.30733722252969403];('high_school_macroeconomics', 133)
[0.23176076992163164, 0.33720993048127834, 0.10947604899904584, 0.26261935791827357];('high_school_macroeconomics', 134)
[0.10579186807145415, 0.5372555008387591, 0.04694485688516026, 0.10579186807145415];('high_school_macroeconomics', 135)
[0.3401691930312066, 0.05911254211338844, 0.12514125263606077, 0.1710478121089832];('high_school_macroeconomics', 136)
[0.1742550828775152, 0.3465476125836821, 0.21019175208221882, 0.1854935701613873];('high_school_macroeconomics', 137)
[0.38208313012598377, 0.09075268721151616, 0.03136328947181064, 0.3167580404399515];('high_school_macroeconomics', 138)
[0.07776379669554415, 0.04716612691150749, 0.01630018118175454, 0.6116596404656371];('high_school_macroeconomics', 139)
[0.11029738491998237, 0.21935254218730976, 0.11029738491998237, 0.4643693631331373];('high_school_macroeconomics', 140)
[0.08138981749703891, 0.03611651258230103, 0.02482249188513475, 0.6814685984800937];('high_school_macroeconomics', 141)
[0.06834402928763827, 0.01839454594020825, 0.02676390641880309, 0.8326008108938223];('high_school_macroeconomics', 142)
[0.21057828259779054, 0.04146532238795312, 0.08778208818414666, 0.41878492088251473];('high_school_macroeconomics', 143)
[0.13413321089864982, 0.016019923701323754, 0.015049325590298741, 0.6011433094228951];('high_school_macroeconomics', 144)
[0.09372521616150997, 0.4759759503888071, 0.04427265726311891, 0.3073131526663569];('high_school_macroeconomics', 145)
[0.06227364453951322, 0.031313154949804904, 0.01574524311465898, 0.7586482985136147];('high_school_macroeconomics', 146)
[0.4416215222594346, 0.2363829809588392, 0.12652669206560554, 0.10489431194943201];('high_school_macroeconomics', 147)
[0.6953719063296379, 0.047320653500996596, 0.01972618319093232, 0.0732916618935109];('high_school_macroeconomics', 148)
[0.283840880334856, 0.09809278344703384, 0.10441922443919706, 0.3644589046449788];('high_school_macroeconomics', 149)
[0.2041350929904637, 0.24623392413346212, 0.2313153648387967, 0.262114647837671];('high_school_macroeconomics', 150)
[0.7471129324290494, 0.04486761770015698, 0.0395955336467383, 0.047761330426661974];('high_school_macroeconomics', 151)
[0.1405974134522387, 0.3590280728225515, 0.08527664193507623, 0.27961134425882045];('high_school_macroeconomics', 152)
[0.13778931848649298, 0.4517937818875091, 0.017517945995985964, 0.04202336785082057];('high_school_macroeconomics', 153)
[0.3162886102354721, 0.07512512977369344, 0.09646257606138738, 0.4601972398640267];('high_school_macroeconomics', 154)
[0.09560662149220624, 0.7064427106887738, 0.022708563047778258, 0.04516137021348847];('high_school_macroeconomics', 155)
[0.11928152021511818, 0.11205461824233169, 0.15316048543921063, 0.5690602386485328];('high_school_macroeconomics', 156)
[0.1452720619793626, 0.06446408673327407, 0.08277352582908694, 0.5745621508252524];('high_school_macroeconomics', 157)
[0.5326366292954814, 0.049542929914785844, 0.04107253149932828, 0.08695054986640258];('high_school_macroeconomics', 158)
[0.2647655111172409, 0.19370658593941925, 0.20619958738840793, 0.24872417972602262];('high_school_macroeconomics', 159)
[0.12867074708850307, 0.09413752955818945, 0.12087498061690878, 0.42189518762338674];('high_school_macroeconomics', 160)
[0.08840805290698929, 0.6136735940032725, 0.017408577799456277, 0.09410988244320705];('high_school_macroeconomics', 161)
[0.13323119576517395, 0.17107226205158513, 0.2489086725643715, 0.2489086725643715];('high_school_computer_science', 68)
[0.15661707679278083, 0.3315583541721456, 0.09499305890938953, 0.2925992205829647];('high_school_computer_science', 69)
[0.09922711346775923, 0.5710126126938915, 0.04403176468842825, 0.11969074582753916];('high_school_computer_science', 70)
[0.15816078255908553, 0.1907783201948632, 0.031143704645315805, 0.1311198940956807];('high_school_computer_science', 71)
[0.04855308184200206, 0.01901366004182713, 0.4065299769957366, 0.123984637948203];('high_school_computer_science', 72)
[0.09660015893979389, 0.05859095813009843, 0.03338412162705872, 0.7598191739545183];('high_school_computer_science', 73)
[0.26674105134379317, 0.26674105134379317, 0.05951797350450111, 0.3022572096996381];('high_school_computer_science', 74)
[0.2833561474087311, 0.1424804187292988, 0.20730778600233615, 0.2349104970172559];('high_school_computer_science', 75)
[0.12673374187279599, 0.03865160748547802, 0.2089486159410982, 0.2089486159410982];('high_school_computer_science', 76)
[0.06496793448769293, 0.7435186594845952, 0.019814100537495306, 0.06496793448769293];('high_school_computer_science', 77)
[0.23213025759406794, 0.21806619625812446, 0.23213025759406794, 0.18078322638882705];('high_school_computer_science', 78)
[0.04305419448591766, 0.015838753007565983, 0.015838753007565983, 0.5943448218022112];('high_school_computer_science', 79)
[0.6344871949887989, 0.03579531810584846, 0.03810391777887781, 0.14157322942997871];('high_school_computer_science', 80)
[0.22496363305885628, 0.3273201547019553, 0.15461509311921826, 0.19852970936861816];('high_school_computer_science', 81)
[0.11387977961329383, 0.07826835159929557, 0.47945178046698406, 0.1212243943811383];('high_school_computer_science', 82)
[0.06940092907315251, 0.7009245955331176, 0.04480860758880757, 0.04480860758880757];('high_school_computer_science', 83)
[0.06044348480955948, 0.034439659511371436, 0.5387269159531632, 0.07761097076865378];('high_school_computer_science', 84)
[0.35668868969426876, 0.12326831270713727, 0.09600145846420932, 0.1312184358369016];('high_school_computer_science', 85)
[0.09625773949178916, 0.589650071049405, 0.011496347546149017, 0.045468936578379075];('high_school_computer_science', 86)
[0.3270392171336642, 0.1363302285684175, 0.08268845361514399, 0.21115238862648172];('high_school_computer_science', 87)
[0.08957079816625785, 0.021274929347483523, 0.584075008119346, 0.03974680074809225];('high_school_computer_science', 88)
[0.26012573692080765, 0.07933387691644707, 0.19031205462252535, 0.2769024055741246];('high_school_computer_science', 89)
[0.30221109242814187, 0.09216917570392856, 0.0813390120724923, 0.19512214649639328];('high_school_computer_science', 90)
[0.10695574604797026, 0.17634023455428255, 0.4503005639901598, 0.10695574604797026];('high_school_computer_science', 91)
[0.19686947401279367, 0.2230823399336769, 0.19686947401279367, 0.1632105264374656];('high_school_computer_science', 92)
[0.06446490131852667, 0.015311756164084334, 0.015311756164084334, 0.8359935852321475];('high_school_computer_science', 93)
[0.14535030745292668, 0.28906360264694153, 0.08281811862872518, 0.3077066032925031];('high_school_computer_science', 94)
[0.059953180798082255, 0.059953180798082255, 0.41615753479073975, 0.3241038332941868];('high_school_computer_science', 95)
[0.1174194092566389, 0.33976432639205445, 0.03364122399651685, 0.14163484331449977];('high_school_computer_science', 96)
[0.1314751290171954, 0.45889329064655493, 0.19129518395583966, 0.09036144660117824];('high_school_computer_science', 97)
[0.06667437265239859, 0.021645999591171278, 0.01794515967474205, 0.7168170381964931];('high_school_computer_science', 98)
[0.10808755350043964, 0.02411759312260507, 0.6220008875423993, 0.10808755350043964];('high_school_computer_science', 99)
[0.16948818134269952, 0.029452633151192318, 0.5220603518642577, 0.16948818134269952];('high_school_european_history', 0)
[0.5156476267261775, 0.06978532177280355, 0.05434886324354937, 0.16740628428232265];('high_school_european_history', 1)
[0.16952586704679024, 0.04286285170255963, 0.04562726813079267, 0.6704877707255019];('high_school_european_history', 2)
[0.3541398852831229, 0.1780727173393607, 0.07423175259972604, 0.2758044199753136];('high_school_european_history', 3)
[0.13002809581487249, 0.5474387310975676, 0.042213942132206264, 0.08395244845709718];('high_school_european_history', 4)
[0.19824151773282012, 0.06851043530528694, 0.39425033434212176, 0.2110269971540536];('high_school_european_history', 5)
[0.13789196846846954, 0.07856848466776463, 0.45213035822069153, 0.13789196846846954];('high_school_european_history', 6)
[0.1208774302432261, 0.5417350256816935, 0.0941394373290836, 0.1758756232250045];('high_school_european_history', 7)
[0.09807664764629681, 0.11830301915276624, 0.5301973795271727, 0.19504870406521035];('high_school_european_history', 8)
[0.06787960840630818, 0.028296430655239884, 0.6440238124279185, 0.1191324228461326];('high_school_european_history', 9)
[0.076856886486999, 0.06782596426707246, 0.02068575037266913, 0.7291977709982757];('high_school_european_history', 10)
[0.08763347257449719, 0.07733626810972585, 0.2237799384163285, 0.5368201655524092];('high_school_european_history', 11)
[0.16428797229724956, 0.06043816743990157, 0.44658100972999654, 0.16428797229724956];('high_school_european_history', 12)
[0.26458462507436786, 0.4362262992603288, 0.1416219443814676, 0.09733524401491404];('high_school_european_history', 13)
[0.20571897712259496, 0.052013903025042794, 0.19325509437759228, 0.46359487133568594];('high_school_european_history', 14)
[0.08211034644920909, 0.032154873677891604, 0.030206708366128564, 0.7318414862226862];('high_school_european_history', 15)
[0.37011684026389297, 0.0366465298473779, 0.01961547391637131, 0.4752394300429954];('high_school_european_history', 16)
[0.08735453027654268, 0.03641478591914699, 0.5696230912747352, 0.20955262449649908];('high_school_european_history', 17)
[0.15278000246818815, 0.6432278168154515, 0.026549183509265797, 0.105004057710044];('high_school_european_history', 18)
[0.18248196628752897, 0.2067791578113062, 0.03593282967623259, 0.3863143026360849];('high_school_european_history', 19)
