confidence_per_choice;id
[0.00031978030077714243, 0.0008692533951938941, 0.7423934568959035, 0.21269929289722794];('college_biology', 115)
[0.000795616281266394, 3.9611402189995626e-05, 0.8724993124335387, 0.0013117494862392397];('college_biology', 116)
[0.002279651713364899, 0.001076831221292325, 0.9196769552989924, 0.000308517310309068];('college_biology', 117)
[0.8934287497530888, 0.012744078566518368, 0.00011025783082709619, 0.0001415738571708487];('college_biology', 118)
[0.9543670851470415, 9.667825414925096e-06, 4.566757363750138e-06, 0.0064304762507603535];('college_biology', 119)
[0.0011247054622949345, 0.0005312732420732475, 0.9605645159718157, 0.002381001482362742];('college_biology', 120)
[0.00041858952747774874, 0.7568276424821124, 0.00032599785178516005, 0.006547841888910693];('college_biology', 121)
[0.0922920309630209, 0.0045949485598437, 0.11850531351425085, 0.6819509739462829];('college_biology', 122)
[0.9384019748890085, 3.4970993217350454e-06, 5.7657420374955605e-06, 1.2206075989162497e-05];('college_biology', 123)
[0.014628844398652674, 0.4844406783950958, 0.0510596718490666, 0.3772827796857432];('college_biology', 124)
[0.0025117863314259277, 0.0001605731279763019, 0.7891799470836525, 0.0647798387315493];('college_biology', 125)
[5.3494598562628e-05, 1.967956302491023e-05, 7.239706648102155e-06, 0.9176582829726121];('college_biology', 126)
[0.0025264337873657137, 0.7937820772446211, 1.702297695596894e-05, 4.6273248925687445e-05];('college_biology', 127)
[0.000702785085748595, 0.001158696719604522, 0.9895951399432209, 0.001158696719604522];('college_biology', 128)
[0.0003113964131366221, 0.9282598323579772, 0.0003113964131366221, 0.006254564153803825];('college_biology', 129)
[6.903793541007519e-05, 2.539763709828859e-05, 0.9223276762154576, 1.9779699660310518e-05];('college_biology', 130)
[0.02732745159186237, 0.00023642866911282543, 0.006097578650140714, 0.5488864725326049];('college_biology', 131)
[0.0015217380179870397, 0.0005598161316664104, 0.7882797973563862, 0.001185130760037834];('college_biology', 132)
[0.0017289830722876432, 0.04459107177670981, 0.0010486812434666, 0.8956355852505903];('college_biology', 133)
[0.00016503445164946372, 0.8111058179500011, 2.2334984257779236e-05, 3.6824163626553135e-05];('college_biology', 134)
[0.4660361060816808, 0.006647648423418996, 0.004032002583793971, 0.22013988200400847];('college_biology', 135)
[0.9420619948539433, 0.0006690282466160519, 0.0005210397223614702, 0.0018186073255022305];('college_biology', 136)
[0.00030571234599233903, 0.00014440828700676956, 0.00030571234599233903, 0.911315387929937];('college_biology', 137)
[0.940414043479471, 0.0005201282081593253, 0.00014901929767786366, 0.02211641946265307];('college_biology', 138)
[0.2619802910836708, 0.00023889507429140827, 1.189388539649228e-05, 2.5179355581963404e-05];('college_biology', 139)
[0.775206643605232, 7.852918432388212e-06, 1.7522229474513384e-06, 4.763035797465922e-06];('college_biology', 140)
[1.7474344803381592e-05, 6.428452201105117e-06, 0.49421868322788115, 1.3609033416533317e-05];('college_biology', 141)
[0.024963410773679338, 0.8266745439720012, 0.0009679362467532788, 0.08713086498813873];('college_biology', 142)
[0.0871994864794297, 0.0002775367848622994, 0.01945683538301599, 0.14376764815276397];('college_biology', 143)
[6.288460675619032e-06, 1.331267135475364e-05, 2.194888443242262e-05, 0.6207703920677577];('college_chemistry', 0)
[2.244435129490815e-05, 3.9002434327032935e-06, 0.8150782031122036, 3.7004479386981026e-05];('college_chemistry', 1)
[0.00011270300100951171, 0.00290664870572306, 0.000393372125858364, 1.1878808912197547e-05];('college_chemistry', 2)
[0.19591096071498137, 0.4147435070882206, 0.2515546529657497, 0.04371364403916654];('college_chemistry', 3)
[0.020639575593839398, 0.8776171647372251, 0.001319444238508297, 0.04369398187503656];('college_chemistry', 4)
[0.0028149525126401264, 0.04403325542835261, 0.005959254516023038, 0.00982514967808298];('college_chemistry', 5)
[0.620473494678911, 2.1938399961548265e-05, 8.070686318049968e-06, 1.4024749878390962e-06];('college_chemistry', 6)
[1.179286600443982e-05, 2.631344080179631e-06, 3.3787126790014724e-06, 0.5499018084424208];('college_chemistry', 7)
[0.00037943627174136013, 0.0021835049847364683, 0.0021835049847364683, 0.00023013962247903945];('college_chemistry', 8)
[0.14131061645331255, 0.18144642317386628, 0.08570923163916258, 0.14131061645331255];('college_chemistry', 9)
[0.02174332868567416, 0.003778423969448783, 0.003778423969448783, 0.016933721406981978];('college_chemistry', 10)
[0.0013197934685399931, 0.0016946483583838243, 0.0010278561867914722, 0.0008004952031579867];('college_chemistry', 11)
[0.0006768270726914165, 0.0008690631640381404, 0.0003197104711290366, 0.0014328429241316368];('college_chemistry', 12)
[0.0014985679098257158, 0.0004293468945858164, 0.0002604120552187057, 0.00012300994481586277];('college_chemistry', 13)
[0.0005476245699797161, 2.1233719015174726e-05, 0.7711129039082658, 0.00033215125008666485];('college_chemistry', 14)
[0.003812253562069639, 0.0005159324155924802, 8.965556766030291e-05, 0.0006624703349138474];('college_chemistry', 15)
[0.013876145337248302, 5.67086344402427e-05, 0.0003263356595024514, 0.9727931062745733];('college_chemistry', 16)
[0.009967793301935469, 0.0006372197067432801, 0.009967793301935469, 0.5442231390748928];('college_chemistry', 17)
[0.2380824810425313, 0.39253165067588136, 0.001249342050860249, 0.14440432429274705];('college_chemistry', 18)
[1.6618699933202288e-05, 0.0031669636329040435, 3.7081331775541265e-06, 0.00033379551112371097];('college_chemistry', 19)
[1.8848864507448338e-05, 3.27544151502243e-06, 4.205750156163003e-06, 0.11894930509813552];('college_chemistry', 20)
[0.5602059549813976, 0.007990910207954928, 0.0010814520963119197, 0.07581562706928088];('college_chemistry', 21)
[0.0012614075279820368, 0.01536708959162706, 0.007258899136059201, 0.05363640014490484];('college_chemistry', 22)
[0.02469113241244552, 0.019229473257732315, 0.009083359993780543, 0.03170404158438256];('college_chemistry', 23)
[0.00025285391899086793, 0.0001969228301127615, 0.0001969228301127615, 0.9678300595855861];('college_chemistry', 24)
[0.00012396502916566828, 2.1541891968067623e-05, 1.3065817946850335e-05, 7.518859092114863e-05];('college_chemistry', 25)
[0.059042031996837274, 0.000309824075360635, 0.9235727378152186, 0.00039782198746483356];('college_chemistry', 26)
[2.7282321716403823e-05, 0.00191263932572077, 0.001160074392021745, 0.0003323667195440588];('college_chemistry', 27)
[0.0013896605447443662, 0.01692953119377614, 0.0029419113963098016, 0.9243212287299];('college_chemistry', 28)
[0.000701517488525737, 0.001485112534863067, 0.0019069222414057378, 0.006655812615717866];('college_chemistry', 29)
[0.44134122191535474, 0.44134122191535474, 0.013327350892624516, 0.00490285839867443];('college_chemistry', 30)
[0.001159122782859897, 0.0019110703874542381, 0.0005475308331431012, 4.494406768509363e-05];('college_chemistry', 31)
[0.0016117669562860646, 0.6502331598090273, 0.00097758607529921, 0.025212277180281316];('college_chemistry', 32)
[0.032656146926984646, 0.11398115244444001, 0.019806954339296683, 0.5108280546870579];('college_chemistry', 33)
[0.02904352414327677, 0.0003226444860904493, 0.0002512757784209129, 0.0023840370709352463];('college_chemistry', 34)
[0.00015053437081902804, 0.0014282303446233756, 0.00011723628587302028, 0.00015053437081902804];('college_chemistry', 35)
[0.00010091413617749437, 0.00010091413617749437, 0.0001295763157549907, 0.0020269146082646516];('college_chemistry', 36)
[0.0023318066466482385, 0.02840721361751207, 0.0002457704951923931, 0.0005202963905017946];('college_chemistry', 37)
[0.0002806444550826357, 6.262024220735733e-05, 0.00010324332530366397, 0.0004627042619641502];('college_chemistry', 38)
[0.7683086395314985, 0.00015632644987555584, 0.0011551054586742256, 0.1335120379943093];('college_chemistry', 39)
[0.00014430365888764697, 0.26090713583006536, 0.00039225801373444336, 0.0037216404140070934];('college_chemistry', 40)
[0.00015390356677983383, 0.00015390356677983383, 5.6617958141257026e-05, 9.334723189109995e-05];('college_chemistry', 41)
[0.002214531764976233, 0.8934058181881683, 0.00018177975020129407, 0.002214531764976233];('college_chemistry', 42)
[0.023432236908212053, 0.002469739599875448, 0.13484321321679732, 0.0009085664238411614];('college_chemistry', 43)
[0.0037484569664289155, 0.0017706456953300684, 0.0022735540767525467, 0.0013789802540650695];('college_chemistry', 44)
[0.002911714780590855, 0.000834220251727996, 0.00039405774453549495, 0.00023900810375798614];('college_chemistry', 45)
[0.5659100125345713, 0.008072272790237825, 0.004896080940843288, 0.021942712440067874];('college_chemistry', 46)
[0.013611689101844472, 0.006429706658020712, 0.005007460580185956, 0.00825590677074499];('college_chemistry', 47)
[0.7739204380746203, 7.438274083252568e-05, 6.1057071788796906e-06, 0.00020219325275603318];('college_chemistry', 48)
[1.2464411470793418e-05, 0.0008738227058187587, 0.0018498826827348445, 0.03715587806898347];('college_chemistry', 49)
[0.0003075367487129465, 4.1620572992733594e-05, 0.00011313644725620104, 4.1620572992733594e-05];('college_chemistry', 50)
[0.03244128278166029, 0.053486632970921134, 0.14539174247031336, 0.6516005637273996];('college_chemistry', 51)
[0.0014939944907188744, 0.0002021901675553778, 5.7928452882581316e-05, 0.0014939944907188744];('college_chemistry', 52)
[0.9374569925721611, 0.0004038026638236936, 0.00014855062747652425, 0.013372107714645509];('college_chemistry', 53)
[0.000122955993395192, 1.664028419177739e-05, 0.00020272016167071754, 3.522748191043236e-05];('college_chemistry', 54)
[3.271423773547979e-06, 5.1173677826792795e-05, 0.8778447429974043, 6.570830299499186e-05];('college_chemistry', 55)
[0.280696811173335, 0.00069577783167921, 0.3604218399297618, 0.023040997358895986];('college_chemistry', 56)
[1.8250870176712147e-05, 4.961100875492175e-05, 1.4213791985357969e-05, 4.961100875492175e-05];('college_chemistry', 57)
[0.02296860939073217, 0.01393116580644257, 0.006580616767652775, 0.01393116580644257];('college_chemistry', 58)
[0.842174664903325, 0.0007679639917642502, 0.00013345206764189908, 0.00028251802941489613];('college_chemistry', 59)
[0.0276579127064652, 0.0276579127064652, 0.0276579127064652, 0.09653560083310518];('college_chemistry', 60)
[0.00019218545296066585, 0.00019218545296066585, 0.00019218545296066585, 9.078197990200017e-05];('college_chemistry', 61)
[1.5346482082864258e-05, 1.5346482082864258e-05, 1.6175073112864372e-06, 9.308111901987766e-06];('college_chemistry', 62)
[3.4693504048971345e-05, 0.0006968376565703747, 9.430672162188912e-05, 0.9812203729684151];('college_chemistry', 63)
[1.3614005122754243e-05, 1.7480728600533566e-05, 0.8151269934945948, 0.000578882228173908];('college_chemistry', 64)
[0.16652851702815094, 0.03715753467377184, 0.06126241778342518, 0.21382684846746314];('college_chemistry', 65)
[0.00031695997979592713, 7.07233310525083e-05, 0.0023420361885976453, 0.9448447986840597];('college_chemistry', 66)
[0.0001572988090080416, 0.003159429529770707, 0.00012250443563166215, 3.50981084451216e-05];('college_chemistry', 67)
[9.554813979748941e-05, 3.515019627367125e-05, 3.515019627367125e-05, 0.774234295940963];('college_chemistry', 68)
[0.000357440871599109, 0.00045896316409627547, 0.004354521259564731, 0.002641150652296484];('college_chemistry', 69)
[0.0015761129864992449, 0.014953743664158947, 0.014953743664158947, 0.8164467279669259];('college_chemistry', 70)
[0.0004773460911854013, 0.0002895249015416641, 0.00017560572953530078, 0.6721533252379939];('college_chemistry', 71)
[0.0015596861494441853, 0.0015596861494441853, 0.0015596861494441853, 0.002571487730205007];('college_chemistry', 72)
[0.8964720364070754, 3.169700960882629e-05, 3.169700960882629e-05, 0.0010496607989352957];('college_chemistry', 73)
[0.0002932382031881442, 0.8741310244107707, 3.090707922794481e-05, 0.00017785796083265233];('college_chemistry', 74)
[0.0013087355858605668, 0.0004814569159675655, 0.00013793971590622095, 3.0778510900984e-05];('college_chemistry', 75)
[0.30987777470220995, 8.532932630494868e-06, 0.00010395240023809333, 0.00013347752403140866];('college_chemistry', 76)
[0.549378842781382, 0.0008259576347992808, 0.0005009686291294941, 0.004753058015483305];('college_chemistry', 77)
[0.6663753311494586, 6.404645305706101e-05, 3.884613742495342e-05, 0.004490000859908288];('college_chemistry', 78)
[2.7097077668051157e-05, 0.7663738696296044, 2.7097077668051157e-05, 0.0031319948415874516];('college_chemistry', 79)
[0.00026524930700975665, 5.9185120352347036e-05, 4.6093418076583214e-05, 0.3734989242324463];('college_chemistry', 80)
[0.00041746171817290043, 0.0011347786025866864, 5.649729986937246e-05, 0.00011960478476203277];('college_chemistry', 81)
[0.010538605434871213, 0.00031823846080122274, 0.003876936278106747, 0.0023514807184239267];('college_chemistry', 82)
[0.001302966480833539, 0.8666573561772868, 0.0035418301079410395, 0.09134500241274801];('college_chemistry', 83)
[0.0824402275565249, 0.0009158282025373432, 0.00055547788386841, 0.782171147966625];('college_chemistry', 84)
[0.3947745491206336, 0.02523709107987653, 0.5069005549323368, 0.02523709107987653];('college_chemistry', 85)
[0.0960762873323013, 0.07482428780898955, 0.15840303741777484, 0.04538322464731438];('college_chemistry', 86)
[0.0005250819686710411, 0.0368110967059423, 0.0003184783128612549, 0.739370642070236];('college_chemistry', 87)
[0.21935026724822448, 0.10361371723114575, 0.014022591768675407, 0.21935026724822448];('college_chemistry', 88)
[0.008838773310567304, 0.0025323509518373555, 0.003251602986132559, 0.005360987007108804];('college_chemistry', 89)
[0.03468207794101792, 0.0008156442947751591, 0.0004947132722008229, 0.0013447700981210101];('college_chemistry', 90)
[3.598149432008168e-05, 2.1823879487405515e-05, 0.0009279745267506164, 0.6172346209116365];('college_chemistry', 91)
[0.004473443003334955, 0.11537164316293747, 0.009470278912375953, 0.01561385028229711];('college_chemistry', 92)
[0.31922558394136685, 1.527532075826376e-06, 1.4492820817005036e-05, 3.939557146997776e-05];('college_chemistry', 93)
[0.0003717371243738364, 0.8630144991141062, 0.004528685272653538, 0.055170667830314685];('college_chemistry', 94)
[0.003498727561910288, 0.24527970917682101, 0.009510527554269555, 0.6667393564746903];('college_chemistry', 95)
[0.00033307304333741376, 0.001916703026494854, 0.9928766147251314, 3.5105640490223646e-05];('college_chemistry', 96)
[0.00439655393174205, 0.015345481052757032, 0.00439655393174205, 0.11338862036389909];('college_chemistry', 97)
[0.0035717611567605344, 0.004586232107618535, 0.01246667139923489, 0.004586232107618535];('college_chemistry', 98)
[0.0036648101407729303, 0.004705709368087422, 0.0028541570074419836, 0.8967493811889834];('college_chemistry', 99)
[0.9515259457736234, 0.00031920138953017127, 0.00040986269719878426, 0.0038886690001994685];('college_computer_science', 0)
[0.46217065100237503, 0.00042144510677774116, 0.1324141163726734, 0.0014709879603984426];('college_computer_science', 1)
[0.010542963182838748, 0.010542963182838748, 0.0023524530634258098, 0.02231945323321645];('college_computer_science', 2)
[0.316954115861427, 0.0707220226318642, 0.0908088745788793, 0.0707220226318642];('college_computer_science', 3)
[0.12413078116338913, 0.01018927500098028, 0.433258946189378, 0.2627848344586438];('college_computer_science', 4)
[0.023779154082470694, 0.6132725398380077, 0.039205197135025224, 0.13683960002868897];('college_computer_science', 5)
[0.027277335751461275, 0.007815089401621901, 0.9033013218289938, 0.016544544393063104];('college_computer_science', 6)
[0.2304513499870463, 0.018916598746562315, 0.06602541721419528, 0.6264316796754048];('college_computer_science', 7)
[0.0018755033317672575, 0.21677871073067512, 0.10239901229549063, 0.0024081939470717005];('college_computer_science', 8)
[0.023969902071761747, 0.00686749356116661, 0.7937741878246125, 0.08366317888722362];('college_computer_science', 9)
[0.00037230265285079206, 0.8643276975397692, 0.007477898680435305, 0.11697404421408804];('college_computer_science', 10)
[0.8795247464999071, 0.07219578437872667, 0.0010298175556218317, 0.0006246159213949612];('college_computer_science', 11)
[0.002093296029644887, 0.0009888030293898082, 0.0016302605870877008, 0.0009888030293898082];('college_computer_science', 12)
[0.0002206514525955943, 0.08901717052640483, 0.8445714491949887, 0.0007701496108566222];('college_computer_science', 13)
[0.17836046054494076, 0.02413846344606224, 0.008880042326107338, 0.6225391402464592];('college_computer_science', 14)
[0.1895766745186026, 0.11498406546189523, 0.04230027374574256, 0.05431462662238262];('college_computer_science', 15)
[0.0007578686899254301, 0.003396531824390228, 0.0003579918204904244, 0.647264434054994];('college_computer_science', 16)
[0.16322336804183218, 0.5697054991809163, 0.060046521421349884, 0.12711848684653101];('college_computer_science', 17)
[0.6031659208786372, 0.0002023396610603338, 2.738369533960049e-05, 0.011047371172227658];('college_computer_science', 18)
[0.00030687140810877134, 0.26208612133471715, 0.013048498085657568, 0.7124239411154741];('college_computer_science', 19)
[1.7523298979165568e-06, 1.3647158966968494e-06, 8.277420331438581e-07, 0.22211413054728352];('college_computer_science', 20)
[0.0010961164293614926, 0.7290726066480846, 0.04660805657449606, 0.028269215302052834];('college_computer_science', 21)
[0.8628745173987805, 0.05516172403102148, 0.012308241382591541, 0.004527948961630997];('college_computer_science', 22)
[0.02269931757355542, 0.008350612263932668, 4.381999149941639e-05, 0.0005338367817997177];('college_computer_science', 23)
[0.6093867226063946, 0.018401884515015343, 0.0500215082865681, 0.1359725570074916];('college_computer_science', 24)
[0.03470675269910351, 0.012767897743717244, 0.0022187279404977866, 0.8950988761727647];('college_computer_science', 25)
[3.9489233289220536e-05, 6.510673888757749e-05, 0.6774070607104501, 1.4527277074727169e-05];('college_computer_science', 26)
[0.0003942793425410719, 0.00023914262377456165, 2.520544710552846e-05, 0.432379878029452];('college_computer_science', 27)
[0.0075605387214485575, 0.321482210292023, 0.020551670119974025, 0.41279135363219227];('college_computer_science', 28)
[0.007396877899631273, 0.005760694300516404, 0.5185612370490658, 0.003494037714495022];('college_computer_science', 29)
[0.004797059287432391, 0.0013743804966721055, 0.9141578854999871, 0.004797059287432391];('college_computer_science', 30)
[0.4039503658323987, 0.015662857305643544, 0.02582368599975541, 0.11573373130094593];('college_computer_science', 31)
[1.2679389935268689e-05, 1.2679389935268689e-05, 0.0006922712340145388, 0.022924874792393107];('college_computer_science', 32)
[0.876362176846617, 3.978676941795168e-05, 0.012500637314827857, 0.016051136037034168];('college_computer_science', 33)
[0.0006773662569615636, 0.9538029236293881, 0.0005275333713478122, 0.01360526496472291];('college_computer_science', 34)
[0.22040979624819187, 0.018092339978501508, 0.01409032854285106, 0.17165532191470062];('college_computer_science', 35)
[0.00502807089995095, 0.003915865554220343, 0.9581807482135931, 0.00041272919290333927];('college_computer_science', 36)
[0.014087795785844579, 0.22037020353758419, 0.13366128493265822, 0.010971586389765796];('college_computer_science', 37)
[0.22000469479935264, 0.06303240790582476, 0.17133982858912125, 0.28249161991299815];('college_computer_science', 38)
[0.0002551624606573397, 0.9766668287520656, 0.00019872072417036272, 0.008449824236749068];('college_computer_science', 39)
[0.4960013436090911, 4.767150855894124e-05, 0.001578663551482008, 6.121142864152776e-05];('college_computer_science', 40)
[0.03650915937278005, 0.00233395247315665, 0.09924218449534324, 0.2697682267302715];('college_computer_science', 41)
[0.15939418432271382, 0.004813286151703716, 0.0037485910240936033, 0.5563403687111589];('college_computer_science', 42)
[0.00041786441414073987, 0.001135873243718458, 0.0008846189716777918, 0.0006889419478624852];('college_computer_science', 43)
[0.5263426526786786, 0.004553756474802943, 0.0007913242201395049, 0.24862667922569306];('college_computer_science', 44)
[6.857512619823871e-05, 6.857512619823871e-05, 0.916145356041044, 0.0005067056960860813];('college_computer_science', 45)
[0.00017124018610286846, 1.8048582829071674e-05, 8.525546852829257e-06, 0.1462491117007363];('college_computer_science', 46)
[0.8813127569483122, 0.0001396539789834195, 0.0013250000610910498, 0.016141805242173447];('college_computer_science', 47)
[0.0003448096724482369, 0.0003448096724482369, 0.0004427443833433111, 7.693743743410273e-05];('college_computer_science', 48)
[0.0021826097566783696, 0.5340670624061213, 0.323928047691973, 0.02658963017930671];('college_computer_science', 49)
[0.000871122274751611, 0.00019437355998963338, 0.0006784307097274982, 0.9553015501855888];('college_computer_science', 50)
[0.01296505512479099, 0.2028076330284147, 0.010097195083751153, 0.707868172564117];('college_computer_science', 51)
[0.28297716777465565, 0.0631407332369456, 0.36334987576496913, 0.008545169016389438];('college_computer_science', 52)
[0.000751368756522314, 0.00013056831180633985, 0.6417132233925974, 0.015091644902058542];('college_computer_science', 53)
[0.4640005819733949, 0.010912247763890623, 0.0006975966605032047, 0.010912247763890623];('college_computer_science', 54)
[0.0002271233015173344, 0.0007927382159265105, 0.001307004358694909, 0.0006173851433341948];('college_computer_science', 55)
[0.09246920206255475, 0.07201508697630561, 0.056085406130102135, 0.6832601214635708];('college_computer_science', 56)
[0.13165872589081862, 0.21706856772605854, 0.04843453850605846, 0.07985505387148299];('college_computer_science', 57)
[0.022382104374940846, 0.001114339095052671, 0.000867848159834101, 0.0023590558827386574];('college_computer_science', 58)
[0.26010564360291677, 0.0006447375071026296, 8.725573313700196e-05, 0.5506436518284252];('college_computer_science', 59)
[0.2329068702415474, 0.29905834111134066, 0.03152051725189282, 0.18138805292682722];('college_computer_science', 60)
[0.0002974081270997766, 0.8865612507863214, 0.0006296130100109714, 0.012646115359894693];('college_computer_science', 61)
[2.7209956477471817e-05, 1.6503672853033026e-05, 0.004038313674246734, 0.769566413636391];('college_computer_science', 62)
[0.8974703697221601, 6.717729243655687e-05, 1.4989280019706839e-05, 0.00018260681331537182];('college_computer_science', 63)
[0.007862222443657526, 0.02744185927886679, 0.0352360447952333, 0.2603611116964122];('college_computer_science', 64)
[0.04527296027465111, 0.002894204210886655, 0.9093317355436612, 0.007867262714302844];('college_computer_science', 65)
[0.6954670967881046, 0.021001286579317085, 0.12085405994890133, 0.05708741568281846];('college_computer_science', 66)
[0.00018589346826083464, 0.7115307451785257, 0.26175752511159367, 0.0010697430499057852];('college_computer_science', 67)
[0.0007942539593540303, 0.026302072563086032, 0.015953017226993372, 0.0003751790047809653];('college_computer_science', 68)
[0.12978341751443082, 0.04774465110852879, 0.017564275568731056, 0.01367907156700969];('college_computer_science', 69)
[0.22624667263082823, 0.03931578118240698, 0.4789642097180257, 0.22624667263082823];('college_computer_science', 70)
[0.7487178733204142, 0.0106798878317472, 0.013713247423337538, 0.005044821798743135];('college_computer_science', 71)
[0.04503208947744601, 0.01004801733692095, 0.021271652869186097, 0.0047463473113233];('college_computer_science', 72)
[0.024903079576461436, 0.009161330998036591, 0.009161330998036591, 0.0033702653279443135];('college_computer_science', 73)
[0.3320395226065426, 0.057699810346388325, 0.03499670403468874, 0.42634718637166463];('college_computer_science', 74)
[0.009938505562740414, 0.0006353474042169603, 0.89463579349995, 0.027015659073236404];('college_computer_science', 75)
[0.7143759312632422, 0.0001132009870616389, 0.00014535294458128454, 0.0029194905431595354];('college_computer_science', 76)
[0.0001519045397099601, 0.022544643370499086, 0.0008741506875397854, 0.013674017416494858];('college_computer_science', 77)
[0.47081634054474364, 0.02344056254107569, 0.008623301048355169, 0.22239789175726019];('college_computer_science', 78)
[9.682658171477217e-05, 0.00012432779193276, 0.0005571985062443155, 0.0015146225743684467];('college_computer_science', 79)
[0.5939499563403664, 0.023029936303401072, 0.00147225457160314, 0.2805620933771751];('college_computer_science', 80)
[0.002185492453107, 0.0036032678943921136, 0.6866613987475025, 0.2526086116452322];('college_computer_science', 81)
[0.0005128066977341301, 0.013225459046376495, 0.0013939531279627763, 0.9271762875524635];('college_computer_science', 82)
[0.7542380070769454, 0.0008831219380316293, 0.005082015867836181, 0.010758627676635072];('college_computer_science', 83)
[0.10028244410542146, 0.4494347604824537, 0.028731401277067144, 0.35002012254041853];('college_computer_science', 84)
[5.5889592398966625e-05, 0.0008742607369342622, 0.00011831826803708796, 0.010650676147781816];('college_computer_science', 85)
[0.6797714323000741, 0.00010771747551763987, 0.005881174889503643, 0.03384382475719537];('college_computer_science', 86)
[0.20162013782107882, 0.01654998873559354, 0.7037233861811045, 0.004741651160729662];('college_computer_science', 87)
[0.00026581223681635286, 0.0019641024661750856, 0.006855391210547645, 0.0015296445386896343];('college_computer_science', 88)
[0.9025136425182894, 0.00014301350559742425, 0.0001836329761167073, 0.00038875101348970426];('college_computer_science', 89)
[0.00019153297826785744, 0.0004054753181749292, 0.0011021961892835597, 0.0005206406143761581];('college_computer_science', 90)
[0.00010431776486182131, 0.003454528283471962, 0.0016318036166099855, 0.0007708094491283794];('college_computer_science', 91)
[0.005578064953064076, 0.6447366082167942, 0.0007549090003351494, 0.08725561668687272];('college_computer_science', 92)
[0.001887699165081694, 1.633180559908203e-05, 0.9778525678742165, 0.0014701415879688606];('college_computer_science', 93)
[0.05003765877435152, 0.3697310457051446, 0.13601645858495404, 0.3697310457051446];('college_computer_science', 94)
[0.8913355067399211, 0.002209399366554918, 0.012714215507142294, 0.034560829216119915];('college_computer_science', 95)
[0.8397722062418442, 0.05368483704604702, 0.02535892140990435, 0.06893269525786402];('college_computer_science', 96)
[0.5715329044483509, 0.0014166887687026787, 0.006349158570765486, 0.2699730278523273];('college_computer_science', 97)
[0.000367630571124905, 8.202946821055878e-05, 0.00010532792209973658, 4.9753387469626706e-05];('college_computer_science', 98)
[5.488547994099515e-05, 4.274485475729691e-05, 0.0014155151841965463, 0.013430034140011211];('college_computer_science', 99)
[0.07758989769096447, 0.3477337964502441, 0.21091120896534515, 0.003862972619991064];('college_mathematics', 0)
[0.004666402761358704, 0.026853293817835334, 0.03448031178388437, 0.026853293817835334];('college_mathematics', 1)
[0.27725212911790953, 0.4571114826235958, 0.0030799933097549583, 0.07943407440126088];('college_mathematics', 2)
[0.021726507887459032, 0.00011401019552509014, 1.981200126995121e-05, 0.007992735580245363];('college_mathematics', 3)
[0.028307233694972386, 0.006316199093617251, 0.013371393586116682, 0.006316199093617251];('college_mathematics', 4)
[0.017589696229197878, 0.002380506521224473, 0.5824906362885419, 0.27514907746737527];('college_mathematics', 5)
[0.0027605064024566113, 0.007503834391142658, 0.0016743317694229568, 0.0010155335526859269];('college_mathematics', 6)
[5.655179884223826e-05, 0.00025344757877921603, 0.0024046436758218682, 0.003964587176782058];('college_mathematics', 7)
[0.3165669167063897, 0.009559490283443653, 0.04284267333580043, 0.5219305780642929];('college_mathematics', 8)
[0.9073156797380902, 0.003707992081891166, 0.07447701187171253, 0.01007936749627478];('college_mathematics', 9)
[1.4443120509859972e-07, 0, 6.472957533061498e-07, 0.00043054335441673286];('college_mathematics', 10)
[0, 0.006238967740425904, 0.0003106199134374821, 0.004858912961800928];('college_mathematics', 11)
[0.00014273322984902022, 2.4803316212283025e-05, 0.00011116075117672775, 0.0003021662499615565];('college_mathematics', 12)
[0.00032685705440890225, 0.0011408432179528338, 0.0006919563896136159, 0.0024151651113586063];('college_mathematics', 13)
[0.0011672500436273319, 0.0002604485649762451, 0.0007079729390108858, 0.00042940729375696453];('college_mathematics', 14)
[0.4389581483986897, 0.0017939213027786819, 0.0006599467663717673, 0.34186097008497457];('college_mathematics', 15)
[0.19883604909159347, 0.07314769462455287, 0.004676176784436338, 0.5404924190882692];('college_mathematics', 16)
[0.00020249351353484154, 4.518241010404744e-05, 5.801536296080593e-05, 2.1342659305379676e-05];('college_mathematics', 17)
[0.21707459705520274, 0.1316623985587462, 0.1316623985587462, 0.27872929993613027];('college_mathematics', 18)
[7.449199289154268e-05, 2.8883680141758347e-06, 0.00042867182163467137, 1.751883757130938e-06];('college_mathematics', 19)
[0.001265552546970394, 0.000465570763752564, 0.0009856133145985536, 0.655572547310263];('college_mathematics', 20)
[0.2611425639106525, 0.2611425639106525, 0.1583909715677766, 0.12335501268842504];('college_mathematics', 21)
[0.15187152808869567, 0.15187152808869567, 0.005888698193832293, 0.4128296150638089];('college_mathematics', 22)
[0.002791315538124381, 0.0002291250228504563, 0.00029420235293914544, 0.00010823099719057627];('college_mathematics', 23)
[0.5290907831032671, 0.07160465098916186, 0.03382364214797388, 0.012443022571779472];('college_mathematics', 24)
[0.02754001056048901, 0.07486151026214748, 0.15848181846861611, 0.5531558989776802];('college_mathematics', 25)
[0.00020895243185914517, 0.00016273231755657662, 0.00044235251264713386, 0.001202438796901904];('college_mathematics', 26)
[0.00406147183425307, 0.0002022086794654763, 0.00025964108390853617, 1.749447862160819e-06];('college_mathematics', 27)
[0.43682733866549633, 0.01027319188437186, 0.01027319188437186, 0.16069979723667116];('college_mathematics', 28)
