id;iter;answer_token_len;correct_answer;extracted_number;finish_reasons;finish_reasons_post;frequency_of_answer;is_correct;reasoning_token_len
77;6;83;1;1;stop;stop;1.0;True;62
77;7;90;1;1;stop;stop;1.0;True;46
77;8;52;1;1;stop;stop;1.0;True;46
77;9;93;1;1;stop;stop;1.0;True;74
78;0;53;2;2;stop;stop;1.0;True;40
78;1;55;2;2;stop;stop;1.0;True;51
78;2;60;2;2;stop;stop;1.0;True;41
78;3;68;2;2;stop;stop;1.0;True;42
78;4;66;2;2;stop;stop;1.0;True;30
78;5;62;2;2;stop;stop;1.0;True;40
78;6;56;2;2;stop;stop;1.0;True;56
78;7;41;2;2;stop;stop;1.0;True;27
78;8;59;2;2;stop;stop;1.0;True;62
78;9;62;2;2;stop;stop;1.0;True;24
79;0;80;11;11;stop;stop;1.0;True;101
79;1;82;11;11;stop;stop;1.0;True;90
79;2;63;11;11;stop;stop;1.0;True;95
79;3;76;11;11;stop;stop;1.0;True;89
79;4;82;11;11;stop;stop;1.0;True;154
79;5;74;11;11;stop;stop;1.0;True;91
79;6;62;11;11;stop;stop;1.0;True;154
79;7;85;11;11;stop;stop;1.0;True;42
79;8;44;11;11;stop;stop;1.0;True;120
79;9;80;11;11;stop;stop;1.0;True;83
80;0;66;15;15;stop;stop;1.0;True;65
80;1;66;15;15;stop;stop;1.0;True;26
80;2;52;15;15;stop;stop;1.0;True;69
80;3;69;15;15;stop;stop;1.0;True;23
80;4;64;15;15;stop;stop;1.0;True;50
80;5;73;15;15;stop;stop;1.0;True;53
80;6;118;15;15;stop;stop;1.0;True;73
80;7;64;15;15;stop;stop;1.0;True;71
80;8;66;15;15;stop;stop;1.0;True;99
80;9;48;15;15;stop;stop;1.0;True;57
81;0;79;20;20;stop;stop;1.0;True;76
81;1;79;20;20;stop;stop;1.0;True;123
81;2;51;20;20;stop;stop;1.0;True;83
81;3;82;20;20;stop;stop;1.0;True;61
81;4;63;20;20;stop;stop;1.0;True;41
81;5;50;20;20;stop;stop;1.0;True;64
81;6;49;20;20;stop;stop;1.0;True;74
81;7;52;20;20;stop;stop;1.0;True;77
81;8;79;20;20;stop;stop;1.0;True;94
81;9;48;20;20;stop;stop;1.0;True;71
82;0;127;8722;8722;stop;stop;1.0;True;60
82;1;210;8722;8722;stop;stop;1.0;True;71
82;2;92;8722;8722;stop;stop;1.0;True;60
82;3;100;8722;8722;stop;stop;1.0;True;66
82;4;101;8722;8722;stop;stop;1.0;True;63
82;5;91;8722;8722;stop;stop;1.0;True;58
82;6;113;8722;8722;stop;stop;1.0;True;46
82;7;148;8722;8722;stop;stop;1.0;True;92
82;8;75;8722;8722;stop;stop;1.0;True;88
82;9;106;8722;8722;stop;stop;1.0;True;60
83;0;75;5;5;stop;stop;1.0;True;63
83;1;77;5;5;stop;stop;1.0;True;66
83;2;109;5;5;stop;stop;1.0;True;108
83;3;90;5;5;stop;stop;1.0;True;61
83;4;72;5;5;stop;stop;1.0;True;101
83;5;74;5;5;stop;stop;1.0;True;102
83;6;77;5;5;stop;stop;1.0;True;78
83;7;83;5;5;stop;stop;1.0;True;171
83;8;89;5;5;stop;stop;1.0;True;42
83;9;99;5;5;stop;stop;1.0;True;119
84;0;92;83;83;stop;stop;1.0;True;36
84;1;61;83;83;stop;stop;1.0;True;71
84;2;144;83;83;stop;stop;1.0;True;55
84;3;151;83;83;stop;stop;1.0;True;54
84;4;164;83;83;stop;stop;1.0;True;50
84;5;72;83;83;stop;stop;1.0;True;64
84;6;74;83;83;stop;stop;1.0;True;61
84;7;173;83;83;stop;stop;1.0;True;37
84;8;119;83;83;stop;stop;1.0;True;73
84;9;90;83;83;stop;stop;1.0;True;62
85;0;96;29;29;stop;stop;1.0;True;154
85;1;92;29;29;stop;stop;1.0;True;143
85;2;110;29;29;stop;stop;1.0;True;261
85;3;123;29;29;stop;stop;1.0;True;129
85;4;158;29;29;stop;stop;1.0;True;66
85;5;106;29;29;stop;stop;1.0;True;165
85;6;139;29;29;stop;stop;1.0;True;126
85;7;111;29;29;stop;stop;1.0;True;110
85;8;85;29;29;stop;stop;1.0;True;214
85;9;75;29;29;stop;stop;1.0;True;293
86;0;108;53;53;stop;stop;1.0;True;51
86;1;74;53;53;stop;stop;1.0;True;45
86;2;98;53;53;stop;stop;1.0;True;58
86;3;97;53;53;stop;stop;1.0;True;57
86;4;77;53;53;stop;stop;1.0;True;56
86;5;107;53;53;stop;stop;1.0;True;56
86;6;70;53;53;stop;stop;1.0;True;44
86;7;65;53;53;stop;stop;1.0;True;63
86;8;110;53;53;stop;stop;1.0;True;70
86;9;122;53;53;stop;stop;1.0;True;54
87;0;69;3;3;stop;stop;1.0;True;64
87;1;69;3;3;stop;stop;1.0;True;29
87;2;43;3;3;stop;stop;1.0;True;63
87;3;47;3;3;stop;stop;1.0;True;63
87;4;64;3;3;stop;stop;1.0;True;36
87;5;42;3;3;stop;stop;1.0;True;61
87;6;42;3;3;stop;stop;1.0;True;42
87;7;41;3;3;stop;stop;1.0;True;61
87;8;72;3;3;stop;stop;1.0;True;32
87;9;65;3;3;stop;stop;1.0;True;66
88;0;161;33;33;stop;stop;1.0;True;24
88;1;138;33;33;stop;stop;1.0;True;47
88;2;169;33;33;stop;stop;1.0;True;37
88;3;138;33;33;stop;stop;1.0;True;45
88;4;145;33;33;stop;stop;1.0;True;59
88;5;78;33;33;stop;stop;1.0;True;65
88;6;247;33;33;stop;stop;1.0;True;55
88;7;131;33;33;stop;stop;1.0;True;44
88;8;149;33;33;stop;stop;1.0;True;39
88;9;194;33;33;stop;stop;1.0;True;53
89;0;162;1;1;stop;stop;1.0;True;46
89;1;146;1;1;stop;stop;1.0;True;39
89;2;161;1;1;stop;stop;1.0;True;73
89;3;182;1;1;stop;stop;1.0;True;107
89;4;137;1;1;stop;stop;1.0;True;45
89;5;97;1;1;stop;stop;1.0;True;58
89;6;139;1;1;stop;stop;1.0;True;106
89;7;136;1;1;stop;stop;1.0;True;44
89;8;158;1;1;stop;stop;1.0;True;106
89;9;130;1;1;stop;stop;1.0;True;107
90;0;216;16;16;stop;stop;1.0;True;93
90;1;158;16;16;stop;stop;1.0;True;96
90;2;137;16;16;stop;stop;1.0;True;85
90;3;195;16;16;stop;stop;1.0;True;85
90;4;171;16;16;stop;stop;1.0;True;41
90;5;150;16;16;stop;stop;1.0;True;89
90;6;206;16;16;stop;stop;1.0;True;86
90;7;194;16;16;stop;stop;1.0;True;86
90;8;139;16;16;stop;stop;1.0;True;78
90;9;150;16;16;stop;stop;1.0;True;100
91;0;82;47;47;stop;stop;1.0;True;79
91;1;42;47;47;stop;stop;1.0;True;80
91;2;81;47;47;stop;stop;1.0;True;95
91;3;41;47;47;stop;stop;1.0;True;83
91;4;46;47;47;stop;stop;1.0;True;77
91;5;101;47;47;stop;stop;1.0;True;86
91;6;42;47;47;stop;stop;1.0;True;79
91;7;42;47;47;stop;stop;1.0;True;76
91;8;58;47;47;stop;stop;1.0;True;124
91;9;78;47;47;stop;stop;1.0;True;87
92;0;93;5590;5590;stop;stop;1.0;True;70
92;1;118;5590;5590.0;stop;stop;1.0;True;47
92;2;105;5590;5590;stop;stop;1.0;True;71
92;3;101;5590;5590;stop;stop;1.0;True;67
92;4;117;5590;5590;stop;stop;1.0;True;66
92;5;101;5590;5590;stop;stop;1.0;True;101
92;6;104;5590;5590;stop;stop;1.0;True;82
92;7;83;5590;5590;stop;stop;1.0;True;45
92;8;79;5590;5590.0;stop;stop;1.0;True;56
92;9;105;5590;5590;stop;stop;1.0;True;73
93;0;77;1;1;stop;stop;1.0;True;73
93;1;86;1;1;stop;stop;1.0;True;67
93;2;198;1;1;stop;stop;1.0;True;68
93;3;153;1;1;stop;stop;1.0;True;49
93;4;144;1;1;stop;stop;1.0;True;63
93;5;177;1;1;stop;stop;1.0;True;67
93;6;154;1;1;stop;stop;1.0;True;75
93;7;85;1;1;stop;stop;1.0;True;67
93;8;77;1;1;stop;stop;1.0;True;61
93;9;149;1;1;stop;stop;1.0;True;70
94;0;10;1;3;stop;stop;0.9;False;87
94;1;162;1;1;stop;stop;0.1;True;168
94;2;65;1;3;stop;stop;0.9;False;144
94;3;73;1;3;stop;stop;0.9;False;269
94;4;117;1;3;stop;stop;0.9;False;181
94;5;71;1;3;stop;stop;0.9;False;232
94;6;27;1;3;stop;stop;0.9;False;115
94;7;44;1;3;stop;stop;0.9;False;195
94;8;69;1;3;stop;stop;0.9;False;100
94;9;103;1;3;stop;stop;0.9;False;277
95;0;109;49;49;stop;stop;1.0;True;62
95;1;112;49;49;stop;stop;1.0;True;110
95;2;137;49;49;stop;stop;1.0;True;99
95;3;111;49;49;stop;stop;1.0;True;69
95;4;110;49;49;stop;stop;1.0;True;90
95;5;106;49;49;stop;stop;1.0;True;70
95;6;141;49;49;stop;stop;1.0;True;61
95;7;110;49;49;stop;stop;1.0;True;104
95;8;111;49;49;stop;stop;1.0;True;65
95;9;123;49;49;stop;stop;1.0;True;72
96;0;124;9;9;stop;stop;1.0;True;57
96;1;129;9;9;stop;stop;1.0;True;35
96;2;129;9;9;stop;stop;1.0;True;52
96;3;126;9;9;stop;stop;1.0;True;43
96;4;110;9;9;stop;stop;1.0;True;50
96;5;120;9;9;stop;stop;1.0;True;70
96;6;138;9;9;stop;stop;1.0;True;48
96;7;123;9;9;stop;stop;1.0;True;66
96;8;130;9;9;stop;stop;1.0;True;51
96;9;134;9;9;stop;stop;1.0;True;66
97;0;85;78;78;stop;stop;1.0;True;142
97;1;113;78;78;stop;stop;1.0;True;138
97;2;146;78;78;stop;stop;1.0;True;191
97;3;59;78;78;stop;stop;1.0;True;109
97;4;152;78;78;stop;stop;1.0;True;225
97;5;94;78;78;stop;stop;1.0;True;205
97;6;70;78;78;stop;stop;1.0;True;312
97;7;84;78;78;stop;stop;1.0;True;87
97;8;87;78;78;stop;stop;1.0;True;221
97;9;104;78;78;stop;stop;1.0;True;155
98;0;60;34;34;stop;stop;1.0;True;84
98;1;64;34;34;stop;stop;1.0;True;63
98;2;116;34;34;stop;stop;1.0;True;137
98;3;109;34;34;stop;stop;1.0;True;140
98;4;84;34;34;stop;stop;1.0;True;93
98;5;96;34;34;stop;stop;1.0;True;99
98;6;30;34;34;stop;stop;1.0;True;100
98;7;70;34;34;stop;stop;1.0;True;19
98;8;80;34;34;stop;stop;1.0;True;96
98;9;80;34;34;stop;stop;1.0;True;56
99;0;138;7;7;stop;stop;1.0;True;112
99;1;162;7;7;stop;stop;1.0;True;59
99;2;138;7;7;stop;stop;1.0;True;58
99;3;169;7;7;stop;stop;1.0;True;80
99;4;141;7;7;stop;stop;1.0;True;49
99;5;122;7;7;stop;stop;1.0;True;79
99;6;144;7;7;stop;stop;1.0;True;94
99;7;110;7;7;stop;stop;1.0;True;58
99;8;135;7;7;stop;stop;1.0;True;70
99;9;124;7;7;stop;stop;1.0;True;62
30;0;82;14;14;stop;stop;1.0;True;139
30;1;60;14;14;stop;stop;1.0;True;120
30;2;64;14;14;stop;stop;1.0;True;96
30;3;66;14;14;stop;stop;1.0;True;151
30;4;78;14;14;stop;stop;1.0;True;155
30;5;51;14;14;stop;stop;1.0;True;108
30;6;59;14;14;stop;stop;1.0;True;157
30;7;47;14;14;stop;stop;1.0;True;147
30;8;54;14;14;stop;stop;1.0;True;138
30;9;56;14;14;stop;stop;1.0;True;171
31;0;86;2;2;stop;stop;1.0;True;114
31;1;72;2;2;stop;stop;1.0;True;93
31;2;76;2;2;stop;stop;1.0;True;148
31;3;121;2;2;stop;stop;1.0;True;127
31;4;164;2;2;stop;stop;1.0;True;93
31;5;167;2;2;stop;stop;1.0;True;52
31;6;82;2;2;stop;stop;1.0;True;133
31;7;175;2;2;stop;stop;1.0;True;65
31;8;163;2;2;stop;stop;1.0;True;87
31;9;144;2;2;stop;stop;1.0;True;99
32;0;170;7;7;stop;stop;1.0;True;94
32;1;129;7;7;stop;stop;1.0;True;74
32;2;113;7;7;stop;stop;1.0;True;104
32;3;105;7;7;stop;stop;1.0;True;169
32;4;204;7;7;stop;stop;1.0;True;220
32;5;133;7;7;stop;stop;1.0;True;105
32;6;177;7;7;stop;stop;1.0;True;93
32;7;211;7;7;stop;stop;1.0;True;105
32;8;152;7;7;stop;stop;1.0;True;118
32;9;146;7;7;stop;stop;1.0;True;93
33;0;87;12;12;stop;stop;1.0;True;219
33;1;80;12;12;stop;stop;1.0;True;469
33;2;63;12;12;stop;stop;1.0;True;343
33;3;59;12;12;stop;stop;1.0;True;262
33;4;90;12;12;stop;stop;1.0;True;286
33;5;37;12;12;stop;stop;1.0;True;387
33;6;66;12;12;stop;stop;1.0;True;269
33;7;67;12;12;stop;stop;1.0;True;262
33;8;60;12;12;stop;stop;1.0;True;314
33;9;65;12;12;stop;stop;1.0;True;470
34;0;89;21;21;stop;stop;1.0;True;45
34;1;81;21;21;stop;stop;1.0;True;79
34;2;75;21;21;stop;stop;1.0;True;70
34;3;79;21;21;stop;stop;1.0;True;31
34;4;78;21;21;stop;stop;1.0;True;51
34;5;80;21;21;stop;stop;1.0;True;99
34;6;80;21;21;stop;stop;1.0;True;75
34;7;90;21;21;stop;stop;1.0;True;89
34;8;90;21;21;stop;stop;1.0;True;55
34;9;89;21;21;stop;stop;1.0;True;46
35;0;182;14;14;stop;stop;1.0;True;89
35;1;188;14;14;stop;stop;1.0;True;119
35;2;142;14;14;stop;stop;1.0;True;84
35;3;113;14;14;stop;stop;1.0;True;385
35;4;144;14;14;stop;stop;1.0;True;280
35;5;172;14;14;stop;stop;1.0;True;292
35;6;175;14;14;stop;stop;1.0;True;143
35;7;151;14;14;stop;stop;1.0;True;132
35;8;224;14;14;stop;stop;1.0;True;127
35;9;147;14;14;stop;stop;1.0;True;175
36;0;125;2;2;stop;stop;1.0;True;73
36;1;140;2;2;stop;stop;1.0;True;97
36;2;124;2;2;stop;stop;1.0;True;61
36;3;122;2;2;stop;stop;1.0;True;80
36;4;127;2;2;stop;stop;1.0;True;121
36;5;137;2;2;stop;stop;1.0;True;71
36;6;139;2;2;stop;stop;1.0;True;84
36;7;124;2;2;stop;stop;1.0;True;138
36;8;118;2;2;stop;stop;1.0;True;101
36;9;152;2;2;stop;stop;1.0;True;78
37;0;40;51;51;stop;stop;1.0;True;57
37;1;42;51;51;stop;stop;1.0;True;61
37;2;99;51;51;stop;stop;1.0;True;54
37;3;41;51;51;stop;stop;1.0;True;97
37;4;59;51;51;stop;stop;1.0;True;34
37;5;50;51;51;stop;stop;1.0;True;23
37;6;25;51;51;stop;stop;1.0;True;26
37;7;20;51;51;stop;stop;1.0;True;59
37;8;44;51;51;stop;stop;1.0;True;32
37;9;102;51;51;stop;stop;1.0;True;26
38;0;176;2;2;stop;stop;1.0;True;82
38;1;170;2;2;stop;stop;1.0;True;114
38;2;197;2;2;stop;stop;1.0;True;61
38;3;203;2;2;stop;stop;1.0;True;78
38;4;176;2;2;stop;stop;1.0;True;72
38;5;185;2;2;stop;stop;1.0;True;45
38;6;135;2;2;stop;stop;1.0;True;50
38;7;158;2;2;stop;stop;1.0;True;86
38;8;187;2;2;stop;stop;1.0;True;73
38;9;130;2;2;stop;stop;1.0;True;68
39;0;333;15;15;stop;stop;1.0;True;487
39;1;294;15;15;stop;stop;1.0;True;531
39;2;229;15;15;stop;stop;1.0;True;569
39;3;195;15;15;stop;stop;1.0;True;651
39;4;136;15;15;stop;stop;1.0;True;327
39;5;186;15;15;stop;stop;1.0;True;431
39;6;148;15;15;stop;stop;1.0;True;560
39;7;108;15;15;stop;stop;1.0;True;602
39;8;330;15;15;stop;stop;1.0;True;445
39;9;127;15;15;stop;stop;1.0;True;514
100;0;57;24;24;stop;stop;1.0;True;154
100;1;71;24;24;stop;stop;1.0;True;173
100;2;89;24;24;stop;stop;1.0;True;173
100;3;85;24;24;stop;stop;1.0;True;40
100;4;79;24;24;stop;stop;1.0;True;37
100;5;86;24;24;stop;stop;1.0;True;101
100;6;53;24;24;stop;stop;1.0;True;164
100;7;89;24;24;stop;stop;1.0;True;132
100;8;81;24;24;stop;stop;1.0;True;203
100;9;79;24;24;stop;stop;1.0;True;32
101;0;128;34;34;stop;stop;1.0;True;118
101;1;136;34;34;stop;stop;1.0;True;157
101;2;84;34;34;stop;stop;1.0;True;174
101;3;86;34;34;stop;stop;1.0;True;126
101;4;105;34;34;stop;stop;1.0;True;167
101;5;87;34;34;stop;stop;1.0;True;138
101;6;137;34;34;stop;stop;1.0;True;159
101;7;72;34;34;stop;stop;1.0;True;145
101;8;81;34;34;stop;stop;1.0;True;259
101;9;96;34;34;stop;stop;1.0;True;197
102;0;81;10;10;stop;stop;1.0;True;161
102;1;75;10;10;stop;stop;1.0;True;167
102;2;82;10;10;stop;stop;1.0;True;195
102;3;61;10;10;stop;stop;1.0;True;253
102;4;67;10;10;stop;stop;1.0;True;200
102;5;73;10;10;stop;stop;1.0;True;143
102;6;69;10;10;stop;stop;1.0;True;146
102;7;83;10;10;stop;stop;1.0;True;145
102;8;85;10;10;stop;stop;1.0;True;116
102;9;69;10;10;stop;stop;1.0;True;172
103;0;63;14;14;stop;stop;1.0;True;116
103;1;65;14;14;stop;stop;1.0;True;37
103;2;62;14;14;stop;stop;1.0;True;50
103;3;150;14;14;stop;stop;1.0;True;48
103;4;64;14;14;stop;stop;1.0;True;68
103;5;65;14;14;stop;stop;1.0;True;87
103;6;73;14;14;stop;stop;1.0;True;106
103;7;35;14;14;stop;stop;1.0;True;102
103;8;66;14;14;stop;stop;1.0;True;44
103;9;64;14;14;stop;stop;1.0;True;42
104;0;204;10;10;stop;stop;0.4;True;177
104;1;220;10;344;stop;stop;0.1;False;177
104;2;222;10;860;stop;stop;0.5;False;175
104;3;197;10;10;stop;stop;0.4;True;291
104;4;181;10;10;stop;stop;0.4;True;136
104;5;192;10;860;stop;stop;0.5;False;201
104;6;340;10;860;stop;stop;0.5;False;209
104;7;187;10;860;stop;stop;0.5;False;197
104;8;233;10;860;stop;stop;0.5;False;203
104;9;210;10;10;stop;stop;0.4;True;196
105;0;180;15;15;stop;stop;1.0;True;274
105;1;176;15;15;stop;stop;1.0;True;192
105;2;200;15;15;stop;stop;1.0;True;251
105;3;196;15;15;stop;stop;1.0;True;262
105;4;264;15;15;stop;stop;1.0;True;129
105;5;109;15;15;stop;stop;1.0;True;197
105;6;99;15;15;stop;stop;1.0;True;202
105;7;250;15;15;stop;stop;1.0;True;345
105;8;105;15;15;stop;stop;1.0;True;145
105;9;159;15;15;stop;stop;1.0;True;281
106;0;92;621;621;stop;stop;1.0;True;95
106;1;103;621;621;stop;stop;1.0;True;85
106;2;111;621;621;stop;stop;1.0;True;93
106;3;167;621;621;stop;stop;1.0;True;78
106;4;159;621;621;stop;stop;1.0;True;108
106;5;188;621;621;stop;stop;1.0;True;119
106;6;60;621;621;stop;stop;1.0;True;108
106;7;119;621;621;stop;stop;1.0;True;102
106;8;205;621;621;stop;stop;1.0;True;99
106;9;72;621;621;stop;stop;1.0;True;96
107;0;117;1;1;stop;stop;1.0;True;37
107;1;120;1;1;stop;stop;1.0;True;39
107;2;113;1;1;stop;stop;1.0;True;34
107;3;96;1;1;stop;stop;1.0;True;32
107;4;36;1;1;stop;stop;1.0;True;24
107;5;130;1;1;stop;stop;1.0;True;55
107;6;110;1;1;stop;stop;1.0;True;28
107;7;107;1;1;stop;stop;1.0;True;34
107;8;138;1;1;stop;stop;1.0;True;24
107;9;111;1;1;stop;stop;1.0;True;48
108;0;89;2;2;stop;stop;1.0;True;19
108;1;49;2;2;stop;stop;1.0;True;23
108;2;49;2;2;stop;stop;1.0;True;23
108;3;49;2;2;stop;stop;1.0;True;54
108;4;86;2;2;stop;stop;1.0;True;57
108;5;25;2;2;stop;stop;1.0;True;39
108;6;66;2;2;stop;stop;1.0;True;26
108;7;84;2;2;stop;stop;1.0;True;52
108;8;75;2;2;stop;stop;1.0;True;27
108;9;49;2;2;stop;stop;1.0;True;55
109;0;111;14;14;stop;stop;1.0;True;102
109;1;189;14;14;stop;stop;1.0;True;106
109;2;193;14;14;stop;stop;1.0;True;122
109;3;111;14;14;stop;stop;1.0;True;157
109;4;138;14;14;stop;stop;1.0;True;123
109;5;78;14;14;stop;stop;1.0;True;131
109;6;258;14;14;stop;stop;1.0;True;157
109;7;87;14;14;stop;stop;1.0;True;95
109;8;86;14;14;stop;stop;1.0;True;96
109;9;98;14;14;stop;stop;1.0;True;128
110;0;75;8;8;stop;stop;1.0;True;308
110;1;115;8;8;stop;stop;1.0;True;429
110;2;94;8;8;stop;stop;1.0;True;414
110;3;141;8;8;stop;stop;1.0;True;587
110;4;182;8;8;stop;stop;1.0;True;589
110;5;86;8;8;stop;stop;1.0;True;470
110;6;118;8;8;stop;stop;1.0;True;563
110;7;282;8;8;stop;stop;1.0;True;460
110;8;128;8;8;stop;stop;1.0;True;412
110;9;236;8;8;stop;stop;1.0;True;436
111;0;118;2;2;stop;stop;1.0;True;115
111;1;132;2;2;stop;stop;1.0;True;108
111;2;111;2;2;stop;stop;1.0;True;111
111;3;113;2;2;stop;stop;1.0;True;104
111;4;113;2;2;stop;stop;1.0;True;93
111;5;125;2;2;stop;stop;1.0;True;85
111;6;110;2;2;stop;stop;1.0;True;109
111;7;98;2;2;stop;stop;1.0;True;104
111;8;136;2;2;stop;stop;1.0;True;108
111;9;115;2;2;stop;stop;1.0;True;100
112;0;175;14;14;stop;stop;1.0;True;76
112;1;63;14;14;stop;stop;1.0;True;62
112;2;68;14;14;stop;stop;1.0;True;67
112;3;63;14;14;stop;stop;1.0;True;64
112;4;114;14;14;stop;stop;1.0;True;60
112;5;93;14;14;stop;stop;1.0;True;73
112;6;164;14;14;stop;stop;1.0;True;117
112;7;153;14;14;stop;stop;1.0;True;80
112;8;57;14;14;stop;stop;1.0;True;46
112;9;143;14;14;stop;stop;1.0;True;71
113;0;51;89;89;stop;stop;1.0;True;25
113;1;61;89;89;stop;stop;1.0;True;67
113;2;56;89;89;stop;stop;1.0;True;66
113;3;78;89;89;stop;stop;1.0;True;89
113;4;42;89;89;stop;stop;1.0;True;68
113;5;66;89;89;stop;stop;1.0;True;29
113;6;58;89;89;stop;stop;1.0;True;70
113;7;68;89;89;stop;stop;1.0;True;23
113;8;53;89;89;stop;stop;1.0;True;29
113;9;84;89;89;stop;stop;1.0;True;72
114;0;94;20;20;stop;stop;1.0;True;118
114;1;54;20;20;stop;stop;1.0;True;116
114;2;72;20;20;stop;stop;1.0;True;84
114;3;84;20;20;stop;stop;1.0;True;47
114;4;66;20;20;stop;stop;1.0;True;79
114;5;41;20;20;stop;stop;1.0;True;105
114;6;99;20;20;stop;stop;1.0;True;99
114;7;82;20;20;stop;stop;1.0;True;89
114;8;68;20;20;stop;stop;1.0;True;84
114;9;59;20;20;stop;stop;1.0;True;36
115;0;63;7;7;stop;stop;1.0;True;89
115;1;43;7;7;stop;stop;1.0;True;77
115;2;53;7;7;stop;stop;1.0;True;70
115;3;105;7;7;stop;stop;1.0;True;102
115;4;34;7;7;stop;stop;1.0;True;117
115;5;85;7;7;stop;stop;1.0;True;72
115;6;90;7;7;stop;stop;1.0;True;66
115;7;83;7;7;stop;stop;1.0;True;101
115;8;95;7;7;stop;stop;1.0;True;67
115;9;93;7;7;stop;stop;1.0;True;78
116;0;81;1;1;stop;stop;1.0;True;23
116;1;88;1;1;stop;stop;1.0;True;31
116;2;92;1;1;stop;stop;1.0;True;21
116;3;67;1;1;stop;stop;1.0;True;66
116;4;44;1;1;stop;stop;1.0;True;53
116;5;146;1;1;stop;stop;1.0;True;84
116;6;96;1;1;stop;stop;1.0;True;24
116;7;80;1;1;stop;stop;1.0;True;27
116;8;21;1;1;stop;stop;1.0;True;47
116;9;55;1;1;stop;stop;1.0;True;38
117;0;66;16;16;stop;stop;1.0;True;20
117;1;46;16;16;stop;stop;1.0;True;22
117;2;85;16;16;stop;stop;1.0;True;18
117;3;64;16;16;stop;stop;1.0;True;20
117;4;47;16;16;stop;stop;1.0;True;29
117;5;49;16;16;stop;stop;1.0;True;52
117;6;49;16;16;stop;stop;1.0;True;19
117;7;53;16;16;stop;stop;1.0;True;20
117;8;65;16;16;stop;stop;1.0;True;24
117;9;56;16;16;stop;stop;1.0;True;61
118;0;72;21;21;stop;stop;1.0;True;52
118;1;65;21;21;stop;stop;1.0;True;34
118;2;52;21;21;stop;stop;1.0;True;22
118;3;53;21;21;stop;stop;1.0;True;43
118;4;52;21;21;stop;stop;1.0;True;56
118;5;71;21;21;stop;stop;1.0;True;52
118;6;51;21;21;stop;stop;1.0;True;35
118;7;71;21;21;stop;stop;1.0;True;59
118;8;71;21;21;stop;stop;1.0;True;62
118;9;51;21;21;stop;stop;1.0;True;28
119;0;55;3;3;stop;stop;1.0;True;90
119;1;54;3;3;stop;stop;1.0;True;84
119;2;97;3;3;stop;stop;1.0;True;87
119;3;88;3;3;stop;stop;1.0;True;144
119;4;60;3;3;stop;stop;1.0;True;81
119;5;132;3;3;stop;stop;1.0;True;86
119;6;119;3;3;stop;stop;1.0;True;79
119;7;82;3;3;stop;stop;1.0;True;71
119;8;95;3;3;stop;stop;1.0;True;73
119;9;73;3;3;stop;stop;1.0;True;76
130;0;59;14;14;stop;stop;1.0;True;28
130;1;61;14;14;stop;stop;1.0;True;22
130;2;41;14;14;stop;stop;1.0;True;34
130;3;44;14;14;stop;stop;1.0;True;26
130;4;63;14;14;stop;stop;1.0;True;23
130;5;40;14;14;stop;stop;1.0;True;63
130;6;54;14;14;stop;stop;1.0;True;29
130;7;54;14;14;stop;stop;1.0;True;28
130;8;55;14;14;stop;stop;1.0;True;26
130;9;61;14;14;stop;stop;1.0;True;23
131;0;77;24;24;stop;stop;1.0;True;36
131;1;58;24;24;stop;stop;1.0;True;85
131;2;76;24;24;stop;stop;1.0;True;77
131;3;86;24;24;stop;stop;1.0;True;90
131;4;90;24;24;stop;stop;1.0;True;79
131;5;81;24;24;stop;stop;1.0;True;73
131;6;106;24;24;stop;stop;1.0;True;84
131;7;122;24;24;stop;stop;1.0;True;57
131;8;79;24;24;stop;stop;1.0;True;88
131;9;76;24;24;stop;stop;1.0;True;102
132;0;99;8;8;stop;stop;1.0;True;653
132;1;93;8;8;stop;stop;1.0;True;274
132;2;77;8;8;stop;stop;1.0;True;272
132;3;157;8;8;stop;stop;1.0;True;268
132;4;134;8;8;stop;stop;1.0;True;295
132;5;67;8;8;stop;stop;1.0;True;231
132;6;210;8;8;stop;stop;1.0;True;531
132;7;90;8;8;stop;stop;1.0;True;342
132;8;102;8;8;stop;stop;1.0;True;461
132;9;116;8;8;stop;stop;1.0;True;366
133;0;154;27;27;stop;stop;1.0;True;202
133;1;247;27;27;stop;stop;1.0;True;289
133;2;104;27;27;stop;stop;1.0;True;539
133;3;246;27;27;stop;stop;1.0;True;210
133;4;102;27;27;stop;stop;1.0;True;220
133;5;248;27;27;stop;stop;1.0;True;337
133;6;98;27;27;stop;stop;1.0;True;255
133;7;235;27;27;stop;stop;1.0;True;427
133;8;245;27;27;stop;stop;1.0;True;384
133;9;165;27;27;stop;stop;1.0;True;231
134;0;159;31;31;stop;stop;1.0;True;56
134;1;141;31;31;stop;stop;1.0;True;65
134;2;143;31;31;stop;stop;1.0;True;64
134;3;121;31;31;stop;stop;1.0;True;57
134;4;149;31;31;stop;stop;1.0;True;44
134;5;129;31;31;stop;stop;1.0;True;61
134;6;141;31;31;stop;stop;1.0;True;68
134;7;141;31;31;stop;stop;1.0;True;56
134;8;147;31;31;stop;stop;1.0;True;61
134;9;143;31;31;stop;stop;1.0;True;63
135;0;70;2;2;stop;stop;1.0;True;24
135;1;75;2;2;stop;stop;1.0;True;43
135;2;60;2;2;stop;stop;1.0;True;35
135;3;78;2;2;stop;stop;1.0;True;59
