confidence_per_choice;id
[0, 0, 0, 0];('high_school_biology', 277)
[0, 0, 0, 0];('high_school_biology', 278)
[0, 0, 0, 0];('high_school_biology', 279)
[0, 0, 0, 0];('high_school_biology', 280)
[0, 0, 0, 0];('high_school_biology', 281)
[0, 0, 0, 0];('high_school_biology', 282)
[0, 0, 0, 0];('high_school_biology', 283)
[0, 0, 0, 0];('high_school_biology', 284)
[0, 0, 0, 0];('high_school_biology', 285)
[0, 0, 0, 0];('high_school_biology', 286)
[0.004847813756533084, 0, 0, 0];('high_school_biology', 287)
[0, 0, 0, 0];('high_school_biology', 288)
[0, 0, 0, 0];('high_school_biology', 289)
[0, 0, 0, 0];('high_school_biology', 290)
[0, 0, 0, 0];('high_school_biology', 291)
[0, 0, 0, 0];('high_school_biology', 292)
[0, 0, 0, 0.006775164872091338];('high_school_biology', 293)
[0, 0, 0, 0];('high_school_biology', 294)
[0, 0, 0, 0];('high_school_biology', 295)
[0, 0, 0, 0];('high_school_biology', 296)
[0, 0, 0, 0];('high_school_biology', 297)
[0, 0, 0, 0];('high_school_biology', 298)
[0, 0, 0, 0];('high_school_biology', 299)
[0.011119177087518037, 0, 0.013412287751632937, 0];('high_school_biology', 300)
[0.006566232767722251, 0, 0, 0.010169980258532486];('high_school_biology', 301)
[0, 0, 0, 0];('high_school_biology', 302)
[0, 0, 0, 0];('high_school_biology', 303)
[0, 0, 0, 0];('high_school_biology', 304)
[0, 0, 0, 0];('high_school_biology', 305)
[0, 0, 0, 0];('high_school_biology', 306)
[0, 0, 0, 0];('high_school_biology', 307)
[0, 0, 0, 0];('high_school_biology', 308)
[0, 0, 0, 0];('high_school_biology', 309)
[0, 0, 0, 0];('high_school_chemistry', 0)
[0, 0, 0, 0];('high_school_chemistry', 1)
[0, 0, 0, 0];('high_school_chemistry', 2)
[0, 0, 0, 0];('high_school_chemistry', 3)
[0, 0, 0, 0];('high_school_chemistry', 4)
[0, 0, 0, 0];('high_school_chemistry', 5)
[0, 0, 0, 0];('high_school_chemistry', 6)
[0, 0, 0, 0];('high_school_chemistry', 7)
[0, 0, 0, 0];('high_school_chemistry', 8)
[0, 0, 0, 0];('high_school_chemistry', 9)
[0, 0, 0, 0];('high_school_chemistry', 10)
[0, 0, 0, 0];('high_school_chemistry', 11)
[0, 0, 0, 0];('high_school_chemistry', 12)
[0, 0, 0, 0];('high_school_chemistry', 13)
[0, 0, 0, 0];('high_school_chemistry', 14)
[0, 0, 0, 0];('high_school_chemistry', 15)
[0, 0, 0, 0];('high_school_chemistry', 16)
[0, 0, 0, 0];('high_school_chemistry', 17)
[0, 0, 0, 0];('high_school_chemistry', 18)
[0, 0, 0, 0];('high_school_chemistry', 19)
[0, 0, 0, 0];('high_school_chemistry', 20)
[0, 0, 0, 0];('high_school_chemistry', 21)
[0, 0, 0, 0];('high_school_chemistry', 22)
[0, 0, 0, 0];('high_school_chemistry', 23)
[0, 0, 0, 0];('high_school_chemistry', 24)
[0, 0, 0, 0];('high_school_chemistry', 25)
[0, 0, 0, 0];('high_school_chemistry', 26)
[0, 0, 0, 0];('high_school_chemistry', 27)
[0, 0, 0, 0];('high_school_chemistry', 28)
[0, 0, 0, 0];('high_school_chemistry', 29)
[0, 0, 0, 0];('high_school_chemistry', 30)
[0, 0, 0, 0];('high_school_chemistry', 31)
[0, 0, 0, 0];('high_school_chemistry', 32)
[0, 0, 0, 0];('high_school_chemistry', 33)
[0, 0, 0, 0];('high_school_chemistry', 34)
[0.008970055884249102, 0, 0, 0];('high_school_chemistry', 35)
[0, 0, 0, 0];('high_school_chemistry', 36)
[0, 0, 0, 0];('high_school_chemistry', 37)
[0, 0, 0, 0];('high_school_chemistry', 38)
[0.006540789394900079, 0, 0, 0];('high_school_chemistry', 39)
[0, 0, 0, 0];('high_school_chemistry', 40)
[0, 0, 0, 0];('high_school_chemistry', 41)
[0, 0, 0, 0];('high_school_chemistry', 42)
[0, 0, 0.007666300337340413, 0];('high_school_chemistry', 43)
[0, 0, 0, 0];('high_school_chemistry', 44)
[0.014842425125347516, 0, 0, 0];('high_school_chemistry', 45)
[0, 0, 0, 0];('high_school_chemistry', 46)
[0, 0, 0, 0];('high_school_chemistry', 47)
[0, 0, 0, 0];('high_school_chemistry', 48)
[0, 0, 0, 0];('high_school_chemistry', 49)
[0, 0, 0, 0];('high_school_chemistry', 50)
[0, 0, 0, 0];('high_school_chemistry', 51)
[0, 0, 0, 0];('high_school_chemistry', 52)
[0, 0, 0, 0];('high_school_chemistry', 53)
[0, 0, 0, 0];('high_school_chemistry', 54)
[0, 0, 0, 0];('high_school_chemistry', 55)
[0, 0, 0, 0];('high_school_chemistry', 56)
[0, 0, 0, 0];('high_school_chemistry', 57)
[0, 0, 0, 0];('high_school_chemistry', 58)
[0, 0, 0, 0];('high_school_chemistry', 59)
[0, 0, 0, 0];('high_school_chemistry', 60)
[0, 0, 0, 0];('high_school_chemistry', 61)
[0, 0, 0, 0];('high_school_chemistry', 62)
[0, 0, 0, 0];('high_school_chemistry', 63)
[0, 0, 0, 0];('high_school_chemistry', 64)
[0, 0, 0, 0];('high_school_chemistry', 65)
[0, 0, 0, 0];('high_school_chemistry', 66)
[0, 0, 0, 0];('high_school_chemistry', 67)
[0, 0, 0, 0];('high_school_chemistry', 68)
[0, 0, 0, 0];('high_school_chemistry', 69)
[0, 0, 0, 0];('high_school_chemistry', 70)
[0, 0, 0, 0];('high_school_chemistry', 71)
[0, 0, 0, 0];('high_school_chemistry', 72)
[0, 0, 0, 0];('high_school_chemistry', 73)
[0, 0, 0, 0];('high_school_chemistry', 74)
[0, 0, 0, 0];('high_school_chemistry', 75)
[0, 0, 0, 0];('high_school_chemistry', 76)
[0, 0, 0, 0];('high_school_chemistry', 77)
[0, 0, 0, 0];('high_school_chemistry', 78)
[0, 0, 0, 0];('high_school_chemistry', 79)
[0, 0, 0, 0];('high_school_chemistry', 80)
[0, 0, 0, 0];('high_school_chemistry', 81)
[0, 0, 0, 0];('high_school_chemistry', 82)
[0, 0, 0, 0];('high_school_chemistry', 83)
[0, 0, 0, 0];('high_school_chemistry', 84)
[0, 0, 0, 0];('high_school_chemistry', 85)
[0, 0, 0, 0];('high_school_chemistry', 86)
[0, 0, 0, 0];('high_school_chemistry', 87)
[0, 0, 0, 0];('high_school_chemistry', 88)
[0, 0, 0, 0];('high_school_chemistry', 89)
[0, 0, 0, 0];('high_school_chemistry', 90)
[0, 0, 0, 0];('high_school_chemistry', 91)
[0, 0, 0, 0];('high_school_chemistry', 92)
[0, 0, 0, 0];('high_school_chemistry', 93)
[0, 0, 0, 0];('high_school_chemistry', 94)
[0, 0, 0, 0];('high_school_chemistry', 95)
[0, 0, 0, 0];('high_school_chemistry', 96)
[0, 0, 0, 0];('high_school_chemistry', 97)
[0, 0, 0, 0];('high_school_chemistry', 98)
[0, 0, 0, 0];('high_school_chemistry', 99)
[0, 0, 0, 0];('high_school_chemistry', 100)
[0, 0, 0, 0];('high_school_chemistry', 101)
[0, 0, 0, 0];('high_school_chemistry', 102)
[0, 0, 0, 0];('high_school_chemistry', 103)
[0, 0, 0, 0];('high_school_chemistry', 104)
[0, 0, 0, 0];('high_school_chemistry', 105)
[0, 0, 0, 0];('high_school_chemistry', 106)
[0, 0, 0, 0.009203061574633853];('high_school_chemistry', 107)
[0.007381522730628223, 0, 0, 0];('high_school_chemistry', 108)
[0, 0, 0, 0];('high_school_chemistry', 109)
[0, 0, 0, 0];('high_school_chemistry', 110)
[0.00538891826914077, 0, 0, 0];('high_school_chemistry', 111)
[0, 0, 0, 0];('high_school_chemistry', 112)
[0, 0, 0, 0];('high_school_chemistry', 113)
[0, 0, 0, 0];('high_school_chemistry', 114)
[0.005826093158914769, 0, 0, 0];('high_school_chemistry', 115)
[0, 0, 0, 0];('high_school_chemistry', 116)
[0, 0, 0, 0];('high_school_chemistry', 117)
[0, 0, 0, 0];('high_school_chemistry', 118)
[0, 0, 0, 0];('high_school_chemistry', 119)
[0, 0, 0, 0];('high_school_chemistry', 120)
[0, 0, 0, 0];('high_school_chemistry', 121)
[0, 0, 0, 0];('high_school_chemistry', 122)
[0, 0, 0, 0];('high_school_chemistry', 123)
[0, 0, 0, 0];('high_school_chemistry', 124)
[0, 0, 0, 0];('high_school_chemistry', 125)
[0, 0, 0, 0];('high_school_chemistry', 126)
[0, 0, 0, 0];('high_school_chemistry', 127)
[0, 0, 0, 0];('high_school_chemistry', 128)
[0, 0, 0, 0];('high_school_chemistry', 129)
[0, 0, 0, 0];('high_school_chemistry', 130)
[0, 0, 0, 0];('high_school_chemistry', 131)
[0, 0, 0, 0];('high_school_chemistry', 132)
[0, 0, 0, 0];('high_school_chemistry', 133)
[0, 0, 0, 0];('high_school_chemistry', 134)
[0, 0, 0, 0];('high_school_chemistry', 135)
[0, 0, 0, 0];('high_school_chemistry', 136)
[0, 0, 0, 0];('high_school_chemistry', 137)
[0, 0, 0, 0];('high_school_chemistry', 138)
[0, 0, 0, 0];('high_school_chemistry', 139)
[0, 0, 0, 0];('high_school_chemistry', 140)
[0, 0, 0, 0];('high_school_chemistry', 141)
[0, 0, 0, 0];('high_school_chemistry', 142)
[0, 0, 0, 0];('high_school_chemistry', 143)
[0, 0, 0, 0];('high_school_chemistry', 144)
[0, 0, 0, 0];('high_school_chemistry', 145)
[0, 0, 0, 0];('high_school_chemistry', 146)
[0, 0, 0, 0];('high_school_chemistry', 147)
[0.005695904616867024, 0, 0, 0];('high_school_chemistry', 148)
[0, 0, 0, 0];('high_school_chemistry', 149)
[0, 0, 0, 0];('high_school_chemistry', 150)
[0, 0, 0, 0];('high_school_chemistry', 151)
[0, 0, 0, 0];('high_school_chemistry', 152)
[0, 0, 0, 0];('high_school_chemistry', 153)
[0, 0, 0, 0];('high_school_chemistry', 154)
[0, 0, 0, 0];('high_school_chemistry', 155)
[0, 0, 0, 0];('high_school_chemistry', 156)
[0, 0, 0, 0];('high_school_chemistry', 157)
[0, 0, 0, 0];('high_school_chemistry', 158)
[0, 0, 0, 0];('high_school_chemistry', 159)
[0, 0, 0, 0];('high_school_chemistry', 160)
[0.005205160190177235, 0, 0, 0];('high_school_chemistry', 161)
[0, 0, 0, 0];('high_school_chemistry', 162)
[0, 0, 0, 0];('high_school_chemistry', 163)
[0, 0, 0, 0];('high_school_chemistry', 164)
[0, 0, 0.005385301435269413, 0];('high_school_chemistry', 165)
[0, 0, 0, 0];('high_school_chemistry', 166)
[0, 0, 0, 0];('high_school_chemistry', 167)
[0, 0, 0, 0];('high_school_chemistry', 168)
[0, 0, 0, 0];('high_school_chemistry', 169)
[0, 0, 0, 0];('high_school_chemistry', 170)
[0, 0, 0, 0];('high_school_chemistry', 171)
[0, 0, 0, 0];('high_school_chemistry', 172)
[0, 0, 0, 0];('high_school_chemistry', 173)
[0, 0, 0, 0];('high_school_chemistry', 174)
[0, 0, 0, 0];('high_school_chemistry', 175)
[0, 0, 0, 0];('high_school_chemistry', 176)
[0, 0, 0, 0];('high_school_chemistry', 177)
[0, 0, 0, 0];('high_school_chemistry', 178)
[0, 0, 0, 0];('high_school_chemistry', 179)
[0, 0, 0, 0];('high_school_chemistry', 180)
[0, 0, 0, 0];('high_school_chemistry', 181)
[0, 0, 0, 0];('high_school_chemistry', 182)
[0, 0, 0, 0];('high_school_chemistry', 183)
[0, 0, 0, 0];('high_school_chemistry', 184)
[0, 0, 0, 0];('high_school_chemistry', 185)
[0, 0, 0, 0];('high_school_chemistry', 186)
[0, 0, 0, 0];('high_school_chemistry', 187)
[0, 0, 0, 0];('high_school_chemistry', 188)
[0, 0, 0, 0];('high_school_chemistry', 189)
[0, 0, 0, 0];('high_school_chemistry', 190)
[0, 0, 0, 0];('high_school_chemistry', 191)
[0, 0, 0, 0];('high_school_chemistry', 192)
[0, 0, 0, 0];('high_school_chemistry', 193)
[0, 0, 0, 0];('high_school_chemistry', 194)
[0, 0, 0, 0];('high_school_chemistry', 195)
[0, 0, 0, 0];('high_school_chemistry', 196)
[0, 0, 0, 0];('high_school_chemistry', 197)
[0, 0, 0, 0];('high_school_chemistry', 198)
[0, 0, 0, 0];('high_school_chemistry', 199)
[0, 0, 0, 0];('high_school_chemistry', 200)
[0, 0, 0, 0];('high_school_chemistry', 201)
[0, 0, 0, 0];('high_school_chemistry', 202)
[0, 0, 0, 0];('high_school_computer_science', 0)
[0, 0, 0, 0];('high_school_computer_science', 1)
[0.006925026953904295, 0, 0, 0];('high_school_computer_science', 2)
[0, 0, 0, 0];('high_school_computer_science', 3)
[0, 0, 0, 0];('high_school_computer_science', 4)
[0, 0, 0, 0];('high_school_computer_science', 5)
[0, 0, 0, 0];('high_school_computer_science', 6)
[0, 0, 0, 0];('high_school_computer_science', 7)
[0, 0, 0, 0];('high_school_computer_science', 8)
[0, 0, 0, 0];('high_school_computer_science', 9)
[0, 0, 0, 0];('high_school_computer_science', 10)
[0, 0, 0, 0];('high_school_computer_science', 11)
[0, 0, 0, 0];('high_school_computer_science', 12)
[0, 0, 0, 0];('high_school_computer_science', 13)
[0, 0, 0, 0];('high_school_computer_science', 14)
[0, 0, 0, 0];('high_school_computer_science', 15)
[0, 0, 0, 0];('high_school_computer_science', 16)
[0, 0, 0, 0];('high_school_computer_science', 17)
[0, 0, 0, 0];('high_school_computer_science', 18)
[0.006245179596634279, 0, 0, 0];('high_school_computer_science', 19)
[0, 0, 0, 0];('high_school_computer_science', 20)
[0, 0, 0, 0];('high_school_computer_science', 21)
[0, 0, 0, 0];('high_school_computer_science', 22)
[0, 0, 0, 0];('high_school_computer_science', 23)
[0, 0, 0, 0];('high_school_computer_science', 24)
[0, 0, 0, 0];('high_school_computer_science', 25)
[0, 0, 0, 0];('high_school_computer_science', 26)
[0, 0, 0, 0];('high_school_computer_science', 27)
[0, 0, 0, 0];('high_school_computer_science', 28)
[0, 0, 0, 0];('high_school_computer_science', 29)
[0.007105907190704935, 0, 0, 0];('high_school_computer_science', 30)
[0, 0, 0, 0];('high_school_computer_science', 31)
[0, 0, 0, 0];('high_school_computer_science', 32)
[0, 0, 0, 0];('high_school_computer_science', 33)
[0, 0, 0, 0];('high_school_computer_science', 34)
[0, 0, 0, 0];('high_school_computer_science', 35)
[0, 0, 0, 0];('high_school_computer_science', 36)
[0.004451230860842952, 0, 0, 0];('high_school_computer_science', 37)
[0, 0, 0, 0];('high_school_computer_science', 38)
[0, 0, 0, 0];('high_school_computer_science', 39)
[0, 0, 0, 0];('high_school_computer_science', 40)
[0, 0, 0, 0];('high_school_computer_science', 41)
[0, 0, 0, 0];('high_school_computer_science', 42)
[0, 0, 0, 0];('high_school_computer_science', 43)
[0, 0, 0, 0];('high_school_computer_science', 44)
[0, 0, 0, 0];('high_school_computer_science', 45)
[0, 0, 0, 0];('high_school_computer_science', 46)
[0, 0, 0, 0];('high_school_computer_science', 47)
[0, 0, 0, 0];('high_school_computer_science', 48)
[0, 0, 0, 0];('high_school_computer_science', 49)
[0, 0, 0, 0];('high_school_computer_science', 50)
[0, 0, 0, 0];('high_school_computer_science', 51)
[0, 0, 0, 0];('high_school_computer_science', 52)
[0, 0, 0, 0];('high_school_computer_science', 53)
[0, 0, 0, 0];('high_school_computer_science', 54)
[0, 0, 0, 0];('high_school_computer_science', 55)
[0, 0, 0, 0];('high_school_computer_science', 56)
[0.007865409739373946, 0, 0, 0.016651072548920138];('high_school_computer_science', 57)
[0, 0, 0, 0];('high_school_computer_science', 58)
[0, 0, 0, 0];('high_school_computer_science', 59)
[0, 0, 0, 0];('high_school_computer_science', 60)
[0, 0, 0, 0];('high_school_computer_science', 61)
[0, 0, 0, 0];('high_school_computer_science', 62)
[0, 0, 0, 0.005988169459715789];('high_school_computer_science', 63)
[0, 0, 0, 0];('high_school_computer_science', 64)
[0, 0, 0, 0];('high_school_computer_science', 65)
[0, 0, 0, 0];('high_school_computer_science', 66)
[0, 0, 0, 0];('high_school_computer_science', 67)
[0, 0, 0, 0];('formal_logic', 57)
[0, 0, 0, 0];('formal_logic', 58)
[0, 0, 0.008529024209014894, 0];('formal_logic', 59)
[0, 0, 0, 0];('formal_logic', 60)
[0, 0, 0, 0];('formal_logic', 61)
[0.008414838879636207, 0, 0, 0];('formal_logic', 62)
[0, 0, 0, 0];('formal_logic', 63)
[0, 0, 0, 0];('formal_logic', 64)
[0.007065679667865605, 0, 0, 0];('formal_logic', 65)
[0.005838310133393944, 0, 0, 0];('formal_logic', 66)
[0, 0, 0, 0];('formal_logic', 67)
[0, 0, 0, 0];('formal_logic', 68)
[0.009284999439898507, 0, 0, 0];('formal_logic', 69)
[0, 0, 0, 0];('formal_logic', 70)
[0, 0, 0, 0];('formal_logic', 71)
[0, 0, 0, 0];('formal_logic', 72)
[0, 0, 0, 0];('formal_logic', 73)
[0.008253332555229928, 0, 0, 0];('formal_logic', 74)
[0, 0, 0, 0];('formal_logic', 75)
[0, 0, 0, 0];('formal_logic', 76)
[0, 0, 0, 0];('formal_logic', 77)
[0, 0, 0, 0];('formal_logic', 78)
[0.009013510792030777, 0, 0, 0];('formal_logic', 79)
[0, 0, 0, 0];('formal_logic', 80)
[0, 0, 0, 0];('formal_logic', 81)
[0, 0, 0, 0];('formal_logic', 82)
[0, 0, 0, 0];('formal_logic', 83)
[0, 0, 0, 0];('formal_logic', 84)
[0, 0, 0, 0];('formal_logic', 85)
[0, 0, 0.005234068761020898, 0];('formal_logic', 86)
[0, 0, 0, 0];('formal_logic', 87)
[0, 0, 0, 0];('formal_logic', 88)
[0.006793040987460532, 0, 0, 0];('formal_logic', 89)
[0, 0, 0, 0];('formal_logic', 90)
[0.00535399237596533, 0, 0, 0];('formal_logic', 91)
[0, 0, 0, 0];('formal_logic', 92)
[0, 0, 0, 0];('formal_logic', 93)
[0, 0, 0, 0];('formal_logic', 94)
[0, 0, 0, 0];('formal_logic', 95)
[0, 0, 0, 0];('formal_logic', 96)
[0, 0, 0, 0];('formal_logic', 97)
[0, 0, 0, 0];('formal_logic', 98)
[0, 0, 0, 0];('formal_logic', 99)
[0, 0, 0, 0];('formal_logic', 100)
[0, 0, 0, 0];('formal_logic', 101)
[0, 0, 0, 0];('formal_logic', 102)
[0, 0, 0, 0];('formal_logic', 103)
[0, 0, 0, 0];('formal_logic', 104)
[0, 0, 0, 0];('formal_logic', 105)
[0.010644314514837112, 0, 0, 0];('formal_logic', 106)
[0, 0, 0, 0];('formal_logic', 107)
[0, 0, 0, 0];('formal_logic', 108)
[0, 0, 0, 0];('formal_logic', 109)
[0.0059825869368909405, 0, 0, 0];('formal_logic', 110)
[0, 0, 0, 0];('formal_logic', 111)
[0.008846818532589626, 0, 0, 0];('formal_logic', 112)
[0, 0, 0, 0];('formal_logic', 113)
[0, 0, 0, 0];('formal_logic', 114)
[0, 0, 0, 0];('formal_logic', 115)
[0, 0, 0, 0];('formal_logic', 116)
[0, 0, 0, 0];('formal_logic', 117)
[0, 0, 0, 0];('formal_logic', 118)
[0, 0, 0, 0];('formal_logic', 119)
[0, 0, 0, 0];('formal_logic', 120)
[0, 0, 0, 0];('formal_logic', 121)
[0, 0, 0, 0];('formal_logic', 122)
[0, 0, 0, 0];('formal_logic', 123)
[0, 0, 0, 0];('formal_logic', 124)
[0, 0, 0, 0];('formal_logic', 125)
[0, 0, 0, 0];('global_facts', 0)
[0.005582801457861723, 0, 0, 0];('global_facts', 1)
[0, 0, 0, 0];('global_facts', 2)
[0, 0, 0, 0];('global_facts', 3)
[0, 0, 0, 0];('global_facts', 4)
[0, 0, 0, 0];('global_facts', 5)
[0, 0, 0, 0];('global_facts', 6)
[0, 0, 0, 0];('global_facts', 7)
[0, 0, 0, 0];('global_facts', 8)
[0, 0, 0, 0];('global_facts', 9)
[0, 0, 0, 0];('global_facts', 10)
[0, 0, 0, 0];('global_facts', 11)
[0, 0, 0, 0];('global_facts', 12)
[0, 0, 0, 0];('global_facts', 13)
[0, 0, 0, 0];('global_facts', 14)
[0, 0, 0, 0];('global_facts', 15)
[0, 0, 0, 0];('global_facts', 16)
[0, 0, 0, 0];('global_facts', 17)
[0, 0, 0, 0];('global_facts', 18)
[0, 0, 0, 0];('global_facts', 19)
[0, 0, 0, 0];('global_facts', 20)
[0, 0, 0, 0];('global_facts', 21)
[0, 0, 0, 0];('global_facts', 22)
[0, 0, 0, 0];('global_facts', 23)
[0, 0, 0, 0];('global_facts', 24)
[0, 0, 0, 0];('global_facts', 25)
[0, 0, 0, 0];('global_facts', 26)
[0, 0, 0, 0];('global_facts', 27)
[0, 0, 0, 0];('global_facts', 28)
[0, 0, 0, 0];('global_facts', 29)
[0, 0, 0, 0];('global_facts', 30)
[0, 0, 0, 0];('global_facts', 31)
[0, 0, 0, 0];('global_facts', 32)
[0, 0, 0, 0];('global_facts', 33)
[0, 0, 0, 0];('global_facts', 34)
[0, 0, 0, 0];('global_facts', 35)
[0, 0, 0, 0];('global_facts', 36)
[0, 0, 0, 0];('global_facts', 37)
[0, 0, 0, 0];('global_facts', 38)
[0, 0, 0, 0];('global_facts', 39)
[0, 0, 0, 0];('global_facts', 40)
[0, 0, 0, 0];('global_facts', 41)
[0, 0, 0, 0];('global_facts', 42)
[0, 0, 0, 0];('global_facts', 43)
[0, 0, 0, 0];('global_facts', 44)
[0, 0, 0, 0];('global_facts', 45)
[0, 0, 0, 0];('global_facts', 46)
[0, 0, 0, 0];('global_facts', 47)
[0, 0, 0, 0];('global_facts', 48)
[0, 0, 0, 0];('global_facts', 49)
[0, 0, 0, 0];('global_facts', 50)
[0, 0, 0, 0];('global_facts', 51)
[0, 0, 0, 0];('global_facts', 52)
[0, 0, 0, 0];('global_facts', 53)
[0, 0, 0, 0];('global_facts', 54)
[0, 0, 0, 0];('global_facts', 55)
[0, 0, 0, 0];('global_facts', 56)
[0, 0, 0, 0];('global_facts', 57)
[0, 0, 0, 0.008797649942585715];('global_facts', 58)
[0, 0, 0, 0];('global_facts', 59)
[0, 0, 0, 0];('global_facts', 60)
[0, 0, 0, 0];('global_facts', 61)
[0, 0, 0, 0];('global_facts', 62)
[0, 0, 0, 0];('global_facts', 63)
[0, 0, 0, 0];('global_facts', 64)
[0, 0, 0, 0];('global_facts', 65)
[0, 0, 0, 0];('global_facts', 66)
[0, 0, 0, 0];('global_facts', 67)
[0, 0, 0, 0];('global_facts', 68)
[0, 0, 0, 0];('global_facts', 69)
[0, 0, 0, 0];('global_facts', 70)
[0, 0, 0, 0];('global_facts', 71)
[0, 0, 0, 0];('global_facts', 72)
[0, 0, 0, 0];('global_facts', 73)
[0, 0, 0, 0];('global_facts', 74)
[0, 0, 0, 0];('global_facts', 75)
[0, 0, 0, 0];('global_facts', 76)
[0, 0, 0, 0];('global_facts', 77)
[0, 0, 0, 0];('global_facts', 78)
[0, 0, 0, 0];('global_facts', 79)
[0, 0, 0, 0];('global_facts', 80)
[0, 0, 0, 0];('global_facts', 81)
[0, 0, 0, 0];('global_facts', 82)
[0, 0, 0, 0];('global_facts', 83)
[0, 0, 0, 0];('global_facts', 84)
[0, 0, 0, 0];('global_facts', 85)
[0, 0, 0, 0];('global_facts', 86)
[0, 0, 0, 0];('global_facts', 87)
[0, 0, 0, 0];('global_facts', 88)
[0, 0, 0, 0];('global_facts', 89)
[0, 0, 0, 0];('global_facts', 90)
[0, 0, 0, 0];('global_facts', 91)
[0, 0, 0, 0];('global_facts', 92)
[0, 0, 0, 0];('global_facts', 93)
[0, 0, 0, 0];('global_facts', 94)
[0, 0, 0, 0];('global_facts', 95)
[0.007648087987221845, 0, 0, 0.014288509464213154];('global_facts', 96)
[0, 0, 0, 0];('global_facts', 97)
[0, 0, 0, 0];('global_facts', 98)
[0, 0, 0, 0];('global_facts', 99)
[0, 0, 0, 0];('high_school_biology', 0)
[0.005285407905185446, 0, 0, 0];('high_school_biology', 1)
[0, 0, 0, 0];('high_school_biology', 2)
[0, 0, 0, 0];('high_school_biology', 3)
[0, 0, 0, 0];('high_school_biology', 4)
[0, 0, 0, 0];('high_school_biology', 5)
[0, 0, 0, 0];('high_school_biology', 6)
[0.006273582004039932, 0, 0, 0];('high_school_biology', 7)
[0, 0, 0, 0];('high_school_biology', 8)
[0, 0, 0, 0];('high_school_biology', 9)
[0, 0, 0, 0];('high_school_biology', 10)
[0, 0, 0, 0];('high_school_biology', 11)
[0, 0, 0, 0];('high_school_biology', 12)
[0, 0, 0, 0];('high_school_biology', 13)
[0.006681101280798204, 0, 0, 0.015056094153173476];('high_school_biology', 14)
[0, 0, 0, 0];('high_school_biology', 15)
[0, 0, 0, 0];('high_school_biology', 16)
[0, 0, 0, 0];('high_school_biology', 17)
[0, 0, 0, 0];('high_school_biology', 18)
[0, 0, 0, 0];('high_school_biology', 19)
[0, 0, 0, 0];('high_school_biology', 20)
[0, 0, 0, 0];('high_school_biology', 21)
[0, 0, 0, 0];('high_school_biology', 22)
[0, 0, 0, 0];('high_school_biology', 23)
[0, 0, 0, 0];('high_school_biology', 24)
[0, 0, 0, 0];('high_school_biology', 25)
[0.006834251173192593, 0, 0, 0];('high_school_biology', 26)
[0, 0, 0, 0];('high_school_biology', 27)
[0, 0, 0, 0];('high_school_biology', 28)
[0, 0, 0, 0];('high_school_biology', 29)
[0, 0, 0, 0];('high_school_biology', 30)
[0, 0, 0, 0];('high_school_biology', 31)
[0, 0, 0, 0];('high_school_biology', 32)
[0, 0, 0, 0];('high_school_biology', 33)
[0, 0, 0, 0];('high_school_biology', 34)
[0, 0, 0, 0];('high_school_biology', 35)
[0.006732731263553348, 0, 0, 0];('high_school_biology', 36)
[0, 0, 0, 0];('high_school_biology', 37)
[0, 0, 0, 0];('high_school_biology', 38)
[0, 0, 0, 0];('high_school_biology', 39)
[0.015616106360265286, 0, 0, 0];('high_school_biology', 40)
[0, 0, 0, 0];('high_school_biology', 41)
[0, 0, 0, 0];('high_school_biology', 42)
[0, 0, 0, 0];('high_school_biology', 43)
[0, 0, 0, 0];('high_school_biology', 44)
[0, 0, 0, 0];('high_school_biology', 45)
[0, 0, 0, 0];('high_school_biology', 46)
[0, 0, 0, 0];('high_school_biology', 47)
[0, 0, 0, 0];('high_school_biology', 48)
[0, 0, 0, 0];('high_school_biology', 49)
[0, 0, 0, 0.007010446737821519];('high_school_biology', 50)
[0, 0, 0, 0];('high_school_biology', 51)
[0, 0, 0, 0];('high_school_biology', 52)
[0.011856372486187426, 0, 0, 0];('high_school_biology', 53)
[0, 0, 0, 0];('high_school_biology', 54)
[0, 0, 0, 0];('high_school_biology', 55)
[0, 0, 0, 0];('high_school_biology', 56)
[0.006080770041177921, 0, 0, 0];('high_school_biology', 57)
[0, 0, 0, 0];('high_school_biology', 58)
[0, 0, 0, 0];('high_school_biology', 59)
[0, 0, 0, 0];('high_school_biology', 60)
[0, 0, 0, 0];('high_school_biology', 61)
[0, 0, 0, 0];('high_school_biology', 62)
[0, 0, 0, 0];('high_school_biology', 63)
[0, 0, 0, 0];('high_school_biology', 64)
[0, 0, 0, 0];('high_school_biology', 65)
[0, 0, 0.012213488665350058, 0];('high_school_biology', 66)
[0, 0, 0, 0];('high_school_biology', 67)
[0, 0, 0.006803978758000217, 0];('high_school_biology', 68)
[0, 0, 0, 0];('high_school_biology', 69)
[0.0046330479219990044, 0, 0, 0];('high_school_biology', 70)
[0, 0, 0, 0];('high_school_biology', 71)
[0, 0, 0, 0];('high_school_biology', 72)
[0, 0, 0, 0];('high_school_biology', 73)
[0.02199295089429425, 0, 0, 0.017128127378527317];('high_school_biology', 74)
[0, 0, 0, 0];('high_school_biology', 75)
[0, 0, 0, 0];('high_school_biology', 76)
[0, 0, 0, 0];('high_school_biology', 77)
[0, 0, 0, 0];('high_school_biology', 78)
[0, 0, 0, 0.005969951339905923];('high_school_biology', 79)
[0, 0, 0, 0];('high_school_biology', 80)
