id;amount_answer_tokens;confidence_per_choice;finish_reason
('high_school_european_history', 43);2;[0.029212445403139397, 0.0006870107030274387, 0.9673832782868301, 0.002717180039941124];stop
('high_school_european_history', 44);2;[0.014016174204554097, 0.0018968829058670334, 0.0014772938924840075, 0.9826094945987361];stop
('high_school_european_history', 45);2;[0.021659148162178336, 0.021659148162178336, 0.03570989828022901, 0.9209703738849092];stop
('high_school_european_history', 46);2;[0.02238750003412988, 0.017435402557591455, 0.9519406928113456, 0.008235901001781346];stop
('high_school_european_history', 47);2;[0.009687748118485457, 0.026334029669167324, 0.8720632164195578, 0.09191479499736936];stop
('high_school_european_history', 48);2;[0.262769203053252, 0.021569409671029174, 0.15937757808005187, 0.5562824403860501];stop
('high_school_european_history', 49);2;[0.48739561717934815, 0.024265997468339247, 0.379584088324847, 0.10875265563470715];stop
('high_school_european_history', 50);2;[0.046412714094871826, 0.013297465223481336, 0.932224379896476, 0.008065320354503934];stop
('high_school_european_history', 51);2;[0.7713456211905629, 0.018140309745681767, 0.03840303603296736, 0.1721104668567487];stop
('high_school_european_history', 52);2;[0.9335337200416386, 0.0038151395408343295, 0.002971233661928456, 0.05967880919554352];stop
('high_school_european_history', 53);2;[0.01742699928315584, 0.02873227125292139, 0.002358487883950142, 0.9514821270729514];stop
('high_school_european_history', 54);2;[0.0024128330144380897, 0.973406281091319, 0.003978089113551588, 0.020202403485859218];stop
('high_school_european_history', 55);2;[0.0941066514922693, 0.8928590431505876, 0.005309133978821222, 0.007724744358242649];stop
('high_school_european_history', 56);2;[0.006676378413414, 0.0019128144410969364, 0.0005480305128777158, 0.990862588879042];stop
('high_school_european_history', 57);2;[0.13690729754506356, 0.02379092098154914, 0.22572197357661772, 0.6135759573432209];stop
('high_school_european_history', 58);2;[0.003157303020575344, 0.003157303020575344, 0.0016899825250604817, 0.9919951974375855];stop
('high_school_european_history', 59);2;[0.010721283851044185, 0.01767640873443033, 0.006502787367140233, 0.9650990363658879];stop
('high_school_european_history', 60);2;[0.8047365048923162, 0.011478950254043574, 0.1795609932409119, 0.004222869804692336];stop
('high_school_european_history', 61);2;[0.24620017007036565, 0.11629672562039016, 0.11629672562039016, 0.5212057951952928];stop
('high_school_european_history', 62);2;[0.00029512688850630693, 0.996899354432406, 0.002180708095633054, 0.0006247833299507201];stop
('high_school_european_history', 63);2;[0.12189442805362184, 0.42545335851079813, 0.42545335851079813, 0.0271983232528059];stop
('high_school_european_history', 64);2;[0.0019201535677937193, 0.0019201535677937193, 0.0014954171022151005, 0.9946642054090052];stop
('high_school_european_history', 65);2;[0.12182301483971471, 0.12182301483971471, 0.3311493270029668, 0.4252041525908496];stop
('high_school_european_history', 66);2;[0.006644865881335947, 0.004030314886708661, 0.9861857016657852, 0.0031388123897930454];stop
('high_school_european_history', 67);2;[0.017841808477478398, 0.00146454482432168, 0.006563634532182655, 0.9741299447786859];stop
('high_school_european_history', 68);2;[0.11659709450672814, 0.01228924041719197, 0.009570870060261865, 0.8615424594445499];stop
('high_school_european_history', 69);2;[0.0005519230640106323, 0.9979002551121406, 0.001168421135679427, 0.000379330804611971];stop
('high_school_european_history', 70);2;[0.002462565115183032, 0.0031619961981435886, 0.0009059270784218223, 0.9934694891927];stop
('high_school_european_history', 71);2;[0.04034333587954648, 0.3827669363973084, 0.08540684272721061, 0.49148247500184417];stop
('high_school_european_history', 72);2;[0.328879451575994, 0.03466364330266903, 0.0942255516978313, 0.5422305473095341];stop
('high_school_european_history', 73);2;[0.010822217940731009, 0.008428351806810716, 0.974185151240291, 0.006564006987145476];stop
('high_school_european_history', 74);2;[0.2446858124321136, 0.6651250174382226, 0.02008503697110045, 0.07010366734244117];stop
('high_school_european_history', 75);2;[0.0009027382141954979, 0.9899728259463726, 0.006670383307339008, 0.0024538968835031913];stop
('high_school_european_history', 76);2;[0.4337986472505609, 0.4337986472505609, 0.03560836136261145, 0.09679356163318988];stop
('high_school_european_history', 77);2;[0.0534603188906604, 0.06864440823983975, 0.041634938215293335, 0.8362601137404048];stop
('high_school_european_history', 78);2;[0.2543987762849069, 0.04420788383398597, 0.6915275913666082, 0.009864112199700471];stop
('high_school_european_history', 79);2;[0.0031529625833070563, 0.990631370995203, 0.0040484840948317, 0.002166997379936027];stop
('high_school_european_history', 80);2;[0.004053253226286018, 0.0024584223533216185, 0.9917985107619107, 0.0016896473261780198];stop
('high_school_european_history', 81);2;[0.5752401189479454, 0.34890074804256527, 0.04721858155780661, 0.02863951742295123];stop
('high_school_european_history', 82);2;[0.0009094914247743729, 0.0008026233652906347, 0.0009094914247743729, 0.997378326457221];stop
('high_school_european_history', 83);2;[0.5062976684540136, 0.04155944589546681, 0.30708507716207745, 0.14505671929725902];stop
('high_school_european_history', 84);2;[0.3679588705104507, 0.014267315419494334, 0.011111396421028917, 0.6066616165533741];stop
('high_school_european_history', 85);2;[0.9614288440276514, 0.006478056256593353, 0.0030600171023893643, 0.029032633922209547];stop
('high_school_european_history', 86);2;[0.02085649706671126, 0.03438655034618168, 0.6906723472229235, 0.2540841495566396];stop
('high_school_european_history', 87);2;[0.014329973888737661, 0.006769000366691762, 0.6093260311004332, 0.3695749196234263];stop
('high_school_european_history', 88);2;[0.010935062319865317, 0.0006990551462710478, 0.9843429479606314, 0.004022784615406949];stop
('high_school_european_history', 89);2;[0.02291824037325914, 0.9745083691326848, 0.0006920708919161661, 0.001881243729501158];stop
('high_school_european_history', 90);2;[0.0066469542634377985, 0.0016806132293002494, 0.9864954705409433, 0.005176653185405171];stop
('high_school_european_history', 91);2;[0.9958537594472262, 0.0008013965360383752, 0.0011660250796406018, 0.0021784216413031393];stop
('high_school_european_history', 92);2;[0.0009098766135432096, 0.0009098766135432096, 0.00037929300277986407, 0.997801024092983];stop
('high_school_european_history', 93);2;[0.0009106561652091838, 0.998655817148549, 0.00023025004652034214, 0.00020319495287416094];stop
('high_school_european_history', 94);2;[0.7987432852616145, 0.011393460714662592, 0.051061948358229456, 0.13880076634788932];stop
('high_school_european_history', 95);2;[0.4596209423688159, 0.35795314983285087, 0.10255528225278306, 0.0798701341265764];stop
('high_school_european_history', 96);2;[0.1943007190706319, 0.00967366433748526, 0.11784932927181377, 0.678176126226728];stop
('high_school_european_history', 97);2;[0.256031689068429, 0.026985538274149738, 0.021016358339511182, 0.6959662671629756];stop
('high_school_european_history', 98);2;[0.997568810290291, 0.0005517396598245189, 0.0003792047528811699, 0.0014997838913411647];stop
('high_school_european_history', 99);2;[0.21858865512757003, 0.2806733889833911, 0.037985012595047205, 0.462752186536408];stop
('high_school_european_history', 100);2;[0.0823746836051744, 0.03030395257134593, 0.7815492492954995, 0.10577118744065493];stop
('high_school_european_history', 101);2;[0.010956273553277818, 0.001308540271610129, 0.0014827703845506626, 0.9862522543875889];stop
('high_school_european_history', 102);2;[0.20845575843639624, 0.09846752801161418, 0.12643480868532475, 0.5666414664208399];stop
('high_school_european_history', 103);2;[0.004050140774948675, 0.0024565345561586563, 0.9910365423435703, 0.0024565345561586563];stop
('high_school_european_history', 104);2;[0.0173252443592151, 0.028564498895115344, 0.008183865953358146, 0.9459263225999627];stop
('high_school_european_history', 105);2;[0.20766227565526696, 0.010338895915474985, 0.34237721099483204, 0.439621041012026];stop
('high_school_european_history', 106);2;[0.008551156780168184, 0.9883791394875714, 0.002449947436221723, 0.0006194437195171752];stop
('high_school_european_history', 107);2;[0.718153543837902, 0.04591002144379982, 0.16024172002328882, 0.07569282889269177];stop
('high_school_european_history', 108);2;[0.0006076984230270538, 0.9696384603859607, 0.02928054278766283, 0.00047327600772472734];stop
('high_school_european_history', 109);2;[0.0024388081015866594, 0.005162956791574083, 0.00851227668197388, 0.9838854118160432];stop
('high_school_european_history', 110);2;[0.03209514725856862, 0.8277448438313627, 0.08724365557468423, 0.052915951971454996];stop
('high_school_european_history', 111);2;[0.03494931796274467, 0.00607328225127277, 0.9013547901332463, 0.0576216839216392];stop
('high_school_european_history', 112);2;[0.9499620973251902, 0.008218780591681891, 0.004984942414306206, 0.0368340279311629];stop
('high_school_european_history', 113);2;[0.004066620802770311, 0.00048568859329004845, 0.0003782546567831388, 0.9950693780076468];stop
('high_school_european_history', 114);2;[0.008424217320306189, 0.9737071697562217, 0.013889186284989247, 0.003979318495134183];stop
('high_school_european_history', 115);2;[0.020289400358017764, 0.02605210574904817, 0.8627272049328264, 0.09093078382824143];stop
('high_school_european_history', 116);2;[0.7692417932187173, 0.0051831096598455965, 0.0051831096598455965, 0.2203914571343196];stop
('high_school_european_history', 117);2;[0.21924956600387024, 0.5959821111658525, 0.014016154154270408, 0.1707517336918798];stop
('high_school_geography', 53);2;[0.02720038542919471, 0.9007530770718118, 0.044845854028355156, 0.02720038542919471];stop
('high_school_geography', 54);2;[0.013699378712891641, 0.017590350460183864, 0.008309093208383375, 0.9604007652937305];stop
('high_school_geography', 55);2;[0.024204033394227862, 0.10847495192100855, 0.0657933841509455, 0.8015274214673077];stop
('high_school_geography', 56);2;[0.9981521007434485, 0.0007088620279141856, 0.0008032459103687728, 0.0003348428721603143];stop
('high_school_geography', 57);2;[0.006607270431185188, 0.001893014672687053, 0.010893547301163027, 0.9806060293384739];stop
('high_school_geography', 58);2;[0.014026925285489277, 0.0013047072906259252, 0.0013047072906259252, 0.983363511143066];stop
('high_school_geography', 59);2;[0.9845013304261777, 0.005166187801358764, 0.005166187801358764, 0.005166187801358764];stop
('high_school_geography', 60);2;[0.020108697229937154, 0.054661106274122906, 0.855043525605168, 0.07018624976024358];stop
('high_school_geography', 61);2;[0.002114915287500509, 0.752961997579812, 0.215727224160047, 0.029195504983548195];stop
('high_school_geography', 62);2;[0.022349256835095668, 0.022349256835095668, 0.9503145435833927, 0.004986792067869265];stop
('high_school_geography', 63);2;[0.01023807979264313, 0.2640434949987294, 0.007973424559657997, 0.7177446771587782];stop
('high_school_geography', 64);2;[0.013078304388587175, 0.7140512890283687, 0.010185393699077883, 0.26268479700412123];stop
('high_school_geography', 65);2;[0.0031682172854990004, 0.0010285695588646236, 0.995424440777534, 0.0003783895945210747];stop
('high_school_geography', 66);2;[0.0011687381951131404, 0.00042995475409394226, 0.00023013830561332416, 0.9981711041885333];stop
('high_school_geography', 67);2;[0.0101982771486852, 0.9180197146903236, 0.05868703297047194, 0.013094847065337586];stop
('high_school_geography', 68);2;[0.18503152976102916, 0.6458235160568395, 0.025041297473067714, 0.14410270027078945];stop
('high_school_geography', 69);2;[0.0025940262662119394, 0.027888403943958542, 0.9235371491769788, 0.04598020478828179];stop
('high_school_geography', 70);2;[0.00033262737071011435, 0.9915482192739077, 0.007570564062597828, 0.0005484098213068223];stop
('high_school_geography', 71);2;[0.21686315310485949, 0.008408697971925224, 0.017801213746256664, 0.7569268017306916];stop
('high_school_geography', 72);2;[0.0002955837616769439, 0.0007090685831846793, 0.0005522231678355598, 0.9984430511488336];stop
('high_school_geography', 73);2;[0.004984942414306206, 0.0368340279311629, 0.9499619911586585, 0.008218780591681891];stop
('high_school_geography', 74);2;[0.022874394441915618, 0.5899383377308212, 0.3578156891736493, 0.029371303854760458];stop
('high_school_geography', 75);2;[0.010875558213452857, 0.9789865753724136, 0.008469893252975733, 0.0016678208692441521];stop
('high_school_geography', 76);2;[0.005154802074243555, 0.004014563891998983, 0.00849883182605449, 0.9823316081806609];stop
('high_school_geography', 77);2;[0.035158949935391225, 0.012934254854406442, 0.04514498534109416, 0.9067613577919901];stop
('high_school_geography', 78);2;[0.9751400327664944, 0.005117065540127552, 0.0018824632113397684, 0.017860313670854874];stop
('high_school_geography', 79);2;[0.002798241338500753, 0.0006243720379936296, 0.00033420226898378346, 0.9962429826273406];stop
('high_school_geography', 80);2;[0.03795636916332538, 0.7623740997411497, 0.1701086448289921, 0.029560450026945125];stop
('high_school_geography', 81);2;[0.01018152358549517, 0.9165117024913839, 0.02767625714701182, 0.04563043385164483];stop
('high_school_geography', 82);2;[0.09442354235542744, 0.8958657200475777, 0.0019596981012761396, 0.0077507563443089105];stop
('high_school_geography', 83);2;[0.002467994918933784, 0.0013210224858861068, 0.9956602662739469, 0.0005506841015072064];stop
('high_school_geography', 84);2;[0.3130330285922702, 0.012137607708830064, 0.012137607708830064, 0.6626909662296104];stop
('high_school_geography', 85);2;[0.0013233735195990457, 0.0009095404318562987, 0.9974322854501159, 0.00033460122579412744];stop
('high_school_geography', 86);2;[0.01048392287809306, 0.9437325075720224, 0.017285066649491733, 0.028498250255973277];stop
('high_school_geography', 87);2;[0.0211425591842539, 0.25756913028062006, 0.0211425591842539, 0.7001454655478488];stop
('high_school_geography', 88);2;[0.04654962070128191, 0.008089111155384231, 0.934974181084781, 0.010386624321925697];stop
('high_school_geography', 89);2;[0.03062754292201279, 0.0032281192742153646, 0.7898946721650401, 0.17624931944793776];stop
('high_school_geography', 90);2;[0.025074484520105616, 0.8303528380216442, 0.032196275434158934, 0.11237604321811834];stop
('high_school_geography', 91);2;[0.0066141076004495765, 0.005151072178548661, 0.0066141076004495765, 0.9816205231770099];stop
('high_school_geography', 92);2;[0.0009099616546609514, 0.0007086788492149001, 0.997894201001299, 0.0004870673751713249];stop
('high_school_geography', 93);2;[0.008493941794908838, 0.003124746560853821, 0.9817659675669776, 0.006615088521237937];stop
('high_school_geography', 94);2;[0.0031618589952077726, 0.0014935564338194641, 0.0019177644222816946, 0.9934265460053796];stop
('high_school_geography', 95);2;[0.006655891959660122, 0.0014851302388896096, 0.004037002541268667, 0.9878217518227858];stop
('high_school_geography', 96);2;[0.09040980393013154, 0.025902842509171953, 0.025902842509171953, 0.8577842983601097];stop
('high_school_geography', 97);2;[0.05435069032106344, 0.06978766778676988, 0.025673448226055173, 0.8501878540126906];stop
('high_school_geography', 98);2;[0.003165236519944367, 0.994487561829914, 0.0013194668884641823, 0.001027601845972695];stop
('high_school_geography', 99);2;[0.0014999741340211605, 0.0006252822469735825, 0.9976952863754747, 0.00017914644857311258];stop
('high_school_geography', 100);2;[0.006569546226613463, 0.00451517868807312, 0.9750070839368243, 0.013907729470878436];stop
('high_school_geography', 101);2;[0.0278596015688333, 0.0278596015688333, 0.9225832973410082, 0.021697079517864714];stop
('high_school_geography', 102);2;[0.0016920733772823361, 0.9932224700371257, 0.004059073020342064, 0.001026294381805239];stop
('high_school_geography', 103);2;[0.0016988547329184038, 0.0008024821537964237, 0.00029521668628868376, 0.9972030884912357];stop
('high_school_geography', 104);2;[0.9277921883977268, 0.0048686073047128015, 0.008026976421966016, 0.059311764945672106];stop
('high_school_geography', 105);2;[0.001696473966033819, 0.001696473966033819, 0.0008013575591502724, 0.995805290119185];stop
('high_school_geography', 106);2;[0.9939442283261083, 0.002463741987346526, 0.002791785421717504, 0.0007998599151264137];stop
('high_school_geography', 107);2;[0.0008032110565327216, 0.0007088312695118272, 0.00037941003789782995, 0.9981085144198326];stop
('high_school_geography', 108);2;[0.062130770821888094, 0.21685769837985278, 0.5894803760031737, 0.13153084286209538];stop
('high_school_geography', 109);2;[0.001164115103597896, 0.9942227140762423, 0.0035857269561821985, 0.0010273279731770886];stop
('high_school_geography', 110);2;[0.003072600174627774, 0.029152011837235328, 0.9653821409997385, 0.0023929434220654458];stop
('high_school_geography', 111);2;[0.001698142824385032, 0.9967852795246142, 0.001029975687560528, 0.00048652606494002307];stop
('high_school_geography', 112);2;[0.0006143544790686782, 0.00514392707461387, 0.013982643493841379, 0.9802590517380968];stop
('high_school_geography', 113);2;[0.0005485842710017901, 0.9918638294036336, 0.006683124568416225, 0.0009044625563721748];stop
('high_school_geography', 114);2;[0.003161295168729996, 0.993249518637692, 0.003161295168729996, 0.00042783477705460933];stop
('high_school_geography', 115);2;[0.07495493335629934, 0.010144049554285793, 0.0017627714936049724, 0.913138104578953];stop
('high_school_geography', 116);2;[0.004896333087734609, 0.0010925195860062792, 0.26733072853638257, 0.7266802615691667];stop
('high_school_geography', 117);2;[0.0061259640728743075, 0.012968666044043557, 0.5514418108956769, 0.42946331414386674];stop
('high_school_geography', 118);2;[0.003508776931396102, 0.017819039565620275, 0.005784995160934678, 0.9728864108117518];stop
('high_school_geography', 119);2;[0.028368154622453273, 0.028368154622453273, 0.9394241880644196, 0.003839212240729737];stop
('high_school_geography', 120);2;[0.005047962029511067, 0.003931356781497937, 0.029049022729225597, 0.9619715094693851];stop
('high_school_geography', 121);2;[0.006641875472527653, 0.0024434094371637823, 0.005172697819067293, 0.9857417414407053];stop
('high_school_geography', 122);2;[0.9254041328323117, 0.016949369185925184, 0.02176342083155195, 0.03588181484817797];stop
('high_school_geography', 123);2;[0.002938875874013493, 0.5600507423003325, 0.3396879461999707, 0.09732222602187779];stop
('high_school_geography', 124);2;[0.00042990329755414303, 0.9980516322530528, 0.0010312843992976196, 0.00048714425659180467];stop
('high_school_geography', 125);2;[0.010898836533013549, 0.0040094578931839245, 0.0040094578931839245, 0.9810822038848802];stop
('high_school_geography', 126);2;[0.0007059025080672286, 0.004603062571693766, 0.0007059025080672286, 0.9939849781766155];stop
('high_school_geography', 127);2;[0.0013207913281857375, 0.0016959296355312469, 0.9954859856413278, 0.0014966526503577473];stop
('high_school_geography', 128);2;[0.10634533585904492, 0.17533383817197748, 0.10634533585904492, 0.6119752090300331];stop
('high_school_geography', 129);2;[0.0031686025434713356, 0.0009078198280479367, 0.0003784356070242591, 0.995545175114039];stop
('high_school_geography', 130);2;[0.0016868442530155027, 0.0066715984402939636, 0.9901527776271293, 0.0014886348284288066];stop
('high_school_geography', 131);2;[0.0031698749829524877, 0.0005508416760325663, 0.00033410220584886076, 0.9959450355392977];stop
('high_school_geography', 132);2;[0.01096700441257401, 0.001020090313606664, 0.9872180536807845, 0.000794447135040425];stop
('high_school_geography', 133);2;[0.0007088309315148195, 0.998108395668423, 0.00037940985698106883, 0.0008032106735319353];stop
('high_school_geography', 134);2;[0.00015833383073427478, 0.9991955081612287, 0.00048770253318144877, 0.00015833383073427478];stop
('high_school_geography', 135);2;[0.028498250255973277, 0.9437325075720224, 0.017285066649491733, 0.01048392287809306];stop
('high_school_geography', 136);2;[0.0019207890997406031, 0.0011650174798345033, 0.0019207890997406031, 0.9949933681522658];stop
('high_school_geography', 137);2;[0.005179376569441302, 0.006650451157759592, 0.9870144299305645, 0.0011556751234084626];stop
('high_school_geography', 138);2;[0.001919107321482576, 0.9941219748324958, 0.00246418257813516, 0.0014946022847686965];stop
('high_school_geography', 139);2;[0.0019106585380824102, 0.005193708384459541, 0.0031501433727812805, 0.9897455258155629];stop
('high_school_geography', 140);2;[0.005158618303991445, 0.005158618303991445, 0.006623797017315625, 0.9830588163786352];stop
('high_school_geography', 141);2;[0.9451539458636913, 0.047056444471469804, 0.006368397240654303, 0.0014209814961960133];stop
('high_school_geography', 142);2;[0.6205441734125328, 0.3763790668807343, 0.0015381751288815568, 0.0015381751288815568];stop
('high_school_geography', 143);2;[0.0556283317838834, 0.8701734645603909, 0.0027695708973971846, 0.07142819189844482];stop
('high_school_geography', 144);2;[0.0010291155859319043, 0.995952603416637, 0.001696724756534956, 0.0013214105690460625];stop
('high_school_geography', 145);2;[0.08617587662224317, 0.03170233333424998, 0.3862135304249466, 0.4959079893343358];stop
('high_school_geography', 146);2;[0.017787612232092295, 0.006543696847716425, 0.9711708878022528, 0.0044974126870937796];stop
('high_school_geography', 147);2;[0.010951661415890546, 0.0019031133915733854, 0.0013079894303519132, 0.9858370821182099];stop
('high_school_geography', 148);2;[0.019610816482735844, 0.6494210511047702, 0.18606224632350335, 0.14490542313676902];stop
('high_school_geography', 149);2;[0.993213768038893, 0.0011629339095491343, 0.003161182114026246, 0.00246193110583496];stop
('high_school_geography', 150);2;[0.003526417279461502, 0.9777777989344354, 0.01790862464505808, 0.0007868500523164352];stop
('high_school_geography', 151);2;[0.0007051495978553418, 0.002788920760654468, 0.003581045141808446, 0.9929247990953578];stop
('high_school_geography', 152);2;[0.0022226331737780006, 0.4799550379163002, 0.22671469321795656, 0.29110742842842013];stop
('high_school_european_history', 118);2;[0.001689002094417757, 0.9914194302003277, 0.001689002094417757, 0.005202492709083418];stop
('high_school_european_history', 119);2;[0.0016982950618771617, 0.0008022177839160031, 0.0006247678383075903, 0.9968744759377584];stop
('high_school_european_history', 120);2;[0.9797867642732295, 0.003118445771933358, 0.003118445771933358, 0.01397590433251568];stop
('high_school_european_history', 121);2;[0.17417014273342227, 0.6079134948552551, 0.08227214991339717, 0.1356438435484476];stop
('high_school_european_history', 122);2;[0.0024588444057119328, 0.9919686864894519, 0.0027862357346644965, 0.0027862357346644965];stop
('high_school_european_history', 123);2;[0.09404019480691693, 0.007719287420895193, 0.006011787088146422, 0.8922284664991398];stop
('high_school_european_history', 124);2;[0.0024158389150068633, 0.9746189878308636, 0.0051143310232030755, 0.017850769268965467];stop
('high_school_european_history', 125);2;[0.008512552696396685, 0.003548559909639654, 0.9839173770571032, 0.004021045172223132];stop
('high_school_european_history', 126);2;[0.0756928108461172, 0.7181533726167749, 0.045910010497999046, 0.16024168181869017];stop
('high_school_european_history', 127);2;[0.698071379055269, 0.057301189896843394, 0.04462621156258491, 0.20000080461063094];stop
('high_school_european_history', 128);2;[0.0002032104560101735, 0.9987320308641009, 0.00026092739045376897, 0.000803712561179808];stop
('high_school_european_history', 129);2;[0.22105961080226563, 0.7715738557429435, 0.0021671916499596293, 0.005198822506379946];stop
('high_school_european_history', 130);2;[0.006664304605956332, 0.001487007354004955, 0.9890703155631115, 0.0027780954777917428];stop
('high_school_european_history', 131);2;[0.0019116445733995645, 0.0011594710442401136, 0.006672295173935317, 0.9902565721555444];stop
('high_school_european_history', 132);2;[0.8938798190922088, 0.016371978268689434, 0.016371978268689434, 0.07337411606659776];stop
('high_school_european_history', 133);2;[0.005347297539092825, 0.17707815365529994, 0.7936092021812046, 0.023964919223115274];stop
('high_school_european_history', 134);2;[0.013935378040144318, 0.9769453873172439, 0.003992552654561502, 0.00512653908592108];stop
('high_school_european_history', 135);2;[0.03488915867203255, 0.0077848254179813964, 0.05752249801941191, 0.8998033085050019];stop
('high_school_european_history', 136);2;[0.014793163285457565, 0.005442100642612027, 0.4898822296981449, 0.4898822296981449];stop
('high_school_european_history', 137);2;[0.0066044449544147375, 0.0066044449544147375, 0.0066044449544147375, 0.9801865471067226];stop
('high_school_european_history', 138);2;[0.02868833276095403, 0.9500271867202709, 0.0038825436397899086, 0.017400353395557];stop
('high_school_european_history', 139);2;[0.10588275942808849, 0.3695671216585374, 0.05001547406575233, 0.4745335773816927];stop
('high_school_european_history', 140);2;[0.3964863683793107, 0.3964863683793107, 0.019739892752837503, 0.18728688787697031];stop
('high_school_european_history', 141);2;[0.0065920768685303905, 0.0065920768685303905, 0.9783510606225405, 0.008464394247952357];stop
('high_school_european_history', 142);2;[0.028688373799972584, 0.01740037828698, 0.0038825491938171085, 0.9500284785025267];stop
('high_school_european_history', 143);2;[0.0491560828689058, 0.018083516607435995, 0.466379929010327, 0.466379929010327];stop
('high_school_european_history', 144);2;[0.020735726073010153, 0.8817054298506927, 0.004626764776357912, 0.09293107690693365];stop
('high_school_european_history', 145);2;[0.0031704206865378823, 0.9961166380008492, 0.00033415988189598636, 0.0003786527532474303];stop
('high_school_european_history', 146);2;[0.9437315548238859, 0.010483912879849844, 0.028498223077936903, 0.017285050165175474];stop
('high_school_european_history', 147);2;[0.022208280210058953, 0.02851599625063907, 0.004955337119891659, 0.9443202164640236];stop
('high_school_european_history', 148);2;[0.0030644063917378023, 0.02907428527190583, 0.9628080935683733, 0.005052352000127544];stop
('high_school_european_history', 149);2;[0.00574673494723801, 0.005071475790912192, 0.966452429471028, 0.022728783041578778];stop
('high_school_european_history', 150);2;[0.008555088402689086, 0.0019088982453759904, 0.0007022444197620661, 0.9888336376368785];stop
('high_school_european_history', 151);2;[0.008318778220558737, 0.029035388976814135, 0.0011258242066618815, 0.961519982198398];stop
('high_school_european_history', 152);2;[0.009048055189775075, 0.0029374734421549996, 0.4940071630948655, 0.4940071630948655];stop
('high_school_european_history', 153);2;[0.008530207775227417, 0.0040293848409487755, 0.0014823278435529164, 0.9859579350205673];stop
('high_school_european_history', 154);2;[0.06478850379732068, 0.00876817051188675, 0.7892856150402319, 0.13715727996565913];stop
('high_school_european_history', 155);2;[0.16631152013124972, 0.129523542112013, 0.3520814908807348, 0.3520814908807348];stop
('high_school_european_history', 156);2;[0.95562629381986, 0.00826778846941418, 0.022474173799690564, 0.013631278711172415];stop
('high_school_european_history', 157);2;[0.17334785233544633, 0.0386791340529945, 0.011081754802484703, 0.7768911520251857];stop
('high_school_european_history', 158);2;[0.017635568031678865, 0.214845201039503, 0.749883456740971, 0.017635568031678865];stop
('high_school_european_history', 159);2;[0.0031676009701722715, 0.00080089494896908, 0.995230524479943, 0.00080089494896908];stop
('high_school_european_history', 160);2;[0.9908158919656944, 0.0024559875886922627, 0.003153550486950504, 0.0035734408559561005];stop
('high_school_european_history', 161);2;[0.9937956247816018, 0.0027913674477228366, 0.0014941113275895334, 0.0019184769199860252];stop
('high_school_european_history', 162);2;[0.011587851615736795, 0.00902462791245106, 0.920537114260758, 0.0588479662453757];stop
('high_school_european_history', 163);2;[0.03710947887079976, 0.0034517192220413486, 0.9570661241427063, 0.002372329614705734];stop
('high_school_european_history', 164);2;[0.12765676149327898, 0.0603007843606621, 0.0774277397652968, 0.7346138756198469];stop
('high_school_geography', 0);2;[0.05846956622141544, 0.9146179689741113, 0.01016048951658149, 0.01675181518671356];stop
('high_school_geography', 1);2;[0.0009084711164293731, 0.0009084711164293731, 0.001923233368573118, 0.9962596652669347];stop
('high_school_geography', 2);2;[0.0013212291133796771, 0.0011659806001621564, 0.9958160477385641, 0.0016964917628473153];stop
('high_school_geography', 3);2;[0.003339345027346873, 0.2652769699351116, 0.7210975668832902, 0.010285906817584484];stop
('high_school_geography', 4);2;[0.0919630188720859, 0.19468568927161348, 0.03383130399110176, 0.6795198447190496];stop
('high_school_geography', 5);2;[0.0009101005143842724, 0.00033480710899301986, 0.0007087869932761597, 0.9980462886419638];stop
('high_school_geography', 6);2;[0.1568693836571289, 0.09514610210057114, 0.04494383625599141, 0.7030398231590425];stop
('high_school_geography', 7);2;[0.01752218158420194, 0.008276892511431563, 0.9566785351025983, 0.01752218158420194];stop
('high_school_geography', 8);2;[0.7396188194223298, 0.01739416483356311, 0.07795525700821791, 0.16503126070818214];stop
('high_school_geography', 9);2;[0.017922250324747008, 0.001888991286631956, 0.0016670289594619908, 0.9785215627057416];stop
('high_school_geography', 10);2;[0.2646076825099162, 0.013174042350251366, 0.0029395261794137846, 0.7192782764735282];stop
('high_school_geography', 11);2;[0.0013893663629343685, 0.4365258829111392, 0.0015743583449021625, 0.5605103286999598];stop
('high_school_geography', 12);2;[0.7313659521247343, 0.02835813289331493, 0.163189806888136, 0.0770853973329247];stop
('high_school_geography', 13);2;[0.0027352755100359637, 0.013890875222099095, 0.009547049613171873, 0.9738257438991808];stop
('high_school_geography', 14);2;[0.1973121441641448, 0.6886870733294923, 0.020796549470681387, 0.09320366846349765];stop
('high_school_geography', 15);2;[0.006683347645488103, 0.0007982120472590358, 0.0006216481674623664, 0.9918965517687335];stop
('high_school_geography', 16);2;[0.0009084563879940596, 0.0024694404914317922, 0.00037870096468904635, 0.9962433375199229];stop
('high_school_geography', 17);2;[0.03795637821283006, 0.029560457074706458, 0.17010866510752398, 0.7623741679027088];stop
('high_school_geography', 18);2;[0.002784219678854398, 0.9912510824198546, 0.0019135643350754715, 0.0040510157291441945];stop
('high_school_geography', 19);2;[0.003167178078047412, 0.0007066929517733153, 0.9950978257993794, 0.0010282321776013683];stop
('high_school_geography', 20);2;[0.0014979935033576366, 0.0013219746268049609, 0.9963779984567569, 0.0008018181425193754];stop
('high_school_geography', 21);2;[0.02104226453001186, 0.05719880530155955, 0.02701880248120216, 0.8947398088833282];stop
