id;confidence_per_choice
('high_school_biology', 61);[0.7150966651244621, 0.00023988818503929853, 0.2630693693896272, 0.021594046250126408]
('high_school_biology', 62);[1.0, 4.139937718785167e-08, 1.9555681087850496e-08, 2.172439935079017e-10]
('high_school_biology', 63);[1.0603575991523846e-13, 1.0, 3.701011678592672e-13, 1.2015425731771786e-13]
('high_school_biology', 64);[2.7346982915918745e-12, 6.560200168153779e-12, 4.277787868968998e-11, 1.0]
('high_school_biology', 65);[9.096197156522756e-07, 0.8519399510996057, 0.14804496709159978, 1.4228846366548466e-05]
('high_school_biology', 66);[3.6534822137210456e-08, 8.152020714470167e-09, 0.9999998807907247, 1.4449802461092448e-07]
('high_school_biology', 67);[0.00020342665413748746, 7.336710716952842e-07, 0.9997951212202002, 7.336710716952842e-07]
('high_school_biology', 68);[1.917171513758312e-10, 6.224144622907783e-11, 1.0, 5.4927883509546835e-11]
('high_school_biology', 69);[6.224144622907783e-11, 4.5990553786523166e-10, 1.0, 2.9989608248573072e-09]
('high_school_biology', 70);[9.545034922840628e-12, 1.0, 5.109089028063325e-12, 1.8795288165390832e-12]
('high_school_biology', 71);[1.609689264751488e-05, 0.14780165552080912, 0.6624010641254819, 0.18978108231724494]
('high_school_biology', 72);[7.582560427911907e-10, 2.7894680928689246e-10, 1.026187963170189e-10, 1.0]
('high_school_biology', 73);[0.9999988079084972, 1.0677029917933763e-06, 5.315775115378354e-08, 9.931175369924415e-08]
('high_school_biology', 74);[2.2447770550209742e-13, 2.9989608248573072e-09, 6.914400106940203e-13, 1.0]
('high_school_biology', 75);[7.433680672352188e-12, 6.101936677605324e-13, 8.423463754468647e-12, 1.0]
('high_school_biology', 76);[5.602796437537268e-09, 1.0815941557285693e-11, 6.023573837886479e-08, 0.9999998807907247]
('high_school_biology', 77);[5.384940217754036e-13, 5.109089028063325e-12, 3.6534822137210456e-08, 1.0]
('high_school_biology', 78);[1.2501528663867426e-09, 2.510999155743982e-08, 1.0, 5.3157852544244216e-08]
('high_school_biology', 79);[2.7346930755738013e-12, 1.3709577789362383e-06, 1.162821085114775e-10, 0.9999985694905718]
('high_school_biology', 80);[1.463778514125909e-12, 3.2661313427874473e-13, 1.0, 6.560200168153779e-12]
('high_school_biology', 81);[4.508755242294825e-12, 1.0, 6.560200168153779e-12, 2.413362771833214e-12]
('high_school_biology', 82);[3.775134544279098e-11, 2.5946094982764667e-11, 1.0, 1.493094676197164e-10]
('high_school_biology', 83);[8.705586703657454e-08, 0.006692844881418412, 0.9933062078305674, 8.259622817487811e-07]
('high_school_biology', 84);[1.783247290814639e-11, 2.9400777392844726e-11, 2.129785170955785e-12, 1.0]
('high_school_biology', 85);[0.9241409930383852, 0.07585811722852728, 7.684496445281882e-07, 6.307824816970836e-08]
('high_school_biology', 86);[6.34880011604368e-09, 4.450852500419419e-07, 3.6534822137210456e-08, 0.9999995231630692]
('high_school_biology', 87);[1.8189616875530459e-09, 6.82560337633487e-08, 0.9999997615814777, 1.4449802461092448e-07]
('high_school_biology', 88);[6.224144622907783e-11, 7.991959892953932e-11, 1.0, 1.783247290814639e-11]
('high_school_biology', 89);[4.508755242294825e-12, 1.0, 3.775134544279098e-11, 1.783247290814639e-11]
('high_school_biology', 90);[2.9400777392844726e-11, 3.6534822137210456e-08, 1.0, 1.0467401794744658e-08]
('high_school_biology', 91);[6.224144622907783e-11, 1.3887943864964021e-11, 1.0, 9.545034922840628e-12]
('high_school_biology', 92);[1.1399918530443554e-12, 2.2447770550209742e-13, 1.0, 1.7482341282710566e-13]
('high_school_biology', 93);[1.7257827987960214e-08, 0.9999998807907247, 1.186112015134383e-08, 8.764248219443636e-08]
('high_school_biology', 94);[1.0815941557285693e-11, 1.0, 2.129785170955785e-12, 1.2917800047859961e-12]
('high_school_biology', 95);[7.582560427911907e-10, 3.1608814543136926e-10, 0.9999998807907247, 9.931194312156244e-08]
('high_school_biology', 96);[1.006039279283317e-12, 1.0, 8.878265478459658e-13, 2.7346982915918745e-12]
('high_school_biology', 97);[1.5428112031918877e-13, 1.0, 4.1937956583795446e-13, 1.6586783589142312e-12]
('high_school_biology', 98);[5.384940217754036e-13, 1.0, 1.0815941557285693e-11, 1.463778514125909e-12]
('high_school_biology', 99);[1.3615261080896538e-13, 1.0, 5.675685232632723e-14, 8.25807328555592e-14]
('high_school_biology', 100);[1.8181777734586355e-09, 0.9995694822610254, 4.275944279724469e-11, 0.0004305571096741222]
('high_school_biology', 101);[1.3615261080896538e-13, 1.006039279283317e-12, 6.101936677605324e-13, 1.0]
('high_school_biology', 102);[3.850741922767617e-09, 7.194133030325383e-09, 9.422445831379603e-07, 0.9999990463265931]
('high_school_biology', 103);[0.004070126295242111, 2.890498075938337e-06, 2.206922514922264e-08, 0.9959269443808074]
('high_school_biology', 104);[1.522997974471263e-08, 2.335593038799337e-09, 6.691586091292782e-10, 1.0]
('high_school_biology', 105);[2.7894680928689246e-10, 5.905303998944039e-10, 1.0, 3.398267819495071e-09]
('high_school_biology', 106);[6.560200168153779e-12, 1.0, 2.129785170955785e-12, 1.783247290814639e-11]
('high_school_biology', 107);[3.850741922767617e-09, 1.026187963170189e-10, 1.0, 2.4616969518153846e-10]
('high_school_biology', 108);[9.545034922840628e-12, 1.0, 4.277787868968998e-11, 2.9400777392844726e-11]
('high_school_biology', 109);[1.0, 1.6918979226151304e-10, 1.1399918530443554e-12, 4.1937956583795446e-13]
('high_school_biology', 110);[8.522006441388041e-07, 0.00023629161947245255, 0.09532686568390916, 0.9044360321155003]
('high_school_biology', 111);[2.2147236059601826e-08, 0.9994468174748747, 0.0005527785265734312, 3.9256915227457126e-07]
('high_school_biology', 112);[9.545034922840628e-12, 1.6586783589142312e-12, 4.508755242294825e-12, 1.0]
('high_school_biology', 113);[1.8795288165390832e-12, 1.0, 7.835041785064389e-13, 2.8823507934443873e-13]
('high_school_biology', 114);[1.4449788680693535e-07, 1.5229950695859287e-08, 0.9999988079084972, 1.0677029917933763e-06]
('high_school_biology', 115);[2.510999155743982e-08, 1.0, 4.944450501938644e-09, 4.944450501938644e-09]
('high_school_biology', 116);[1.2256067444099483e-11, 1.0, 4.277787868968998e-11, 1.0815941557285693e-11]
('high_school_biology', 117);[1.0, 2.646573638909117e-09, 5.4927883509546835e-11, 7.05287985111216e-11]
('high_school_biology', 118);[4.691164021834418e-08, 3.850741922767617e-09, 0.9999998807907247, 9.931194312156244e-08]
('high_school_biology', 119);[7.582560427911907e-10, 2.172439935079017e-10, 2.289734845645553e-11, 1.0]
('high_school_biology', 120);[1.0, 5.4927883509546835e-11, 4.508755242294825e-12, 9.545034922840628e-12]
('high_school_biology', 121);[1.0, 4.277787868968998e-11, 1.162823303022097e-10, 8.423463754468647e-12]
('high_school_biology', 122);[3.5114221133765118e-12, 2.413362771833214e-12, 1.0815941557285693e-11, 1.0]
('high_school_biology', 123);[7.582560427911907e-10, 1.186112015134383e-08, 5.3157852544244216e-08, 0.9999998807907247]
('high_school_biology', 124);[3.1608814543136926e-10, 5.211412487888539e-10, 1.0, 1.493094676197164e-10]
('high_school_biology', 125);[1.2256067444099483e-11, 1.2256067444099483e-11, 1.0, 1.493094676197164e-10]
('high_school_biology', 126);[1.0, 2.4616969518153846e-10, 1.006039279283317e-12, 1.006039279283317e-12]
('high_school_biology', 127);[3.701011678592672e-13, 1.0, 3.2661313427874473e-13, 3.701011678592672e-13]
('high_school_biology', 128);[1.57371021068629e-11, 2.9400777392844726e-11, 1.0, 7.991959892953932e-11]
('high_school_biology', 129);[1.0, 4.277787868968998e-11, 1.57371021068629e-11, 1.6586783589142312e-12]
('high_school_biology', 130);[1.917171513758312e-10, 1.0, 2.7894680928689246e-10, 1.2501528663867426e-09]
('high_school_biology', 131);[3.581747930283181e-10, 1.6052280551856116e-09, 1.8189616875530459e-09, 1.0]
('high_school_biology', 132);[5.905303998944039e-10, 1.0, 5.905303998944039e-10, 2.335593038799337e-09]
('high_school_biology', 133);[2.2602949173545573e-06, 1.9947032634931005e-06, 0.999984264621273, 1.1478724737934761e-05]
('high_school_biology', 134);[1.103256032343554e-09, 0.9999998807907247, 1.6052280551856116e-09, 6.023573837886479e-08]
('high_school_biology', 135);[1.2501528663867426e-09, 3.850741922767617e-09, 2.510999155743982e-08, 1.0]
('high_school_biology', 136);[1.2050187707780747e-05, 5.023265585370617e-06, 0.8175605669544588, 0.18242241479897778]
('high_school_biology', 137);[1.0, 1.006039279283317e-12, 5.675685232632723e-14, 0]
('high_school_biology', 138);[5.4927883509546835e-11, 3.775134544279098e-11, 1.0, 5.4927883509546835e-11]
('high_school_biology', 139);[3.3201865767257664e-09, 0.02297737289127478, 1.0779067642240928e-09, 0.9770226476651187]
('high_school_biology', 140);[1.0, 7.582560427911907e-10, 1.0815941557285693e-11, 1.57371021068629e-11]
('high_school_biology', 141);[2.172439935079017e-10, 5.4927883509546835e-11, 1.0, 2.335593038799337e-09]
('high_school_biology', 142);[0.009565687048171274, 0.009565687048171274, 0.005120143314169759, 0.9757265490143302]
('high_school_biology', 143);[1.493094676197164e-10, 1.2501528663867426e-09, 3.775134544279098e-11, 1.0]
('high_school_biology', 144);[1.0, 1.006039279283317e-12, 4.420228103641173e-14, 0]
('high_school_biology', 145);[5.4927883509546835e-11, 1.8553913626159784e-07, 2.020683909022217e-11, 0.9999997615814777]
('high_school_biology', 146);[1.0, 1.2256067444099483e-11, 1.8795288165390832e-12, 6.914400106940203e-13]
('high_school_biology', 147);[2.5946094982764667e-11, 3.850741922767617e-09, 1.0, 1.8189616875530459e-09]
('high_school_biology', 148);[2.020683909022217e-11, 1.0, 9.545034922840628e-12, 2.413362771833214e-12]
('high_school_biology', 149);[1.7603429545652396e-06, 3.581741098647678e-10, 1.8189582181622667e-09, 0.9999982118638471]
('high_school_biology', 150);[2.7346982915918745e-12, 1.0, 9.545034922840628e-12, 1.8795288165390832e-12]
('high_school_biology', 151);[1.0, 1.6052280551856116e-09, 2.129785170955785e-12, 3.97896253583724e-12]
('high_school_biology', 152);[0.9998786596688399, 1.147750968913571e-05, 5.1438629728498755e-05, 5.828760370472563e-05]
('high_school_biology', 153);[2.052765535194211e-09, 8.72858116488958e-08, 0.004070137939983506, 0.9959297821605785]
('high_school_biology', 154);[3.224180587614433e-08, 1.3709577789362383e-06, 1.0467381829779195e-08, 0.9999985694905718]
('high_school_biology', 155);[1.2256067444099483e-11, 1.0, 4.277787868968998e-11, 2.289734845645553e-11]
('high_school_biology', 156);[1.0, 6.224144622907783e-11, 4.363462252943702e-09, 5.789356328730652e-12]
('high_school_biology', 157);[4.752193062771153e-13, 1.0, 3.2661313427874473e-13, 4.1937956583795446e-13]
('high_school_biology', 158);[3.775134544279098e-11, 2.129785170955785e-12, 2.289734845645553e-11, 1.0]
('high_school_biology', 159);[1.006039279283317e-12, 6.914400106940203e-13, 2.020683909022217e-11, 1.0]
('high_school_biology', 160);[2.8823507934443873e-13, 2.8823507934443873e-13, 7.835041785064389e-13, 1.0]
('high_school_biology', 161);[3.1608814543136926e-10, 1.0, 5.211412487888539e-10, 6.34880011604368e-09]
('high_school_biology', 162);[1.7482341282710566e-13, 5.384940217754036e-13, 5.384940217754036e-13, 1.0]
('high_school_biology', 163);[1.2917800047859961e-12, 1.0, 4.752193062771153e-13, 1.006039279283317e-12]
('high_school_biology', 164);[1.0, 9.056076989672867e-11, 9.545034922840628e-12, 8.878265478459658e-13]
('high_school_biology', 165);[0.00015837641815266305, 0.0003352828798602436, 4.004382955072284e-05, 0.9994640839846298]
('high_school_biology', 166);[2.020683909022217e-11, 1.3887943864964021e-11, 1.0, 2.9400777392844726e-11]
('high_school_biology', 167);[1.7257795071296986e-08, 1.3709577789362383e-06, 0.9999985694905718, 5.315775115378354e-08]
('high_school_biology', 168);[1.2015425731771786e-13, 7.835041785064389e-13, 6.560200168153779e-12, 1.0]
('high_school_biology', 169);[2.789441490555009e-10, 7.582488115325394e-10, 1.0129987330277146e-05, 0.9999898673126559]
('high_school_biology', 170);[4.1937956583795446e-13, 4.508755242294825e-12, 1.0815941557285693e-11, 1.0]
('high_school_biology', 171);[1.0, 3.581747930283181e-10, 3.0988191387218256e-12, 4.508755242294825e-12]
('high_school_biology', 172);[1.0, 7.194133030325383e-09, 3.1608814543136926e-10, 2.7894680928689246e-10]
('high_school_biology', 173);[5.789356328730652e-12, 1.0, 4.508755242294825e-12, 3.5114221133765118e-12]
('high_school_biology', 174);[4.058652126475693e-10, 1.0467401794744658e-08, 1.2501528663867426e-09, 1.0]
('high_school_biology', 175);[1.103256032343554e-09, 3.850741922767617e-09, 8.592166619174109e-10, 1.0]
('high_school_biology', 176);[1.2917800047859961e-12, 2.413362771833214e-12, 1.0, 1.1399918530443554e-12]
('high_school_biology', 177);[1.0, 8.423463754468647e-12, 1.1399918530443554e-12, 5.675685232632723e-14]
('high_school_biology', 178);[3.398267819495071e-09, 1.0, 1.2501528663867426e-09, 1.917171513758312e-10]
('high_school_biology', 179);[1.0, 4.508755242294825e-12, 5.384940217754036e-13, 2.3659776091347615e-14]
('high_school_biology', 180);[1.8553701294684026e-07, 1.147876852587815e-05, 0.9999880792130387, 1.8553701294684026e-07]
('high_school_biology', 181);[1.0, 6.224144622907783e-11, 4.277787868968998e-11, 6.560200168153779e-12]
('high_school_biology', 182);[2.7346982915918745e-12, 1.8795288165390832e-12, 1.0, 3.97896253583724e-12]
('high_school_biology', 183);[9.733656510395708e-10, 5.903761104666478e-10, 0.0002611902975925828, 0.9997387615048174]
('high_school_biology', 184);[1.275189375371399e-07, 1.186112015134383e-08, 5.715002286213223e-07, 0.9999992847447459]
('high_school_biology', 185);[2.7346982915918745e-12, 7.991959892953932e-11, 2.7894680928689246e-10, 1.0]
('high_school_biology', 186);[1.6373537078906095e-07, 1.300711158451302e-05, 0.9999858142961154, 1.0676887365156493e-06]
('high_school_biology', 187);[1.0, 5.384940217754036e-13, 1.7309861965808005e-14, 1.34809340538292e-14]
('high_school_biology', 188);[2.7346982915918745e-12, 2.7346982915918745e-12, 1.0, 6.560200168153779e-12]
('high_school_biology', 189);[7.575650462107294e-10, 2.9962278803663076e-09, 0.0009110514045295695, 0.9990889988442552]
('high_school_biology', 190);[7.835041785064389e-13, 1.8795288165390832e-12, 1.0, 7.433680672352188e-12]
('high_school_biology', 191);[7.194133030325383e-09, 1.0, 1.0467401794744658e-08, 3.2241867372567335e-08]
('high_school_biology', 192);[8.423463754468647e-12, 1.0, 2.9400777392844726e-11, 4.277787868968998e-11]
('high_school_biology', 193);[3.0988191387218256e-12, 4.8473687062702556e-11, 4.508755242294825e-12, 1.0]
('high_school_biology', 194);[1.162823303022097e-10, 3.775134544279098e-11, 1.57371021068629e-11, 1.0]
('high_school_biology', 195);[1.0, 2.9989608248573072e-09, 3.331544542166412e-11, 2.2671445131678592e-12]
('high_school_biology', 196);[1.0815941557285693e-11, 1.0, 1.0815941557285693e-11, 2.9400777392844726e-11]
('high_school_biology', 197);[0.9996646575567589, 0.0003353500342255387, 3.6522559698357844e-08, 1.954911747731312e-08]
('high_school_biology', 198);[1.0, 3.775134544279098e-11, 1.463778514125909e-12, 8.878265478459658e-13]
('high_school_biology', 199);[1.0, 1.2917800047859961e-12, 8.25807328555592e-14, 1.049896199765615e-14]
('high_school_biology', 200);[2.8823507934443873e-13, 1.0, 3.2661313427874473e-13, 9.357622968840175e-14]
('high_school_biology', 201);[1.8553913626159784e-07, 1.6918979226151304e-10, 4.363462252943702e-09, 0.9999997615814777]
('high_school_biology', 202);[1.1399918530443554e-12, 1.2917800047859961e-12, 2.129785170955785e-12, 1.0]
('high_school_biology', 203);[2.5946094982764667e-11, 1.0, 1.0815941557285693e-11, 5.789356328730652e-12]
('high_school_biology', 204);[1.1399918530443554e-12, 1.0, 1.1399918530443554e-12, 1.2917800047859961e-12]
('high_school_biology', 205);[0.9999992847447459, 5.715002286213223e-07, 1.6373755690670415e-07, 1.103256032343554e-09]
('high_school_biology', 206);[3.1608814543136926e-10, 4.058652126475693e-10, 7.582560427911907e-10, 1.0]
('high_school_biology', 207);[3.398267819495071e-09, 0.9999998807907247, 3.850741922767617e-09, 6.82560337633487e-08]
('high_school_biology', 208);[1.6918979226151304e-10, 1.0, 4.277787868968998e-11, 3.331544542166412e-11]
('high_school_biology', 209);[0.9998756801664166, 9.421286715828835e-07, 0.0001233945049762016, 4.139424490804616e-08]
('high_school_biology', 210);[3.331544542166412e-11, 1.0, 2.5946094982764667e-11, 4.277787868968998e-11]
('high_school_biology', 211);[1.955556918966588e-08, 2.0611418284566694e-09, 0.9999938011552557, 6.144177195963701e-06]
('high_school_biology', 212);[4.508755242294825e-12, 1.57371021068629e-11, 1.0, 2.413362771833214e-12]
('high_school_biology', 213);[1.2917800047859961e-12, 1.0, 1.006039279283317e-12, 6.914400106940203e-13]
('high_school_biology', 214);[1.8795288165390832e-12, 1.0, 7.835041785064389e-13, 7.835041785064389e-13]
('high_school_biology', 215);[7.052866398824247e-11, 1.3709577789362383e-06, 1.3176489137912955e-10, 0.9999985694905718]
('high_school_biology', 216);[8.423463754468647e-12, 7.05287985111216e-11, 1.0, 2.413362771833214e-12]
('high_school_biology', 217);[3.850741922767617e-09, 9.931194312156244e-08, 0.9999997615814777, 1.6373771305908126e-07]
('high_school_biology', 218);[7.433680672352188e-12, 6.560200168153779e-12, 1.57371021068629e-11, 1.0]
('high_school_biology', 219);[3.0988191387218256e-12, 8.878265478459658e-13, 1.0, 1.1399918530443554e-12]
('high_school_biology', 220);[1.917171513758312e-10, 1.0, 5.905303998944039e-10, 1.9555681087850496e-08]
('high_school_biology', 221);[6.34880011604368e-09, 2.646573638909117e-09, 2.646573638909117e-09, 1.0]
('high_school_biology', 222);[4.687836663485032e-08, 0.9992897789887448, 5.710948737779342e-07, 0.0007096699981146541]
('high_school_biology', 223);[1.0815941557285693e-11, 3.331544542166412e-11, 1.6052280551856116e-09, 1.0]
('high_school_biology', 224);[3.97896253583724e-12, 1.8795288165390832e-12, 1.0, 6.101936677605324e-13]
('high_school_biology', 225);[1.0, 8.423463754468647e-12, 1.0603575991523846e-13, 4.420228103641173e-14]
('high_school_biology', 226);[1.3887943864964021e-11, 4.8473687062702556e-11, 1.0, 2.5946094982764667e-11]
('high_school_biology', 227);[4.752193062771153e-13, 4.752193062771153e-13, 5.384940217754036e-13, 1.0]
('high_school_biology', 228);[2.9989608248573072e-09, 6.34880011604368e-09, 1.2501528663867426e-09, 1.0]
('high_school_biology', 229);[4.597853771380755e-10, 0.9997387615048174, 2.060615099420978e-09, 0.0002611902975925828]
('high_school_biology', 230);[6.101936677605324e-13, 1.0, 2.413362771833214e-12, 1.463778514125909e-12]
('high_school_biology', 231);[9.23720299874615e-09, 0.9999731786297104, 1.0129823099559821e-05, 1.6701254812673777e-05]
('high_school_biology', 232);[4.68687109834269e-08, 3.723242880544741e-06, 0.9990851910605628, 0.0009110479291508965]
('high_school_biology', 233);[1.2256067444099483e-11, 1.6052280551856116e-09, 7.05287985111216e-11, 1.0]
('high_school_biology', 234);[9.545034922840628e-12, 1.0, 1.8189616875530459e-09, 8.592166619174109e-10]
('high_school_biology', 235);[7.05287985111216e-11, 4.277787868968998e-11, 2.172439935079017e-10, 1.0]
('high_school_biology', 236);[3.398267819495071e-09, 8.764248219443636e-08, 9.237449661970594e-09, 0.9999998807907247]
('high_school_biology', 237);[2.7346982915918745e-12, 1.0, 1.6586783589142312e-12, 1.783247290814639e-11]
('high_school_biology', 238);[1.8189616875530459e-09, 2.215948977336598e-08, 1.0, 1.522997974471263e-08]
('high_school_biology', 239);[6.34880011604368e-09, 3.059023205018258e-07, 0.9999995231630692, 1.6373771305908126e-07]
('high_school_biology', 240);[1.0815941557285693e-11, 3.5114221133765118e-12, 1.0, 1.162823303022097e-10]
('high_school_biology', 241);[0.9988304957495425, 2.9954507614062018e-09, 1.6899176803218835e-10, 0.0011695103074966034]
('high_school_biology', 242);[1.463778514125909e-12, 1.0, 9.545034922840628e-12, 2.413362771833214e-12]
('high_school_biology', 243);[1.2501528663867426e-09, 0.9999992847447459, 6.47594599989589e-07, 6.023573837886479e-08]
('high_school_biology', 244);[5.211412487888539e-10, 4.691164021834418e-08, 1.2501528663867426e-09, 1.0]
('high_school_biology', 245);[1.0815941557285693e-11, 1.0, 2.9400777392844726e-11, 1.2256067444099483e-11]
('high_school_biology', 246);[1.0815941557285693e-11, 2.061153622438558e-09, 3.850741922767617e-09, 1.0]
('high_school_biology', 247);[1.0, 5.905303998944039e-10, 1.3887943864964021e-11, 3.775134544279098e-11]
('high_school_biology', 248);[1.7257827987960214e-08, 1.0, 4.944450501938644e-09, 4.5990553786523166e-10]
('high_school_biology', 249);[8.93934995209788e-06, 0.9999519609634618, 1.4738496412255947e-05, 2.4299672533023902e-05]
('high_school_biology', 250);[1.917171513758312e-10, 1.3176514270095466e-10, 1.0, 5.211412487888539e-10]
('high_school_biology', 251);[6.101936677605324e-13, 1.0, 1.6586783589142312e-12, 4.752193062771153e-13]
('high_school_biology', 252);[1.0, 9.056076989672867e-11, 7.433680672352188e-12, 7.835041785064389e-13]
('high_school_biology', 253);[1.0, 8.152020714470167e-09, 4.363462252943702e-09, 2.215948977336598e-08]
('high_school_biology', 254);[2.172439935079017e-10, 7.991959892953932e-11, 4.5990553786523166e-10, 1.0]
('high_school_biology', 255);[4.5990553786523166e-10, 1.6052280551856116e-09, 5.04347662567888e-07, 0.9999995231630692]
('high_school_biology', 256);[3.7747745365602905e-11, 9.610239492660866e-05, 3.331226836469658e-11, 0.9999039265409296]
('high_school_biology', 257);[4.752193062771153e-13, 1.783247290814639e-11, 2.7346982915918745e-12, 1.0]
('high_school_biology', 258);[3.775134544279098e-11, 2.5946094982764667e-11, 1.0, 3.1608814543136926e-10]
('high_school_biology', 259);[1.6918979226151304e-10, 1.783247290814639e-11, 6.224144622907783e-11, 1.0]
('high_school_biology', 260);[1.0467381829779195e-08, 0.999998927117538, 1.5229950695859287e-08, 1.0677029917933763e-06]
('high_school_biology', 261);[1.0, 1.917171513758312e-10, 1.2917800047859961e-12, 1.2256067444099483e-11]
('high_school_biology', 262);[1.0, 5.602796437537268e-09, 1.3176514270095466e-10, 1.6918979226151304e-10]
('high_school_biology', 263);[1.4166087866431961e-09, 2.7894680928689246e-10, 1.0, 2.335593038799337e-09]
('high_school_biology', 264);[4.590195429837374e-10, 0.0019267342527389902, 0.9980732443617326, 1.951800762684284e-08]
('high_school_biology', 265);[8.423463754468647e-12, 1.0, 2.5946094982764667e-11, 3.775134544279098e-11]
('high_school_biology', 266);[1.0, 6.691586091292782e-10, 1.0815941557285693e-11, 1.026187963170189e-10]
('high_school_biology', 267);[2.1444958378736654e-05, 2.061110378168228e-09, 1.3440127963070213e-08, 0.9999785427891018]
('high_school_biology', 268);[0.047425874568977164, 0.9525741476724274, 1.8262471634440745e-10, 1.422282720972177e-10]
('high_school_biology', 269);[0.0004305571096741222, 6.346063987004999e-09, 0.9995694822610254, 7.191032589937811e-09]
('high_school_biology', 270);[1.0, 9.545034922840628e-12, 1.6586783589142312e-12, 1.3615261080896538e-13]
('high_school_biology', 271);[9.056076989672867e-11, 4.944450501938644e-09, 1.0, 2.335593038799337e-09]
('high_school_biology', 272);[1.0, 7.194133030325383e-09, 7.582560427911907e-10, 5.211412487888539e-10]
('high_school_biology', 273);[1.0, 2.061153622438558e-09, 1.103256032343554e-09, 7.194133030325383e-09]
('high_school_biology', 274);[2.9400777392844726e-11, 1.0, 2.020683909022217e-11, 1.2256067444099483e-11]
('high_school_biology', 275);[1.0, 1.0815941557285693e-11, 8.423463754468647e-12, 1.006039279283317e-12]
('high_school_biology', 276);[3.2241867372567335e-08, 1.7257827987960214e-08, 1.0, 5.3157852544244216e-08]
('high_school_biology', 277);[6.224144622907783e-11, 1.0, 1.3176514270095466e-10, 3.331544542166412e-11]
('high_school_biology', 278);[1.0, 8.423463754468647e-12, 1.5428112031918877e-13, 5.675685232632723e-14]
('high_school_biology', 279);[3.0988191387218256e-12, 3.0988191387218256e-12, 1.6586783589142312e-12, 1.0]
('high_school_biology', 280);[5.109089028063325e-12, 1.6586783589142312e-12, 1.0, 1.6586783589142312e-12]
('high_school_biology', 281);[6.560200168153779e-12, 1.2256067444099483e-11, 3.0988191387218256e-12, 1.0]
('high_school_biology', 282);[8.878265478459658e-13, 2.289734845645553e-11, 1.0, 1.8795288165390832e-12]
('high_school_biology', 283);[1.3887943864964021e-11, 1.0, 9.056076989672867e-11, 7.433680672352188e-12]
('high_school_biology', 284);[1.0, 3.850741922767617e-09, 7.991959892953932e-11, 1.917171513758312e-10]
('high_school_biology', 285);[2.646573638909117e-09, 1.4166087866431961e-09, 8.152020714470167e-09, 1.0]
('high_school_biology', 286);[1.6586783589142312e-12, 1.0, 1.57371021068629e-11, 2.020683909022217e-11]
('high_school_biology', 287);[2.413362771833214e-12, 1.0, 2.129785170955785e-12, 1.2917800047859961e-12]
('high_school_biology', 288);[0.9999909401759619, 7.734348146298033e-08, 4.6911192836213296e-08, 8.939699493298122e-06]
('high_school_biology', 289);[5.109089028063325e-12, 2.413362771833214e-12, 1.2917800047859961e-12, 1.0]
('high_school_biology', 290);[4.8473687062702556e-11, 1.783247290814639e-11, 1.3887943864964021e-11, 1.0]
('high_school_biology', 291);[7.05287985111216e-11, 2.4616969518153846e-10, 6.224144622907783e-11, 1.0]
('high_school_biology', 292);[1.0, 8.423463754468647e-12, 1.8609855424356342e-13, 1.6423139769541602e-13]
('high_school_biology', 293);[9.357622968840175e-14, 2.8823507934443873e-13, 5.384940217754036e-13, 1.0]
('high_school_biology', 294);[8.592166619174109e-10, 2.7894680928689246e-10, 1.0, 7.194133030325383e-09]
('high_school_biology', 295);[2.646573638909117e-09, 1.3176514270095466e-10, 6.34880011604368e-09, 1.0]
('high_school_biology', 296);[1.162823303022097e-10, 7.05287985111216e-11, 2.289734845645553e-11, 1.0]
('high_school_biology', 297);[9.056076989672867e-11, 2.7894680928689246e-10, 2.335593038799337e-09, 1.0]
('high_school_biology', 298);[1.0, 9.545034922840628e-12, 8.25807328555592e-14, 4.152420021175756e-14]
('high_school_biology', 299);[3.0988191387218256e-12, 3.97896253583724e-12, 8.878265478459658e-13, 1.0]
('high_school_biology', 300);[2.523494266665504e-10, 0.9046505126460354, 0.09534945969074979, 1.4521706859838428e-09]
('high_school_biology', 301);[1.9810087980489796e-13, 2.2447770550209742e-13, 5.109089028063325e-12, 1.0]
('high_school_biology', 302);[0.9999996423722521, 8.152020714470167e-09, 5.211412487888539e-10, 3.927863545481039e-07]
('high_school_biology', 303);[1.0603575991523846e-13, 1.0, 2.8823507934443873e-13, 2.543665647376923e-13]
('high_school_biology', 304);[1.103256032343554e-09, 1.0, 1.6052280551856116e-09, 9.237449661970594e-09]
('high_school_biology', 305);[1.026187963170189e-10, 4.058652126475693e-10, 1.0, 1.8189616875530459e-09]
('high_school_biology', 306);[1.8795288165390832e-12, 1.0, 4.752193062771153e-13, 1.5428112031918877e-13]
('high_school_biology', 307);[1.5428112031918877e-13, 1.006039279283317e-12, 4.1937956583795446e-13, 1.0]
('high_school_biology', 308);[7.835041785064389e-13, 1.0, 1.2917800047859961e-12, 6.101936677605324e-13]
('high_school_biology', 309);[1.026187963170189e-10, 1.0, 7.05287985111216e-11, 1.6918979226151304e-10]
('high_school_chemistry', 0);[1.0, 2.129785170955785e-12, 9.357622968840175e-14, 1.626111044617819e-14]
('high_school_chemistry', 1);[0.00017949651471648427, 0.9996457163324132, 1.4733971163497241e-05, 7.482527964996673e-05]
('high_school_chemistry', 2);[4.139929822488149e-08, 6.023562348842112e-08, 0.9999988079084972, 1.0677029917933763e-06]
('high_school_chemistry', 3);[1.0, 4.8473687062702556e-11, 7.433680672352188e-12, 7.835041785064389e-13]
