confidence_per_choice;id
[0, 0, 0, 4.419114527338416e-05];('high_school_macroeconomics', 60)
[1.1588435112200157e-08, 0, 8.73424403135227e-06, 0];('high_school_macroeconomics', 61)
[0, 0, 0, 0.00010740133453440324];('high_school_macroeconomics', 62)
[3.2001030756503675e-06, 0, 0, 3.0361732630889128e-05];('high_school_macroeconomics', 63)
[0, 0, 0, 0.0002527950876057071];('high_school_macroeconomics', 64)
[4.239555058788767e-05, 0, 0, 0];('high_school_macroeconomics', 65)
[0.0069881920693643535, 0, 0.00014503529933389676, 0];('high_school_macroeconomics', 66)
[0, 1.343210148321719e-05, 0, 0];('high_school_macroeconomics', 67)
[0, 0, 5.5024363975799336e-05, 0];('high_school_macroeconomics', 68)
[0, 0, 1.0160110321995304e-06, 0];('high_school_macroeconomics', 69)
[1.606983590780809e-05, 0, 0, 0];('high_school_macroeconomics', 70)
[0, 0, 0, 0.000240930684569238];('high_school_macroeconomics', 71)
[3.1890362861471104e-07, 0, 4.135605180973017e-06, 0];('high_school_macroeconomics', 72)
[2.318444332888166e-06, 0, 0, 0];('high_school_macroeconomics', 73)
[0, 0, 0, 0.00019485017114704176];('high_school_macroeconomics', 74)
[9.39695191662348e-05, 0, 0, 0.0003716566579184143];('high_school_macroeconomics', 75)
[2.3524215045591293e-05, 0.0004169768876376015, 0, 0];('high_school_macroeconomics', 76)
[0.01826791104838667, 0, 0, 0];('high_school_macroeconomics', 77)
[0, 0, 0, 5.6183486559843845e-06];('high_school_macroeconomics', 78)
[0, 9.573329623530088e-05, 0, 0];('high_school_macroeconomics', 79)
[0, 0, 0.00010505375370637155, 0];('high_school_macroeconomics', 80)
[0, 0, 0.0003963730763020738, 0];('high_school_macroeconomics', 81)
[0, 0, 0, 0];('high_school_macroeconomics', 82)
[0, 0, 0, 0.002124074830453984];('high_school_macroeconomics', 83)
[0, 2.6850038199947704e-06, 0, 0];('high_school_macroeconomics', 84)
[0.0022050599553148985, 9.01157604548178e-06, 0, 0];('high_school_macroeconomics', 85)
[0, 1.716678441796133e-05, 0, 0];('high_school_macroeconomics', 86)
[1.1907958903559278e-05, 0, 0, 0];('high_school_macroeconomics', 87)
[0.0010166236866747762, 0, 0, 0.00015590421742283752];('high_school_macroeconomics', 88)
[0, 0, 0, 0];('high_school_macroeconomics', 89)
[0.0005389771283641789, 0, 0, 0];('high_school_macroeconomics', 90)
[0, 0, 5.474397052365795e-05, 0];('high_school_macroeconomics', 91)
[0, 0, 3.0432581685666878e-05, 0];('high_school_macroeconomics', 92)
[0, 5.124834880096134e-07, 0, 0];('high_school_macroeconomics', 93)
[0.00014688200151193986, 0, 0, 0];('high_school_macroeconomics', 94)
[0, 0, 5.26226676872642e-05, 0];('high_school_macroeconomics', 95)
[0, 0, 0, 0.0002669523754088371];('high_school_macroeconomics', 96)
[1.6031078833151378e-05, 0, 0, 0];('high_school_macroeconomics', 97)
[0, 0, 0.00019859341099054078, 0];('high_school_macroeconomics', 98)
[5.0027156758065405e-05, 0, 0, 3.0343004392016736e-05];('high_school_macroeconomics', 99)
[0.0004246272146886256, 0, 0, 0];('high_school_macroeconomics', 100)
[0.7412555977514959, 0, 0, 0.0008679209956064194];('high_school_macroeconomics', 101)
[6.436423713312624e-07, 4.19707548163151e-06, 0, 0];('high_school_macroeconomics', 102)
[3.9949002160726016e-07, 0, 0, 0.00011791140161868764];('high_school_macroeconomics', 103)
[0, 0, 8.980600662404588e-05, 0];('high_school_macroeconomics', 104)
[0, 6.511716678390351e-07, 0, 0];('high_school_macroeconomics', 105)
[0, 0, 0, 0];('high_school_macroeconomics', 106)
[2.2888532555242572e-05, 0, 0, 0];('high_school_macroeconomics', 107)
[0, 0, 0, 3.664142298336045e-06];('high_school_macroeconomics', 108)
[0, 0, 4.309576280549188e-05, 0];('high_school_macroeconomics', 109)
[1.5052273322027175e-06, 0, 0, 0];('high_school_macroeconomics', 110)
[0.004007810209800108, 0.0001760908911632019, 0, 0];('high_school_macroeconomics', 111)
[2.538393166958111e-05, 0, 0, 0];('high_school_macroeconomics', 112)
[0, 0, 0, 0.0002642139380901805];('high_school_macroeconomics', 113)
[0, 0, 0, 0];('high_school_macroeconomics', 114)
[0.0017761388340919117, 0.0003963101424967737, 0, 0];('high_school_macroeconomics', 115)
[8.522388974240408e-05, 0, 0, 0.00014051043979010407];('high_school_macroeconomics', 116)
[3.5996337306386844e-06, 0, 0.0006053653129111911, 0];('high_school_macroeconomics', 117)
[0, 0, 0, 0];('high_school_macroeconomics', 118)
[0, 3.777656284617496e-05, 0, 0];('high_school_macroeconomics', 119)
[0.0006680785680683933, 0, 0, 0];('high_school_macroeconomics', 120)
[0, 0, 0, 0.0005266057260450114];('high_school_macroeconomics', 121)
[0, 0, 0, 0];('high_school_macroeconomics', 122)
[0, 0, 0, 2.6795642666101177e-05];('high_school_macroeconomics', 123)
[0, 0.00014390360643054645, 0, 0];('high_school_macroeconomics', 124)
[0.0001510012350854315, 0.00021970550064604757, 0, 0];('high_school_macroeconomics', 125)
[0.150532806098972, 0, 0, 0.0013023639564387645];('high_school_macroeconomics', 126)
[0, 0, 0, 1.8326601050360328e-05];('high_school_macroeconomics', 127)
[0, 0, 0.0002852480695920377, 0];('high_school_macroeconomics', 128)
[0, 2.1087372288378768e-05, 0, 0];('high_school_macroeconomics', 129)
[0.0031101490107855764, 0, 0, 0.0002892889216072707];('high_school_macroeconomics', 130)
[0.009086145436108972, 0, 0, 0.0007458362356195493];('high_school_macroeconomics', 131)
[3.8716097369141994e-07, 0, 0, 0];('high_school_macroeconomics', 132)
[0.002197362055943574, 0, 0, 0];('high_school_macroeconomics', 133)
[0, 0, 0, 0];('high_school_macroeconomics', 134)
[7.375083863194994e-05, 6.508488665571214e-05, 0, 0];('high_school_macroeconomics', 135)
[3.8077457200245455e-07, 0, 0, 0];('high_school_macroeconomics', 136)
[0, 0, 1.3424538966893056e-06, 0];('high_school_macroeconomics', 137)
[3.102914098920599e-05, 0, 0, 0];('high_school_macroeconomics', 138)
[0, 0, 0, 4.833530239746705e-05];('high_school_macroeconomics', 139)
[0, 0, 0, 9.742809883769942e-07];('high_school_macroeconomics', 140)
[0.002389155873395226, 0, 0, 0.00019611376306557507];('high_school_macroeconomics', 141)
[2.2760009379911236e-06, 0, 0, 3.789881815613116e-05];('high_school_macroeconomics', 142)
[0, 0, 0, 0];('high_school_macroeconomics', 143)
[0, 0, 0, 1.1456534821740553e-05];('high_school_macroeconomics', 144)
[0, 0, 0, 0];('high_school_macroeconomics', 145)
[5.476459303396708e-07, 0, 0, 0.00014264709124878097];('high_school_macroeconomics', 146)
[1.211183832763853e-05, 0, 0, 0];('high_school_macroeconomics', 147)
[0.001650380769160402, 0, 0, 0];('high_school_macroeconomics', 148)
[5.237363917095861e-05, 0, 0, 0];('high_school_macroeconomics', 149)
[3.2268647925048354e-05, 0, 9.245122418718973e-06, 0];('high_school_macroeconomics', 150)
[3.1982328345799694e-06, 0, 0, 0];('high_school_macroeconomics', 151)
[8.594241083055359e-06, 0, 1.4169508079158276e-05, 0];('high_school_macroeconomics', 152)
[4.582310072372171e-06, 2.3041302044430355e-06, 0, 0];('high_school_macroeconomics', 153)
[6.906934809408448e-05, 0, 0, 0];('high_school_macroeconomics', 154)
[7.187180400312324e-05, 0.0021004019960565706, 0, 0];('high_school_macroeconomics', 155)
[0, 0, 1.9532616259085542e-07, 8.22353860746645e-07];('high_school_macroeconomics', 156)
[2.1017984860772283e-05, 0, 0, 2.3816497031566085e-05];('high_school_macroeconomics', 157)
[4.043284438099098e-06, 0, 0, 0];('high_school_macroeconomics', 158)
[1.2488505881658505e-05, 0, 0, 0];('high_school_macroeconomics', 159)
[1.5418606205463681e-06, 0, 0, 8.335219764360133e-06];('high_school_macroeconomics', 160)
[0.013118026959884422, 4.731099245077966e-05, 0, 0];('high_school_macroeconomics', 161)
[4.0387657032702734e-07, 0, 0, 0.000135078222060199];('high_school_macroeconomics', 162)
[0.00015418445444719038, 0, 7.211302896426267e-06, 0];('high_school_macroeconomics', 163)
[0.00010521146622741439, 0, 0, 0];('high_school_macroeconomics', 164)
[0, 0, 3.0595719044803294e-05, 0];('high_school_macroeconomics', 165)
[4.633946712965103e-06, 0, 1.7217200734265945e-05, 0];('high_school_macroeconomics', 166)
[2.5272095700769237e-05, 0, 0, 0];('high_school_macroeconomics', 167)
[0.0019219444015020086, 3.988870250364933e-05, 0, 0];('high_school_macroeconomics', 168)
[9.601463395321962e-05, 0, 0, 0.019477210688030648];('high_school_macroeconomics', 169)
[4.115390107265473e-08, 0, 0, 6.921028588922732e-06];('high_school_macroeconomics', 170)
[0, 0, 0, 0];('high_school_macroeconomics', 171)
[9.312778183625401e-05, 0, 0, 0.00032504789747621197];('high_school_macroeconomics', 172)
[0.00019220653158452257, 0.00016962166877986938, 0, 0];('high_school_macroeconomics', 173)
[8.16541191809287e-07, 0, 0, 0];('high_school_macroeconomics', 174)
[8.154991587413778e-07, 0, 0, 0];('high_school_macroeconomics', 175)
[6.108814267690837e-07, 3.515379893207568e-06, 0, 0];('high_school_macroeconomics', 176)
[0, 1.5713245387685252e-05, 0, 0];('high_school_macroeconomics', 177)
[0, 0, 0, 0];('high_school_macroeconomics', 178)
[0, 0, 0, 0];('high_school_macroeconomics', 179)
[7.950917470904869e-05, 0, 0, 0];('high_school_macroeconomics', 180)
[0.00061700019842446, 0, 0, 0];('high_school_macroeconomics', 181)
[7.643493793932466e-05, 0, 0, 0];('high_school_macroeconomics', 182)
[0.778413572889716, 0, 0, 0];('high_school_macroeconomics', 183)
[0, 0, 0, 0.00019867524581095952];('high_school_macroeconomics', 184)
[9.884574185153348e-06, 0, 0, 0.00042030298987864477];('high_school_macroeconomics', 185)
[0, 0, 0, 0.00023986119108448606];('high_school_macroeconomics', 186)
[0, 0, 1.548477019740876e-06, 0];('high_school_macroeconomics', 187)
[0, 0, 0, 0.00012118707582502153];('high_school_macroeconomics', 188)
[0, 0, 0, 4.953328754552452e-05];('high_school_macroeconomics', 189)
[0, 0, 0, 0];('high_school_macroeconomics', 190)
[0.000514530067021746, 6.4769745832159475e-06, 0, 0];('high_school_macroeconomics', 191)
[8.589394178237769e-07, 0, 0, 4.942855072335511e-06];('high_school_macroeconomics', 192)
[6.870037796905322e-06, 0, 0, 0];('high_school_macroeconomics', 193)
[0, 0, 4.4474583489048454e-05, 0];('high_school_macroeconomics', 194)
[0.0003276169628542028, 0, 0, 6.799473140231463e-06];('high_school_macroeconomics', 195)
[2.787290560110506e-06, 0, 5.5431891755047765e-06, 0];('high_school_macroeconomics', 196)
[0, 0, 0, 0];('high_school_macroeconomics', 197)
[0, 0, 0, 0];('high_school_macroeconomics', 198)
[0, 0, 0, 4.205391328978311e-05];('high_school_macroeconomics', 199)
[2.1283236738228233e-06, 0, 4.505661252840066e-06, 0];('high_school_macroeconomics', 200)
[0, 5.69987102068944e-05, 0, 0];('high_school_macroeconomics', 201)
[0, 0, 0, 6.918039250222614e-06];('high_school_macroeconomics', 202)
[0.21192439145281586, 0, 0, 0.0012601486449379357];('high_school_macroeconomics', 203)
[8.079249706481612e-06, 0, 0.00010477330436671851, 0];('high_school_macroeconomics', 204)
[0, 2.3690139289017832e-05, 0.003515926734938292, 0];('high_school_macroeconomics', 205)
[2.563736156844318e-07, 0, 0, 0];('high_school_macroeconomics', 206)
[0, 0, 0, 0];('high_school_macroeconomics', 207)
[7.731155470757412e-06, 3.057731304367272e-05, 0, 0];('high_school_macroeconomics', 208)
[0.0010668476055480886, 9.230040311381133e-06, 0, 0];('high_school_macroeconomics', 209)
[0, 0, 0, 0];('high_school_macroeconomics', 210)
[1.9837449188360932e-05, 0, 6.050080177631273e-06, 0];('high_school_macroeconomics', 211)
[5.2149778565016495e-06, 0, 0.00017269634867262461, 0];('high_school_macroeconomics', 212)
[1.8040416782910039e-06, 0, 9.161679602899337e-06, 0];('high_school_macroeconomics', 213)
[2.3141644706378243e-05, 0, 0, 0];('high_school_macroeconomics', 214)
[0.07530206788724093, 0, 0, 0];('high_school_macroeconomics', 215)
[0.08204181769623346, 0, 1.300045204750037e-05, 0];('high_school_macroeconomics', 216)
[0, 0, 2.744525161354768e-06, 0];('high_school_macroeconomics', 217)
[4.9922734126205e-05, 0, 0, 0.00039267272052376316];('high_school_macroeconomics', 218)
[0, 0, 4.735908996110259e-06, 0];('high_school_macroeconomics', 219)
[0, 0, 0, 2.2266406221618555e-06];('high_school_macroeconomics', 220)
[1.9177761876724584e-05, 0, 0, 6.693696610630585e-05];('high_school_macroeconomics', 221)
[0, 0, 0, 0.0004215829883590732];('high_school_macroeconomics', 222)
[0, 0, 0, 0];('high_school_macroeconomics', 223)
[0, 0, 0, 0.00083525155534879];('high_school_macroeconomics', 224)
[0.00011149253017473774, 0, 0, 0];('high_school_macroeconomics', 225)
[0.00034675312462304235, 0, 0, 1.6217851718926016e-05];('high_school_macroeconomics', 226)
[2.8739825378547502e-05, 0, 0, 0];('high_school_macroeconomics', 227)
[0, 0, 3.281616644930707e-06, 4.8223004574265014e-05];('high_school_macroeconomics', 228)
[0, 0, 0, 0];('high_school_macroeconomics', 229)
[5.745572828381655e-05, 0, 2.3951110934491368e-05, 0];('high_school_macroeconomics', 230)
[3.503867877999917e-05, 0, 2.125203295589194e-05, 0];('high_school_macroeconomics', 231)
[0.0022639939084356034, 0, 0, 0];('high_school_macroeconomics', 232)
[0, 0, 0.0003839689954921088, 0];('high_school_macroeconomics', 233)
[0, 0, 0, 0];('high_school_macroeconomics', 234)
[0, 1.8079367737383846e-05, 0, 0];('high_school_macroeconomics', 235)
[0.0005263898198644409, 0, 0, 9.147279117237716e-05];('high_school_macroeconomics', 236)
[3.143483876622643e-05, 0, 0, 0];('high_school_macroeconomics', 237)
[0.19312013999771396, 0, 0, 0.000696500143796507];('high_school_macroeconomics', 238)
[0, 0, 3.821358748651196e-05, 0];('high_school_macroeconomics', 239)
[2.0536058100084668e-05, 0, 0, 0.0003212379972119252];('high_school_macroeconomics', 240)
[0, 1.0613224885757596e-06, 0, 0];('high_school_macroeconomics', 241)
[0.00038151539724732463, 0, 0, 0];('high_school_macroeconomics', 242)
[2.6331804640280233e-05, 0, 0, 4.919428757109858e-05];('high_school_macroeconomics', 243)
[1.0478648788418222e-06, 0, 0, 0.00013724321518566472];('high_school_macroeconomics', 244)
[3.625296285072458e-06, 0, 0, 0];('high_school_macroeconomics', 245)
[0.0032334850661904883, 0, 0, 5.226441836828513e-05];('high_school_macroeconomics', 246)
[5.1277831718882036e-05, 0, 0, 0];('high_school_macroeconomics', 247)
[0, 0, 0, 7.626029895956562e-06];('high_school_macroeconomics', 248)
[0, 0, 0.004045261497131507, 2.7256757565113215e-05];('high_school_macroeconomics', 249)
[0.044019588702939004, 0, 0, 0.0015062678533902432];('high_school_macroeconomics', 250)
[0, 2.6137355954989358e-05, 0, 0];('high_school_macroeconomics', 251)
[6.358841071208453e-07, 0, 0, 0];('high_school_macroeconomics', 252)
[0.0010615903394398819, 0, 0.0004425366929701024, 0];('high_school_macroeconomics', 253)
[0.004174750688392743, 0, 0.00011125333744999526, 0];('high_school_macroeconomics', 254)
[8.013693536184493e-06, 0, 0, 0];('high_school_macroeconomics', 255)
[2.1403686103247815e-05, 0, 0, 0];('high_school_macroeconomics', 256)
[0, 0, 0, 9.001745741919466e-05];('high_school_macroeconomics', 257)
[2.217827647204636e-05, 0, 0, 0];('high_school_macroeconomics', 258)
[0, 0, 0, 0];('high_school_macroeconomics', 259)
[0.0005344404139361671, 0, 0, 3.177898865347367e-06];('high_school_macroeconomics', 260)
[2.8892786329187257e-05, 0, 0, 0.004028268685164948];('high_school_macroeconomics', 261)
[6.686680872346845e-08, 0, 0, 1.1245268162067437e-05];('high_school_macroeconomics', 262)
[2.3821335430632798e-05, 0, 0, 0.00013708232061514962];('high_school_macroeconomics', 263)
[6.403484901151427e-05, 0, 0, 0];('high_school_macroeconomics', 264)
[0, 0, 0.000372523562871904, 0];('high_school_macroeconomics', 265)
[0, 0, 3.2501516401664877e-07, 0];('high_school_macroeconomics', 266)
[1.201996658073823e-07, 0, 0, 0];('high_school_macroeconomics', 267)
[0.7969178150544106, 0, 0, 0];('high_school_macroeconomics', 268)
[0, 0, 0, 0];('high_school_macroeconomics', 269)
[0, 6.093651422576461e-05, 0, 0];('high_school_macroeconomics', 270)
[0, 0, 7.385236328836682e-06, 0];('high_school_macroeconomics', 271)
[0, 0, 0, 1.6597697670441686e-05];('high_school_macroeconomics', 272)
[0, 0, 0, 0];('high_school_macroeconomics', 273)
[0, 0, 1.1818811809967689e-06, 0];('high_school_macroeconomics', 274)
[0, 0, 6.695436155374275e-06, 0];('high_school_macroeconomics', 275)
[0.00016559018186624149, 0, 0, 0.0009529057036877488];('high_school_macroeconomics', 276)
[2.5408684310029596e-05, 0, 0, 0];('high_school_macroeconomics', 277)
[0, 0, 0, 1.868977188912484e-05];('high_school_macroeconomics', 278)
[2.5205783636800575e-05, 0, 0, 0.00030706930693012144];('high_school_macroeconomics', 279)
[0, 0, 6.476591625230694e-06, 0];('high_school_macroeconomics', 280)
[7.38346871974135e-06, 0, 0, 0];('high_school_macroeconomics', 281)
[0.015992813311927118, 0.004043616453568421, 0, 0];('high_school_macroeconomics', 282)
[0, 1.8168788169868632e-06, 0.00032525844873508504, 0];('high_school_macroeconomics', 283)
[0, 0.002826405210159656, 0, 0];('high_school_macroeconomics', 284)
[0, 8.46117348168156e-05, 0, 0];('high_school_macroeconomics', 285)
[0.0011058486190807534, 0, 0, 0];('high_school_macroeconomics', 286)
[0, 0.004296840238028236, 0, 0];('high_school_macroeconomics', 287)
[0, 0, 0, 0];('high_school_macroeconomics', 288)
[4.949725758555927e-05, 0, 0, 0];('high_school_macroeconomics', 289)
[4.972563464235179e-07, 0, 0, 0.00012952195477526176];('high_school_macroeconomics', 290)
[0.000110611912668326, 2.1780777021060085e-05, 0, 0];('high_school_macroeconomics', 291)
[2.1987012506177287e-07, 0, 0, 7.35364905011683e-05];('high_school_macroeconomics', 292)
[0.052498060870436083, 0, 0, 0];('high_school_macroeconomics', 293)
[0, 0, 0, 0];('high_school_macroeconomics', 294)
[0, 0, 0, 0];('high_school_macroeconomics', 295)
[0, 0, 0, 6.16743388029459e-05];('high_school_macroeconomics', 296)
[1.8335367581203626e-06, 2.354307799857789e-06, 0, 0];('high_school_macroeconomics', 297)
[0, 0, 0.00012474787583778, 0];('high_school_macroeconomics', 298)
[0.0035069185926717406, 0, 0, 0.00022418969815353722];('high_school_macroeconomics', 299)
[0, 0, 0, 0.00014031707523302483];('high_school_macroeconomics', 300)
[0, 0, 0, 9.326421050577861e-05];('high_school_macroeconomics', 301)
[4.450608581257686e-06, 0, 0, 2.260205534609606e-05];('high_school_macroeconomics', 302)
[0, 0, 0, 0];('high_school_macroeconomics', 303)
[0, 0, 0, 4.660376298185833e-05];('high_school_macroeconomics', 304)
[0, 2.8437601359108897e-07, 3.027166907168641e-07, 0];('high_school_macroeconomics', 305)
[0, 0, 1.621471127650255e-07, 0];('high_school_macroeconomics', 306)
[2.0658729555698915e-05, 0, 0, 0];('high_school_macroeconomics', 307)
[0.001749659930075028, 0, 0, 0.000936525473594396];('high_school_macroeconomics', 308)
[0, 0, 0, 0];('high_school_macroeconomics', 309)
[6.209048422827511e-06, 0.00023299282315115957, 0, 0.00467978595224035];('high_school_macroeconomics', 310)
[0, 2.693661030910617e-07, 0, 0];('high_school_macroeconomics', 311)
[0, 1.6654588676434923e-05, 1.3670918885867613e-06, 0];('high_school_macroeconomics', 312)
[0, 0, 0, 1.7450538096305818e-06];('high_school_macroeconomics', 313)
[2.5277276405485833e-07, 0, 0, 0];('high_school_macroeconomics', 314)
[3.206400768054759e-05, 0, 0, 0.00020908359435772627];('high_school_macroeconomics', 315)
[0, 0, 0.00016662254545976444, 0];('high_school_macroeconomics', 316)
[0.0027311075980791443, 0, 0, 0];('high_school_macroeconomics', 317)
[0, 0, 0, 1.4245356675299826e-05];('high_school_macroeconomics', 318)
[3.6907469251343275e-06, 0, 0, 0];('high_school_macroeconomics', 319)
[1.504540651865834e-05, 0.0005303691145752989, 0, 0];('high_school_macroeconomics', 320)
[1.4222036014851175e-05, 0, 6.373874336571284e-05, 0];('high_school_macroeconomics', 321)
[0, 0, 0.018621929912448723, 0];('high_school_macroeconomics', 322)
[5.90135259762684e-06, 0, 0, 0];('high_school_macroeconomics', 323)
[3.5451061265409294e-05, 0, 0, 0.00023116995813547518];('high_school_macroeconomics', 324)
[0.0002814093498394138, 0, 0, 6.279091329693392e-05];('high_school_macroeconomics', 325)
[2.0420686062486577e-06, 0, 2.6220679930433885e-06, 0];('high_school_macroeconomics', 326)
[0, 0, 0, 1.834180354714062e-06];('high_school_macroeconomics', 327)
[0, 0, 0, 0.0006191655398948235];('high_school_macroeconomics', 328)
[3.94028232524611e-05, 0, 0, 0];('high_school_macroeconomics', 329)
[0, 0, 0, 0];('high_school_macroeconomics', 330)
[1.839664499856474e-05, 0, 0, 0.00019778257295913513];('high_school_macroeconomics', 331)
[1.389021771613234e-06, 0, 0, 0];('high_school_macroeconomics', 332)
[0, 0, 0, 0];('high_school_macroeconomics', 333)
[2.056451479865156e-05, 0.00022108936976556528, 0, 0];('high_school_macroeconomics', 334)
[0.6562322333989362, 0, 0, 0];('high_school_macroeconomics', 335)
[0.0004294359607433311, 0, 0, 0];('high_school_macroeconomics', 336)
[0, 0, 0, 0.00010408880266051943];('high_school_macroeconomics', 337)
[3.025387733844736e-06, 0, 1.9728006181266946e-05, 0];('high_school_macroeconomics', 338)
[0.0006090705970576493, 0, 0, 0];('high_school_macroeconomics', 339)
[0, 0, 6.919243630289049e-05, 0];('high_school_macroeconomics', 340)
[0, 0, 0, 3.971527206829812e-05];('high_school_macroeconomics', 341)
[0, 0, 0, 8.439221496308176e-05];('high_school_macroeconomics', 342)
[7.2835015137219005e-06, 0, 0, 0.00013742959144444269];('high_school_macroeconomics', 343)
[0.0030195381029541404, 0, 0, 0.0004630611656655304];('high_school_macroeconomics', 344)
[1.0817356864280409e-05, 0, 0, 0];('high_school_macroeconomics', 345)
[2.9858253326271074e-05, 0, 0, 0];('high_school_macroeconomics', 346)
[0.0033352616231567054, 0, 1.3630451941322128e-05, 0];('high_school_macroeconomics', 347)
[1.890477973594886e-05, 0, 4.827504624072065e-05, 0];('high_school_macroeconomics', 348)
[1.2741501020233145e-05, 0, 0, 0];('high_school_macroeconomics', 349)
[0, 0, 0, 0];('high_school_macroeconomics', 350)
[2.1939832469893612e-06, 0, 0, 0];('high_school_macroeconomics', 351)
[0, 5.759795577442671e-06, 0, 0];('high_school_macroeconomics', 352)
[0, 0, 0, 7.656801237121874e-05];('high_school_macroeconomics', 353)
[2.2154197313504582e-07, 0, 0, 7.887440580973955e-05];('high_school_macroeconomics', 354)
[0.0010235726661447433, 4.497262284651296e-05, 0, 0];('high_school_macroeconomics', 355)
[0, 0, 0, 0];('high_school_macroeconomics', 356)
[0, 0, 0, 0];('high_school_macroeconomics', 357)
[0, 0.00045794619903884366, 0, 0];('high_school_macroeconomics', 358)
[1.7991467172087172e-06, 0, 0, 0];('high_school_macroeconomics', 359)
[0.00034768244794866583, 0, 0, 0];('high_school_macroeconomics', 360)
[0.006336047849594162, 0, 0, 0];('high_school_macroeconomics', 361)
[0, 0, 0, 0];('high_school_macroeconomics', 362)
[5.713065233106797e-06, 0, 3.6886321491418253e-06, 0];('high_school_macroeconomics', 363)
[0, 7.198574297157216e-05, 0, 0];('high_school_macroeconomics', 364)
[0, 0, 0, 0.0011212735536135561];('high_school_macroeconomics', 365)
[7.741960532054709e-07, 2.4084533265300246e-05, 0, 0];('high_school_macroeconomics', 366)
[6.849956737859866e-05, 0.00016432191983195492, 0, 0];('high_school_macroeconomics', 367)
[1.5899802460540157e-05, 0, 0, 0];('high_school_macroeconomics', 368)
[0, 0, 0, 0];('high_school_macroeconomics', 369)
[0.03882098541922343, 0.001034543972475589, 0, 0];('high_school_macroeconomics', 370)
[0.0011276014575601573, 0, 0, 0];('high_school_macroeconomics', 371)
[0, 0, 0, 3.5028588755695005e-05];('high_school_macroeconomics', 372)
[0, 0, 0, 8.463417017739642e-05];('high_school_macroeconomics', 373)
[0, 0, 0.00011114697058104777, 0];('high_school_macroeconomics', 374)
[0, 1.0194867509252053e-06, 0, 0];('high_school_macroeconomics', 375)
[0.0008717759180566155, 0, 1.231253081422997e-06, 0];('high_school_macroeconomics', 376)
[0, 0, 0, 0.0007316633543499037];('high_school_macroeconomics', 377)
[0.02277666117612309, 0, 0, 0.0018696217555464573];('high_school_macroeconomics', 378)
[0, 3.0592538769794235e-05, 0, 0];('high_school_macroeconomics', 379)
[0, 3.324023699087747e-05, 0, 0];('high_school_macroeconomics', 380)
[4.048207659039622e-06, 0, 0.00015190787169803825, 0];('high_school_macroeconomics', 381)
[0, 7.235092810960243e-05, 0, 0];('high_school_macroeconomics', 382)
[0.0004667363960478251, 0, 0, 0.003907935998086407];('high_school_macroeconomics', 383)
[0.004579534198090176, 0, 0, 3.4965175080909793e-05];('high_school_macroeconomics', 384)
[0, 0, 3.658571342182863e-05, 0];('high_school_macroeconomics', 385)
[0, 0, 0, 7.847999617337516e-06];('high_school_macroeconomics', 386)
[0, 0, 9.79136753101145e-05, 0];('high_school_macroeconomics', 387)
[0, 3.311576142041211e-05, 0, 0];('high_school_macroeconomics', 388)
[9.919746542240314e-05, 0, 0, 0];('high_school_macroeconomics', 389)
[0, 0, 0, 0];('high_school_mathematics', 0)
[2.489211844356162e-06, 0, 0, 0];('high_school_mathematics', 1)
[0.0028616043976172944, 0, 0, 0];('high_school_mathematics', 2)
[0, 0, 0, 0];('high_school_mathematics', 3)
[0.0007946729449868002, 0, 0, 0];('high_school_mathematics', 4)
[0, 0, 0, 0];('high_school_mathematics', 5)
[0, 0, 0, 0];('high_school_mathematics', 6)
[0, 0, 0, 0];('high_school_mathematics', 7)
[0, 0, 0, 0];('high_school_mathematics', 8)
[0, 0, 0, 0];('high_school_mathematics', 9)
[0, 0, 0, 0];('high_school_mathematics', 10)
[0, 0, 0, 0];('high_school_mathematics', 11)
[0, 0, 0, 0];('high_school_mathematics', 12)
[0, 3.087365661032013e-06, 0, 0];('high_school_mathematics', 13)
[0, 0, 0, 0];('high_school_mathematics', 14)
[0, 0, 0, 1.267382802073303e-07];('high_school_mathematics', 15)
[0, 0, 0, 0];('high_school_mathematics', 16)
[0, 0, 0, 0];('high_school_mathematics', 17)
[0, 0, 0, 0];('high_school_mathematics', 18)
[0, 0, 0, 0];('high_school_mathematics', 19)
[0, 0, 0, 1.37391247662946e-07];('high_school_mathematics', 20)
[0, 0, 0, 0];('high_school_mathematics', 21)
[0, 0, 0, 0];('high_school_mathematics', 22)
[0, 0, 0, 0];('high_school_mathematics', 23)
[0, 0, 0, 0];('high_school_mathematics', 24)
[0, 0, 0, 0];('high_school_mathematics', 25)
[0, 0, 0, 0];('high_school_mathematics', 26)
[0, 0, 0, 0];('high_school_mathematics', 27)
[0, 0, 0, 0];('high_school_mathematics', 28)
[4.362393203247604e-07, 0, 0, 4.6437433924780053e-07];('high_school_mathematics', 29)
[0, 0, 4.4953581182291674e-07, 0];('high_school_mathematics', 30)
[0, 0, 0, 0];('high_school_mathematics', 31)
[0, 0, 0, 3.0182651772108133e-07];('high_school_mathematics', 32)
[0, 0, 0, 0];('high_school_mathematics', 33)
[0, 0, 0, 0];('high_school_mathematics', 34)
[0, 0, 0, 0];('high_school_mathematics', 35)
[0, 0, 0.00011580636794846138, 0];('high_school_mathematics', 36)
[0, 0, 0, 0];('high_school_mathematics', 37)
[1.4908900752030957e-07, 0, 0, 0];('high_school_mathematics', 38)
[0, 0, 0, 0];('high_school_mathematics', 39)
