id;iter;answer_token_len;correct_answer;extracted_number;finish_reasons;finish_reasons_post;frequency_of_answer;is_correct;reasoning_token_len
45;7;259;99.0;;stop;stop;0.0;False;717
45;8;280;99.0;99;stop;stop;0.9;True;1043
45;9;276;99.0;99;stop;stop;0.9;True;914
46;0;159;1920.0;1920;stop;stop;1.0;True;614
46;1;175;1920.0;1920;stop;stop;1.0;True;444
46;2;164;1920.0;1920;stop;stop;1.0;True;637
46;3;155;1920.0;1920;stop;stop;1.0;True;377
46;4;183;1920.0;1920;stop;stop;1.0;True;540
46;5;195;1920.0;1920;stop;stop;1.0;True;613
46;6;176;1920.0;1920;stop;stop;1.0;True;524
46;7;192;1920.0;1920;stop;stop;1.0;True;612
46;8;157;1920.0;1920;stop;stop;1.0;True;624
46;9;153;1920.0;1920;stop;stop;1.0;True;407
47;0;262;15.0;15;stop;stop;1.0;True;427
47;1;259;15.0;15;stop;stop;1.0;True;584
47;2;316;15.0;15;stop;stop;1.0;True;410
47;3;298;15.0;15;stop;stop;1.0;True;458
47;4;302;15.0;15;stop;stop;1.0;True;578
47;5;216;15.0;15;stop;stop;1.0;True;435
47;6;243;15.0;15;stop;stop;1.0;True;436
47;7;297;15.0;15;stop;stop;1.0;True;440
47;8;251;15.0;15;stop;stop;1.0;True;534
47;9;212;15.0;15;stop;stop;1.0;True;426
48;0;297;10.0;10;stop;stop;0.9;True;346
48;1;288;10.0;10;stop;stop;0.9;True;442
48;2;227;10.0;10;stop;stop;0.9;True;462
48;3;233;10.0;10;stop;stop;0.9;True;494
48;4;229;10.0;10;stop;stop;0.9;True;340
48;5;231;10.0;10;stop;stop;0.9;True;233
48;6;245;10.0;10;stop;stop;0.9;True;378
48;7;245;10.0;10;stop;stop;0.9;True;480
48;8;233;10.0;;stop;stop;0.0;False;358
48;9;208;10.0;10;stop;stop;0.9;True;455
49;0;170;48.0;48;stop;stop;1.0;True;406
49;1;180;48.0;48;stop;stop;1.0;True;543
49;2;237;48.0;48;stop;stop;1.0;True;311
49;3;167;48.0;48;stop;stop;1.0;True;349
49;4;174;48.0;48;stop;stop;1.0;True;334
49;5;169;48.0;48;stop;stop;1.0;True;489
49;6;199;48.0;48;stop;stop;1.0;True;355
49;7;217;48.0;48;stop;stop;1.0;True;491
49;8;191;48.0;48;stop;stop;1.0;True;452
49;9;137;48.0;48;stop;stop;1.0;True;497
50;0;184;5.0;;stop;length;0.0;False;689
50;1;150;5.0;;stop;length;0.0;False;590
50;2;185;5.0;5;stop;length;0.5;True;501
50;3;211;5.0;;stop;length;0.0;False;639
50;4;193;5.0;5;stop;length;0.5;True;835
50;5;200;5.0;5;stop;length;0.5;True;699
50;6;199;5.0;5;stop;length;0.5;True;955
50;7;367;5.0;5;stop;length;0.5;True;1124
50;8;183;5.0;;stop;length;0.0;False;733
50;9;180;5.0;;stop;length;0.0;False;504
62;0;303;15.0;15;stop;stop;1.0;True;500
62;1;338;15.0;15;stop;stop;1.0;True;475
62;2;326;15.0;15;stop;stop;1.0;True;528
62;3;275;15.0;15;stop;stop;1.0;True;525
62;4;345;15.0;15;stop;stop;1.0;True;720
62;5;269;15.0;15;stop;stop;1.0;True;541
62;6;312;15.0;15;stop;stop;1.0;True;625
62;7;310;15.0;15;stop;stop;1.0;True;942
62;8;271;15.0;15;stop;stop;1.0;True;498
62;9;317;15.0;15;stop;stop;1.0;True;592
64;0;214;840.0;840;stop;stop;0.7;True;565
64;1;226;840.0;840;stop;stop;0.7;True;862
64;2;281;840.0;;stop;stop;0.0;False;657
64;3;223;840.0;840;stop;stop;0.7;True;670
64;4;214;840.0;840;stop;stop;0.7;True;675
64;5;204;840.0;840;stop;stop;0.7;True;599
64;6;240;840.0;840;stop;stop;0.7;True;553
64;7;247;840.0;;stop;stop;0.0;False;617
64;8;215;840.0;840;stop;stop;0.7;True;542
64;9;210;840.0;;stop;stop;0.0;False;761
65;0;159;558.0;558;stop;stop;1.0;True;557
65;1;133;558.0;558;stop;stop;1.0;True;570
65;2;109;558.0;558;stop;stop;1.0;True;476
65;3;146;558.0;558;stop;stop;1.0;True;459
65;4;101;558.0;558;stop;stop;1.0;True;452
65;5;156;558.0;558;stop;stop;1.0;True;479
65;6;137;558.0;558;stop;stop;1.0;True;541
65;7;118;558.0;558;stop;stop;1.0;True;399
65;8;129;558.0;558;stop;stop;1.0;True;599
65;9;114;558.0;558;stop;stop;1.0;True;480
66;0;354;520.0;520;stop;stop;0.9;True;624
66;1;337;520.0;520;stop;stop;0.9;True;966
66;2;319;520.0;520;stop;stop;0.9;True;717
66;3;369;520.0;520;stop;stop;0.9;True;891
66;4;330;520.0;520;stop;stop;0.9;True;897
66;5;338;520.0;520;stop;stop;0.9;True;729
66;6;334;520.0;520;stop;stop;0.9;True;722
66;7;341;520.0;520;stop;stop;0.9;True;956
66;8;311;520.0;;stop;stop;0.0;False;711
66;9;316;520.0;520;stop;stop;0.9;True;768
68;0;388;90.0;90;stop;stop;1.0;True;694
68;1;446;90.0;90;stop;stop;1.0;True;656
68;2;377;90.0;90;stop;stop;1.0;True;943
68;3;459;90.0;90;stop;stop;1.0;True;814
68;4;361;90.0;90;stop;stop;1.0;True;559
68;5;408;90.0;90;stop;stop;1.0;True;512
68;6;467;90.0;90;stop;stop;1.0;True;643
68;7;414;90.0;90;stop;stop;1.0;True;582
68;8;421;90.0;90;stop;stop;1.0;True;785
68;9;311;90.0;90;stop;stop;1.0;True;544
69;0;94;49.0;49;stop;stop;1.0;True;236
69;1;96;49.0;49;stop;stop;1.0;True;396
69;2;134;49.0;49;stop;stop;1.0;True;353
69;3;98;49.0;49;stop;stop;1.0;True;358
69;4;94;49.0;49;stop;stop;1.0;True;278
69;5;94;49.0;49;stop;stop;1.0;True;442
69;6;94;49.0;49;stop;stop;1.0;True;367
69;7;96;49.0;49;stop;stop;1.0;True;332
69;8;138;49.0;49;stop;stop;1.0;True;413
69;9;94;49.0;49;stop;stop;1.0;True;301
70;0;186;19.0;19;stop;stop;1.0;True;306
70;1;200;19.0;19;stop;stop;1.0;True;252
70;2;186;19.0;19;stop;stop;1.0;True;316
70;3;186;19.0;19;stop;stop;1.0;True;285
70;4;192;19.0;19;stop;stop;1.0;True;348
70;5;170;19.0;19;stop;stop;1.0;True;305
70;6;160;19.0;19;stop;stop;1.0;True;294
70;7;200;19.0;19;stop;stop;1.0;True;346
70;8;193;19.0;19;stop;stop;1.0;True;300
70;9;186;19.0;19;stop;stop;1.0;True;316
71;0;101;25.0;25;stop;stop;1.0;True;557
71;1;145;25.0;25;stop;stop;1.0;True;410
71;2;96;25.0;25;stop;stop;1.0;True;728
71;3;94;25.0;25;stop;stop;1.0;True;364
71;4;129;25.0;25;stop;stop;1.0;True;395
71;5;90;25.0;25;stop;stop;1.0;True;407
71;6;147;25.0;25;stop;stop;1.0;True;444
71;7;94;25.0;25;stop;stop;1.0;True;464
71;8;116;25.0;25;stop;stop;1.0;True;493
71;9;162;25.0;25;stop;stop;1.0;True;445
72;0;360;54.0;54;stop;stop;1.0;True;503
72;1;338;54.0;54;stop;stop;1.0;True;607
72;2;356;54.0;54;stop;stop;1.0;True;701
72;3;469;54.0;54;stop;stop;1.0;True;699
72;4;307;54.0;54;stop;stop;1.0;True;572
72;5;314;54.0;54;stop;stop;1.0;True;553
72;6;317;54.0;54;stop;stop;1.0;True;501
72;7;357;54.0;54;stop;stop;1.0;True;608
72;8;306;54.0;54;stop;stop;1.0;True;644
72;9;309;54.0;54;stop;stop;1.0;True;523
73;0;190;3.0;3;stop;stop;1.0;True;531
73;1;157;3.0;3;stop;stop;1.0;True;497
73;2;135;3.0;3;stop;stop;1.0;True;503
73;3;122;3.0;3;stop;stop;1.0;True;470
73;4;124;3.0;3;stop;stop;1.0;True;370
73;5;158;3.0;3;stop;stop;1.0;True;513
73;6;119;3.0;3;stop;stop;1.0;True;464
73;7;118;3.0;3;stop;stop;1.0;True;533
73;8;139;3.0;3;stop;stop;1.0;True;310
73;9;217;3.0;3;stop;stop;1.0;True;438
74;0;226;28.0;28;stop;stop;1.0;True;607
74;1;323;28.0;28;stop;stop;1.0;True;519
74;2;348;28.0;28;stop;stop;1.0;True;639
74;3;305;28.0;28;stop;stop;1.0;True;464
74;4;290;28.0;28;stop;stop;1.0;True;309
74;5;288;28.0;28;stop;stop;1.0;True;545
74;6;310;28.0;28;stop;stop;1.0;True;422
74;7;257;28.0;28;stop;stop;1.0;True;387
74;8;392;28.0;28;stop;stop;1.0;True;575
74;9;318;28.0;28;stop;stop;1.0;True;504
75;0;148;15.0;15;stop;stop;1.0;True;359
75;1;187;15.0;15;stop;stop;1.0;True;473
75;2;232;15.0;15;stop;stop;1.0;True;724
75;3;190;15.0;15;stop;stop;1.0;True;479
75;4;259;15.0;15;stop;stop;1.0;True;614
75;5;249;15.0;15;stop;stop;1.0;True;365
75;6;116;15.0;15;stop;stop;1.0;True;675
75;7;163;15.0;15;stop;stop;1.0;True;327
75;8;182;15.0;15;stop;stop;1.0;True;417
75;9;336;15.0;15;stop;stop;1.0;True;808
76;0;335;768.0;768;stop;stop;0.9;True;842
76;1;292;768.0;768;stop;stop;0.9;True;867
76;2;244;768.0;;stop;stop;0.0;False;835
76;3;273;768.0;768;stop;stop;0.9;True;938
76;4;326;768.0;768;stop;stop;0.9;True;757
76;5;303;768.0;768;stop;stop;0.9;True;637
76;6;308;768.0;768;stop;stop;0.9;True;716
76;7;125;768.0;768;stop;stop;0.9;True;804
76;8;264;768.0;768;stop;stop;0.9;True;672
76;9;328;768.0;768;stop;stop;0.9;True;864
77;0;140;85.0;85;stop;stop;1.0;True;407
77;1;171;85.0;85;stop;stop;1.0;True;415
77;2;159;85.0;85;stop;stop;1.0;True;331
77;3;195;85.0;85;stop;stop;1.0;True;351
77;4;138;85.0;85;stop;stop;1.0;True;356
77;5;255;85.0;85;stop;stop;1.0;True;357
77;6;135;85.0;85;stop;stop;1.0;True;335
77;7;147;85.0;85;stop;stop;1.0;True;441
77;8;131;85.0;85;stop;stop;1.0;True;360
77;9;139;85.0;85;stop;stop;1.0;True;289
78;0;262;4.0;4;stop;stop;1.0;True;487
78;1;265;4.0;4;stop;stop;1.0;True;485
78;2;135;4.0;4;stop;stop;1.0;True;1182
78;3;143;4.0;4;stop;stop;1.0;True;1027
78;4;137;4.0;4;stop;stop;1.0;True;410
78;5;270;4.0;4;stop;stop;1.0;True;754
78;6;133;4.0;4;stop;stop;1.0;True;888
78;7;268;4.0;4;stop;stop;1.0;True;960
78;8;181;4.0;4;stop;stop;1.0;True;788
78;9;274;4.0;4;stop;stop;1.0;True;1121
79;0;106;70.0;70;stop;stop;1.0;True;278
79;1;88;70.0;70;stop;stop;1.0;True;251
79;2;90;70.0;70;stop;stop;1.0;True;212
79;3;86;70.0;70;stop;stop;1.0;True;310
79;4;91;70.0;70;stop;stop;1.0;True;288
79;5;86;70.0;70;stop;stop;1.0;True;263
79;6;89;70.0;70;stop;stop;1.0;True;361
79;7;85;70.0;70;stop;stop;1.0;True;280
79;8;80;70.0;70;stop;stop;1.0;True;393
79;9;85;70.0;70;stop;stop;1.0;True;251
80;0;152;100.0;100;stop;stop;1.0;True;523
80;1;255;100.0;100;stop;stop;1.0;True;969
80;2;156;100.0;100;stop;stop;1.0;True;874
80;3;156;100.0;100;stop;stop;1.0;True;703
80;4;162;100.0;100;stop;stop;1.0;True;843
80;5;246;100.0;100;stop;stop;1.0;True;908
80;6;152;100.0;100;stop;stop;1.0;True;548
80;7;232;100.0;100;stop;stop;1.0;True;712
80;8;212;100.0;100;stop;stop;1.0;True;672
80;9;174;100.0;100;stop;stop;1.0;True;654
81;0;324;14.0;;stop;length;0.0;False;860
81;1;334;14.0;14;stop;length;0.6;True;1041
81;2;352;14.0;14;stop;length;0.6;True;654
81;3;307;14.0;14;stop;length;0.6;True;931
81;4;333;14.0;14;stop;length;0.6;True;983
81;5;298;14.0;;stop;length;0.0;False;1351
81;6;336;14.0;14;stop;length;0.6;True;1184
81;7;336;14.0;14;stop;length;0.6;True;953
81;8;403;14.0;;stop;length;0.0;False;732
81;9;331;14.0;;stop;length;0.0;False;821
82;0;134;700.0;700;stop;stop;1.0;True;319
82;1;147;700.0;700;stop;stop;1.0;True;390
82;2;168;700.0;700;stop;stop;1.0;True;323
82;3;224;700.0;700;stop;stop;1.0;True;331
82;4;188;700.0;700;stop;stop;1.0;True;327
82;5;167;700.0;700;stop;stop;1.0;True;377
82;6;156;700.0;700;stop;stop;1.0;True;593
82;7;123;700.0;700;stop;stop;1.0;True;366
82;8;131;700.0;700;stop;stop;1.0;True;366
82;9;151;700.0;700;stop;stop;1.0;True;391
113;0;141;60.0;60;stop;stop;1.0;True;663
113;1;190;60.0;60;stop;stop;1.0;True;698
113;2;161;60.0;60;stop;stop;1.0;True;655
113;3;157;60.0;60;stop;stop;1.0;True;761
113;4;181;60.0;60;stop;stop;1.0;True;402
113;5;154;60.0;60;stop;stop;1.0;True;535
113;6;171;60.0;60;stop;stop;1.0;True;517
113;7;158;60.0;60;stop;stop;1.0;True;506
113;8;211;60.0;60;stop;stop;1.0;True;472
113;9;155;60.0;60;stop;stop;1.0;True;456
114;0;119;15.0;15;stop;stop;1.0;True;371
114;1;145;15.0;15;stop;stop;1.0;True;296
114;2;170;15.0;15;stop;stop;1.0;True;401
114;3;140;15.0;15;stop;stop;1.0;True;373
114;4;150;15.0;15;stop;stop;1.0;True;518
114;5;143;15.0;15;stop;stop;1.0;True;355
114;6;131;15.0;15;stop;stop;1.0;True;318
114;7;144;15.0;15;stop;stop;1.0;True;325
114;8;131;15.0;15;stop;stop;1.0;True;342
114;9;138;15.0;15;stop;stop;1.0;True;418
115;0;431;4000.0;4000;stop;stop;1.0;True;516
115;1;316;4000.0;4000;stop;stop;1.0;True;861
115;2;357;4000.0;4000;stop;stop;1.0;True;679
115;3;366;4000.0;4000;stop;stop;1.0;True;519
115;4;343;4000.0;4000;stop;stop;1.0;True;440
115;5;359;4000.0;4000;stop;stop;1.0;True;411
115;6;332;4000.0;4000;stop;stop;1.0;True;592
115;7;401;4000.0;4000;stop;stop;1.0;True;968
115;8;432;4000.0;4000;stop;stop;1.0;True;568
115;9;443;4000.0;4000;stop;stop;1.0;True;853
116;0;426;21.0;21;stop;stop;1.0;True;2183
116;1;407;21.0;21;stop;stop;1.0;True;2331
116;2;392;21.0;21;stop;stop;1.0;True;1349
116;3;521;21.0;21;stop;stop;1.0;True;2185
116;4;376;21.0;21;stop;stop;1.0;True;1868
116;5;433;21.0;21;stop;stop;1.0;True;2079
116;6;353;21.0;21;stop;stop;1.0;True;1956
116;7;433;21.0;21;stop;stop;1.0;True;1517
116;8;486;21.0;21;stop;stop;1.0;True;1976
116;9;399;21.0;21;stop;stop;1.0;True;921
119;0;134;140.0;140;stop;stop;1.0;True;342
119;1;166;140.0;140;stop;stop;1.0;True;447
119;2;144;140.0;140;stop;stop;1.0;True;326
119;3;166;140.0;140;stop;stop;1.0;True;254
119;4;170;140.0;140;stop;stop;1.0;True;237
119;5;130;140.0;140;stop;stop;1.0;True;408
119;6;119;140.0;140;stop;stop;1.0;True;340
119;7;172;140.0;140;stop;stop;1.0;True;381
119;8;140;140.0;140;stop;stop;1.0;True;324
119;9;128;140.0;140;stop;stop;1.0;True;453
120;0;179;720.0;720;stop;stop;1.0;True;779
120;1;167;720.0;720;stop;stop;1.0;True;603
120;2;172;720.0;720;stop;stop;1.0;True;584
120;3;180;720.0;720;stop;stop;1.0;True;863
120;4;170;720.0;720;stop;stop;1.0;True;823
120;5;170;720.0;720;stop;stop;1.0;True;496
120;6;139;720.0;720;stop;stop;1.0;True;399
120;7;207;720.0;720;stop;stop;1.0;True;574
120;8;156;720.0;720;stop;stop;1.0;True;518
120;9;135;720.0;720;stop;stop;1.0;True;637
121;0;396;6.0;6;stop;stop;1.0;True;687
121;1;396;6.0;6;stop;stop;1.0;True;728
121;2;389;6.0;6;stop;stop;1.0;True;635
121;3;362;6.0;6;stop;stop;1.0;True;548
121;4;361;6.0;6;stop;stop;1.0;True;700
121;5;427;6.0;6;stop;stop;1.0;True;639
121;6;392;6.0;6;stop;stop;1.0;True;650
121;7;384;6.0;6;stop;stop;1.0;True;1229
121;8;444;6.0;6;stop;stop;1.0;True;484
121;9;435;6.0;6;stop;stop;1.0;True;623
92;0;245;1825.0;1825;stop;stop;1.0;True;789
92;1;298;1825.0;1825;stop;stop;1.0;True;842
92;2;352;1825.0;1825;stop;stop;1.0;True;858
92;3;337;1825.0;1825;stop;stop;1.0;True;733
92;4;428;1825.0;1825;stop;stop;1.0;True;497
92;5;261;1825.0;1825;stop;stop;1.0;True;808
92;6;302;1825.0;1825;stop;stop;1.0;True;630
92;7;262;1825.0;1825;stop;stop;1.0;True;729
92;8;322;1825.0;1825;stop;stop;1.0;True;754
92;9;294;1825.0;1825;stop;stop;1.0;True;793
93;0;190;14000.0;;stop;length;0.0;False;504
93;1;193;14000.0;14000;stop;length;0.7;True;414
93;2;189;14000.0;;stop;length;0.0;False;371
93;3;187;14000.0;14000;stop;length;0.7;True;524
93;4;197;14000.0;14000;stop;length;0.7;True;412
93;5;141;14000.0;14000;stop;length;0.7;True;488
93;6;157;14000.0;14000;stop;length;0.7;True;521
93;7;165;14000.0;14000;stop;length;0.7;True;416
93;8;185;14000.0;14000;stop;length;0.7;True;535
93;9;181;14000.0;;stop;length;0.0;False;427
94;0;200;60.0;60;stop;stop;1.0;True;274
94;1;130;60.0;60;stop;stop;1.0;True;271
94;2;136;60.0;60;stop;stop;1.0;True;311
94;3;158;60.0;60;stop;stop;1.0;True;500
94;4;133;60.0;60;stop;stop;1.0;True;431
94;5;204;60.0;60;stop;stop;1.0;True;298
94;6;238;60.0;60;stop;stop;1.0;True;269
94;7;133;60.0;60;stop;stop;1.0;True;337
94;8;228;60.0;60;stop;stop;1.0;True;307
94;9;145;60.0;60;stop;stop;1.0;True;447
95;0;292;64.0;64;stop;stop;0.4;True;1098
95;1;366;64.0;;stop;stop;0.0;False;1027
95;2;403;64.0;64;stop;stop;0.4;True;1281
95;3;414;64.0;;stop;stop;0.0;False;1220
95;4;481;64.0;;stop;stop;0.0;False;1538
95;5;270;64.0;64;stop;stop;0.4;True;764
95;6;302;64.0;64.0;stop;stop;0.4;True;929
95;7;317;64.0;;stop;stop;0.0;False;1543
95;8;268;64.0;;stop;stop;0.0;False;819
95;9;351;64.0;;stop;stop;0.0;False;1474
96;0;225;126.0;126;stop;stop;0.7;True;449
96;1;191;126.0;126.0;stop;stop;0.7;True;444
96;2;151;126.0;;stop;stop;0.0;False;432
96;3;166;126.0;126;stop;stop;0.7;True;417
96;4;178;126.0;;stop;stop;0.0;False;608
96;5;269;126.0;126;stop;stop;0.7;True;479
96;6;236;126.0;;stop;stop;0.0;False;448
96;7;211;126.0;126;stop;stop;0.7;True;701
96;8;244;126.0;126;stop;stop;0.7;True;588
96;9;161;126.0;126;stop;stop;0.7;True;448
97;0;363;46.0;46;stop;stop;1.0;True;3056
97;1;395;46.0;46;stop;stop;1.0;True;1566
97;2;421;46.0;46;stop;stop;1.0;True;2298
97;3;226;46.0;46;stop;stop;1.0;True;2504
97;4;321;46.0;46;stop;stop;1.0;True;2008
97;5;433;46.0;46;stop;stop;1.0;True;2752
97;6;350;46.0;46;stop;stop;1.0;True;1285
97;7;400;46.0;46;stop;stop;1.0;True;2433
97;8;354;46.0;46;stop;stop;1.0;True;1681
97;9;258;46.0;46;stop;stop;1.0;True;1438
98;0;311;45.0;45;stop;stop;0.9;True;533
98;1;344;45.0;45;stop;stop;0.9;True;733
98;2;362;45.0;45;stop;stop;0.9;True;437
98;3;335;45.0;45;stop;stop;0.9;True;834
98;4;375;45.0;45;stop;stop;0.9;True;921
98;5;390;45.0;;stop;stop;0.0;False;731
98;6;339;45.0;45;stop;stop;0.9;True;806
98;7;331;45.0;45;stop;stop;0.9;True;680
98;8;334;45.0;45;stop;stop;0.9;True;547
98;9;337;45.0;45;stop;stop;0.9;True;572
99;0;381;3.0;3;stop;stop;1.0;True;1247
99;1;388;3.0;3;stop;stop;1.0;True;1825
99;2;360;3.0;3;stop;stop;1.0;True;3343
99;3;448;3.0;3;stop;stop;1.0;True;1965
99;4;350;3.0;3;stop;stop;1.0;True;1319
99;5;238;3.0;3;stop;stop;1.0;True;1246
99;6;404;3.0;3;stop;stop;1.0;True;3193
99;7;438;3.0;3;stop;stop;1.0;True;2941
99;8;384;3.0;3;stop;stop;1.0;True;1800
99;9;439;3.0;3;stop;stop;1.0;True;1565
100;0;367;15.0;15;stop;stop;1.0;True;472
100;1;341;15.0;15;stop;stop;1.0;True;395
100;2;429;15.0;15;stop;stop;1.0;True;596
100;3;472;15.0;15;stop;stop;1.0;True;556
100;4;348;15.0;15;stop;stop;1.0;True;609
100;5;447;15.0;15;stop;stop;1.0;True;468
100;6;506;15.0;15;stop;stop;1.0;True;465
100;7;446;15.0;15;stop;stop;1.0;True;457
100;8;409;15.0;15;stop;stop;1.0;True;603
100;9;486;15.0;15;stop;stop;1.0;True;507
101;0;214;36.0;36;stop;stop;1.0;True;881
101;1;352;36.0;36;stop;stop;1.0;True;420
101;2;242;36.0;36;stop;stop;1.0;True;1068
101;3;239;36.0;36;stop;stop;1.0;True;1220
101;4;243;36.0;36;stop;stop;1.0;True;1019
101;5;224;36.0;36;stop;stop;1.0;True;1287
101;6;224;36.0;36;stop;stop;1.0;True;1847
101;7;213;36.0;36;stop;stop;1.0;True;779
101;8;308;36.0;36;stop;stop;1.0;True;1465
101;9;182;36.0;36;stop;stop;1.0;True;1294
174;0;194;35.0;35;stop;stop;1.0;True;469
174;1;240;35.0;35;stop;stop;1.0;True;595
174;2;207;35.0;35;stop;stop;1.0;True;749
174;3;199;35.0;35;stop;stop;1.0;True;485
174;4;234;35.0;35;stop;stop;1.0;True;642
174;5;239;35.0;35;stop;stop;1.0;True;361
174;6;218;35.0;35;stop;stop;1.0;True;508
174;7;241;35.0;35;stop;stop;1.0;True;615
174;8;237;35.0;35;stop;stop;1.0;True;801
174;9;211;35.0;35;stop;stop;1.0;True;331
175;0;439;58.0;58;stop;stop;1.0;True;695
175;1;419;58.0;58;stop;stop;1.0;True;875
175;2;501;58.0;58;stop;stop;1.0;True;797
175;3;445;58.0;58;stop;stop;1.0;True;866
175;4;478;58.0;58;stop;stop;1.0;True;722
175;5;425;58.0;58;stop;stop;1.0;True;804
175;6;286;58.0;58;stop;stop;1.0;True;844
175;7;472;58.0;58;stop;stop;1.0;True;734
175;8;454;58.0;58;stop;stop;1.0;True;711
175;9;444;58.0;58;stop;stop;1.0;True;707
176;0;224;2.0;2;stop;stop;1.0;True;469
176;1;199;2.0;2;stop;stop;1.0;True;282
176;2;210;2.0;2;stop;stop;1.0;True;389
176;3;159;2.0;2;stop;stop;1.0;True;333
176;4;157;2.0;2;stop;stop;1.0;True;363
176;5;176;2.0;2;stop;stop;1.0;True;368
176;6;199;2.0;2;stop;stop;1.0;True;346
176;7;229;2.0;2;stop;stop;1.0;True;305
176;8;202;2.0;2;stop;stop;1.0;True;296
176;9;194;2.0;2;stop;stop;1.0;True;254
177;0;178;11000.0;11000;stop;stop;0.9;True;564
177;1;170;11000.0;11000;stop;stop;0.9;True;590
177;2;170;11000.0;11000;stop;stop;0.9;True;619
177;3;185;11000.0;11000;stop;stop;0.9;True;711
177;4;171;11000.0;11000;stop;stop;0.9;True;575
177;5;170;11000.0;11000;stop;stop;0.9;True;647
177;6;157;11000.0;;stop;stop;0.0;False;548
177;7;332;11000.0;11000;stop;stop;0.9;True;605
177;8;373;11000.0;11000;stop;stop;0.9;True;744
177;9;171;11000.0;11000;stop;stop;0.9;True;668
178;0;259;23.0;23.0;stop;stop;0.7;True;1112
178;1;257;23.0;;stop;stop;0.0;False;841
178;2;294;23.0;23.0;stop;stop;0.7;True;1627
178;3;304;23.0;23.0;stop;stop;0.7;True;830
178;4;283;23.0;23.0;stop;stop;0.7;True;1055
178;5;294;23.0;23.0;stop;stop;0.7;True;1272
178;6;310;23.0;;stop;stop;0.0;False;2077
178;7;345;23.0;23.0;stop;stop;0.7;True;982
178;8;284;23.0;;stop;stop;0.0;False;1392
178;9;243;23.0;23.0;stop;stop;0.7;True;775
179;0;197;42.0;42;stop;stop;1.0;True;1178
179;1;270;42.0;42;stop;stop;1.0;True;1118
179;2;241;42.0;42;stop;stop;1.0;True;1528
179;3;251;42.0;42;stop;stop;1.0;True;1369
179;4;240;42.0;42;stop;stop;1.0;True;1063
179;5;223;42.0;42;stop;stop;1.0;True;814
179;6;200;42.0;42;stop;stop;1.0;True;1047
179;7;277;42.0;42;stop;stop;1.0;True;1420
179;8;283;42.0;42;stop;stop;1.0;True;1265
179;9;258;42.0;42;stop;stop;1.0;True;1532
180;0;175;360.0;;stop;length;0.0;False;387
180;1;147;360.0;360;stop;length;0.9;True;377
180;2;177;360.0;360;stop;length;0.9;True;380
180;3;170;360.0;360;stop;length;0.9;True;354
180;4;175;360.0;360;stop;length;0.9;True;395
180;5;175;360.0;360;stop;length;0.9;True;427
180;6;168;360.0;360;stop;length;0.9;True;371
180;7;175;360.0;360;stop;length;0.9;True;344
180;8;176;360.0;360;stop;length;0.9;True;455
180;9;175;360.0;360;stop;length;0.9;True;381
181;0;415;21.0;21;stop;stop;1.0;True;1196
181;1;425;21.0;21;stop;stop;1.0;True;900
181;2;413;21.0;21;stop;stop;1.0;True;791
181;3;407;21.0;21;stop;stop;1.0;True;834
181;4;385;21.0;21;stop;stop;1.0;True;901
181;5;348;21.0;21;stop;stop;1.0;True;858
181;6;441;21.0;21;stop;stop;1.0;True;922
181;7;405;21.0;21;stop;stop;1.0;True;864
181;8;365;21.0;21;stop;stop;1.0;True;821
181;9;396;21.0;21;stop;stop;1.0;True;791
182;0;293;230.0;;stop;length;0.0;False;1036
182;1;289;230.0;230;stop;length;0.8;True;1110
182;2;369;230.0;;stop;length;0.0;False;1044
182;3;271;230.0;230;stop;length;0.8;True;728
182;4;291;230.0;230;stop;length;0.8;True;904
182;5;382;230.0;230;stop;length;0.8;True;834
182;6;290;230.0;230;stop;length;0.8;True;1213
182;7;270;230.0;230;stop;length;0.8;True;1388
182;8;278;230.0;230;stop;length;0.8;True;766
182;9;454;230.0;230;stop;length;0.8;True;1156
51;0;275;160.0;160;stop;stop;1.0;True;476
51;1;277;160.0;160;stop;stop;1.0;True;422
51;2;326;160.0;160;stop;stop;1.0;True;573
51;3;361;160.0;160;stop;stop;1.0;True;772
51;4;291;160.0;160;stop;stop;1.0;True;552
51;5;333;160.0;160;stop;stop;1.0;True;473
51;6;294;160.0;160;stop;stop;1.0;True;484
51;7;294;160.0;160;stop;stop;1.0;True;494
51;8;291;160.0;160;stop;stop;1.0;True;608
51;9;309;160.0;160;stop;stop;1.0;True;479
52;0;347;5.0;5;stop;stop;1.0;True;533
52;1;313;5.0;5;stop;stop;1.0;True;499
52;2;281;5.0;5;stop;stop;1.0;True;613
52;3;309;5.0;5;stop;stop;1.0;True;449
52;4;299;5.0;5;stop;stop;1.0;True;543
52;5;334;5.0;5;stop;stop;1.0;True;1112
52;6;270;5.0;5;stop;stop;1.0;True;433
52;7;379;5.0;5;stop;stop;1.0;True;620
52;8;328;5.0;5;stop;stop;1.0;True;514
52;9;361;5.0;5;stop;stop;1.0;True;456
53;0;76;36.0;36;stop;stop;1.0;True;371
53;1;121;36.0;36;stop;stop;1.0;True;295
53;2;265;36.0;36;stop;stop;1.0;True;476
53;3;114;36.0;36;stop;stop;1.0;True;340
53;4;106;36.0;36;stop;stop;1.0;True;418
53;5;150;36.0;36;stop;stop;1.0;True;396
53;6;157;36.0;36;stop;stop;1.0;True;314
53;7;113;36.0;36;stop;stop;1.0;True;292
53;8;117;36.0;36;stop;stop;1.0;True;367
