id;amount_answer_tokens;confidence_per_choice;finish_reason
('college_physics', 16);2;[0.009526158832589319, 0.9716947806433813, 0.006547226833698563, 0.01223183006444911];stop
('college_physics', 17);2;[0.015725164741704382, 0.24598296337269662, 0.4595566769182389, 0.278735214426565];stop
('college_physics', 18);2;[0.08793334579868638, 0.23902761600017472, 0.5733974767758256, 0.09964153476477178];stop
('college_physics', 19);2;[0.023236818590602292, 0.15152309096124164, 0.76949779557558, 0.0557422300273912];stop
('college_physics', 20);2;[0.00012338779750281013, 5.143568647070425e-05, 0.9998218138652964, 3.2881734257709077e-06];stop
('college_physics', 21);2;[0.0021727273846710556, 0.6024371215017672, 0.3653965629605138, 0.029993576367791125];stop
('college_physics', 22);2;[0.15705975580667936, 0.15705975580667936, 0.4269326801915115, 0.2589477601694402];stop
('college_physics', 23);2;[0.008666848859242893, 0.10558383388605634, 0.8840427229175062, 0.0017066037276150766];stop
('college_physics', 24);2;[2.3822401667500911e-07, 0.9999454051273113, 2.902162644437822e-06, 5.144206374212308e-05];stop
('college_physics', 25);2;[0.043314248064467264, 0.41095411909139395, 0.018056064929009744, 0.5276755340058709];stop
('college_physics', 26);2;[0.20623624077703784, 0.02791104005921467, 0.719835189116778, 0.04601752543299059];stop
('college_physics', 27);2;[0.18919970928239813, 0.2429372355485308, 0.353471592014192, 0.21439135789404268];stop
('college_physics', 28);2;[0.2482681921870756, 0.17063206675499368, 0.4638260740586976, 0.11727359009865262];stop
('college_physics', 29);2;[0.0062745782449786305, 0.059531540872919335, 0.9312299654971714, 0.0029639008954843215];stop
('college_physics', 30);2;[0.0002305049043887972, 3.7257647746340163e-06, 4.2218445908674085e-06, 0.9997615191016944];stop
('college_medicine', 4);2;[0.014603837428054151, 0.9035074821754783, 0.05097240111892646, 0.03091632407779944];stop
('college_medicine', 5);2;[4.7994018665587476e-05, 0.4993570997919302, 0.001237782645598228, 0.4993570997919302];stop
('college_medicine', 6);2;[0.9938670951056335, 0.0027915684401446316, 0.0027915684401446316, 0.0005496924179960383];stop
('college_medicine', 7);2;[3.7266069701906588e-06, 4.785058067730503e-06, 0.9999873639751784, 4.222798923459598e-06];stop
('college_medicine', 8);2;[0.9945165658525114, 0.0016942783021350763, 0.003586787193766451, 0.0002023525902046331];stop
('college_medicine', 9);2;[0.9999990463265931, 6.47594599989589e-07, 3.059020287707785e-07, 2.8453348089834e-08];stop
('college_medicine', 10);2;[0.525758884060547, 0.01587654544861394, 0.40946143061310203, 0.04890319113400281];stop
('college_medicine', 11);2;[0.10123233212792979, 0.7480114479962848, 0.14729219168651264, 0.003463979917719372];stop
('college_medicine', 12);2;[0.2905916137436605, 0.08325588134002723, 0.08325588134002723, 0.5428966076402996];stop
('college_medicine', 13);2;[0.00029517783624634434, 0.22247669906772824, 0.0007080944810521806, 0.7765199797904027];stop
('college_medicine', 14);2;[0.7302746582954001, 0.07697037811372343, 0.18464233842431696, 0.00811262010161907];stop
('college_medicine', 15);2;[0.07891588957907412, 0.042240631788942114, 0.1301103057452421, 0.7487331582454665];stop
('college_medicine', 16);2;[1.5534927603056423e-06, 2.902306569341241e-06, 0.9999948740268748, 7.338180198936997e-07];stop
('college_medicine', 17);2;[5.043438147152679e-07, 0.9999918938339075, 4.785080884719811e-06, 2.9022982657874184e-06];stop
('college_medicine', 18);2;[0.0193181427349931, 0.3880152460636019, 0.5645588517635096, 0.028107731825783938];stop
('college_medicine', 19);2;[1.670082477415068e-05, 0.9999479082542545, 4.222629785502154e-06, 3.1201248370090914e-05];stop
('college_medicine', 20);2;[9.186558007929185e-05, 0.04199586426462987, 0.9558214187357033, 0.0020908509653106613];stop
('college_medicine', 21);2;[3.288226735594297e-06, 0.00015843563671386478, 7.337025581175041e-07, 0.9998375441343129];stop
('college_medicine', 22);2;[2.1444672059563735e-05, 4.22270629945327e-06, 8.939469306093018e-06, 0.9999654305001977];stop
('college_medicine', 23);2;[0.9991903904862887, 0.0008040813226451471, 3.7236370358896815e-06, 1.7589215903019789e-06];stop
('college_medicine', 24);2;[0.00029587933074836265, 0.9994411017521309, 0.00013976349949292258, 0.00012334085539688784];stop
('college_medicine', 25);2;[0.05439474017446143, 0.8508769730594877, 0.07914387995422914, 0.015584357699546868];stop
('college_medicine', 26);2;[0.09473664397951291, 0.7000143561269877, 0.12164425876139227, 0.08360479487317969];stop
('college_medicine', 27);2;[0.016290375197040775, 0.0003380959509287223, 0.7849141980794153, 0.1984573974555429];stop
('college_medicine', 28);2;[0.013817144638966836, 0.01565687607344586, 0.8548364052180657, 0.11568953564069652];stop
('college_medicine', 29);2;[0.07690824779631733, 0.07690824779631733, 0.3446788124786881, 0.5015047129572882];stop
('college_medicine', 30);2;[0.001001931527052745, 0.029280731275955492, 7.257967638465739e-05, 0.9696447365772748];stop
('college_medicine', 31);2;[0.0001779853900056718, 0.9912296474626626, 0.0019135232748799203, 0.006678852486416449];stop
('college_medicine', 32);2;[0.0006212593795613204, 0.004051120040927881, 0.9912765005095283, 0.004051120040927881];stop
('college_medicine', 33);2;[0.00043050948140279846, 9.605960372602452e-05, 1.4731217344541456e-05, 0.9994587253064899];stop
('college_medicine', 34);2;[0.04451180063168278, 0.6962816702821654, 0.08315899158817039, 0.17604758657365];stop
('college_medicine', 35);2;[0.8969776903454391, 0.05060401511704054, 0.04465788659913232, 0.007760378910712303];stop
('college_medicine', 36);2;[0.0031475352959174775, 0.007550544658265855, 0.000375919483115692, 0.988925963565554];stop
('college_medicine', 37);2;[0.0025336674896889165, 0.000342894607344447, 0.09507519379674773, 0.9020482897302171];stop
('college_medicine', 38);2;[0.0035889736404480267, 0.00025998425454620534, 0.001028258163793139, 0.9951227336340921];stop
('college_medicine', 39);2;[0.656570445725362, 0.03268871572124815, 0.06920201172492935, 0.2415387542662989];stop
('college_medicine', 40);2;[0.18037308038160385, 0.8083760508837013, 0.0022705617218775447, 0.008980245814152342];stop
('college_medicine', 41);2;[0.005438256217364012, 0.12377417050898275, 0.4895363115002414, 0.3812512627382752];stop
('college_medicine', 42);2;[0.2522491643379353, 0.1350192480462448, 0.007617264733472064, 0.6051143243217427];stop
('college_medicine', 43);2;[0.02419607691902712, 0.01662970425524904, 0.9079510608758535, 0.051223095239541966];stop
('college_medicine', 44);2;[0.07898966007879082, 0.515077316451155, 0.13023193273727518, 0.2757010037683123];stop
('college_medicine', 45);2;[0.0065586882070550155, 0.3160153327378807, 0.6690044447180669, 0.008421522357988792];stop
('college_medicine', 46);2;[0.03620811881752975, 0.12637875251770656, 0.8240929735409859, 0.01332022251646203];stop
('college_medicine', 47);2;[0.9918230191813813, 0.00315675505906964, 0.004593051508998899, 0.0004272203400277998];stop
('college_medicine', 48);2;[0.07580328226608503, 0.9234730008864411, 0.0005107584982655963, 0.00021291581915495837];stop
('college_medicine', 49);2;[0.031345804262531175, 0.49033087719259166, 0.4327154803640498, 0.04560787608628548];stop
('college_medicine', 50);2;[0.005901547331844645, 0.00029382074048673435, 0.0013168132012780342, 0.9924877858942195];stop
('college_medicine', 51);2;[0.008393731517426322, 0.0012872204185601448, 0.020135515161346963, 0.970183477254532];stop
('college_medicine', 52);2;[0.0034329674895718244, 0.1459734573248448, 0.840019273181885, 0.010574284303166969];stop
('college_medicine', 53);2;[0.022736907520565904, 0.00395108208171682, 0.9667978334761695, 0.006514233070408663];stop
('college_medicine', 54);2;[0.1930566565451989, 0.4087009694738489, 0.2478896538647912, 0.15035267529454815];stop
('college_medicine', 55);2;[1.0676958641307217e-06, 0.9999926090786457, 1.5534883157335618e-06, 4.785080884719811e-06];stop
('college_medicine', 56);2;[0.00037764118935318505, 0.9934554880885489, 0.005907302109358875, 0.0002595487406723155];stop
('college_medicine', 57);2;[0.9996273714656818, 6.603188103001066e-05, 0.00026116115563245597, 4.53830038903273e-05];stop
('college_medicine', 58);2;[6.9622184069974415e-06, 1.994708970393078e-06, 0.9999873639751784, 3.7266069701906588e-06];stop
('college_medicine', 59);2;[1.2998741208865784e-05, 1.8913056859743534e-05, 0.9993418022060329, 0.0006263141271809334];stop
('college_medicine', 60);2;[8.448433740186654e-05, 0.0002602300795349051, 0.9960629391915915, 0.00359236372541282];stop
('college_medicine', 61);2;[0.0022434305518742046, 0.42752218881675214, 0.021285076443398474, 0.5489493566386854];stop
('college_medicine', 62);2;[1.3003266742926535e-05, 9.419534835091606e-07, 0.00029595298694215294, 0.9996901518813346];stop
('college_medicine', 63);2;[0.09017919733484554, 0.4041551230674368, 0.19090936225598568, 0.31475632632723977];stop
('college_medicine', 64);2;[0.7533382984502545, 0.13091057857826635, 0.10195326110908451, 0.013797873469094281];stop
('college_medicine', 65);2;[0.015898333220012672, 0.00017661444448859354, 0.00032995922193995253, 0.9835950397261769];stop
('college_medicine', 66);2;[0.12535801968058974, 0.7213855525147699, 0.08615722293693702, 0.06709931269054416];stop
('college_medicine', 67);2;[0.012103046786288606, 0.006478294112261013, 0.01995455067683285, 0.9614641055414777];stop
('college_medicine', 68);2;[0.00043015797534328684, 0.0008036408984923252, 0.00012324232334351906, 0.9986429773724658];stop
('college_medicine', 69);2;[0.01661552414098119, 0.031041885807005613, 0.045165677342751766, 0.9071769407595734];stop
('college_medicine', 70);2;[2.6995759288455584e-07, 6.47594599989589e-07, 2.3823673954981372e-07, 0.9999988079084972];stop
('college_medicine', 71);2;[0.0003791656980064525, 0.014228087849309005, 0.8802605988247161, 0.10513213929905778];stop
('college_medicine', 72);2;[0.001465589228881776, 0.0007844733842733047, 0.974824325914561, 0.022925672800828824];stop
('college_medicine', 73);2;[0.23990902749955353, 0.652140369370615, 0.08825759896851995, 0.01969293219216175];stop
('college_medicine', 74);2;[0.037690570075069964, 0.013865589162463497, 0.19140850859140518, 0.75703533689881];stop
('college_medicine', 75);2;[0.5621085517808891, 1.987475359761551e-05, 0.4377705802980898, 0.00010093232702939391];stop
('college_medicine', 76);2;[0.9995534031338797, 3.5341723626581676e-05, 0.0003799591555493587, 3.118896163245914e-05];stop
('college_medicine', 77);2;[0.19383171366597482, 0.09155961839627996, 0.11756487716305397, 0.5970437458751704];stop
('college_medicine', 78);2;[0.3908113745570886, 0.3908113745570886, 0.20918625462689738, 0.00919100148881837];stop
('college_medicine', 79);2;[0.9526179598835753, 0.04185511331925, 0.004411495436015311, 0.001115400722936595];stop
('college_medicine', 80);2;[0.4994102611300486, 0.3889411024419766, 0.024864172814494514, 0.0867844904761851];stop
('college_medicine', 81);2;[7.483648384347516e-05, 8.480084590019441e-05, 0.9997950020498901, 4.539062191615682e-05];stop
('college_medicine', 82);2;[0.0006002946940127461, 0.03713890876858161, 0.004435611169950589, 0.9578251776361117];stop
('college_medicine', 83);2;[0.9692705280522509, 0.029269431104137187, 0.00017404235775054814, 0.0012860093582258594];stop
('college_medicine', 84);2;[0.9996264184963017, 2.7526157038339713e-05, 0.00026116090656988814, 8.478653269545763e-05];stop
('college_medicine', 85);2;[3.726603416222999e-06, 0.9999865295319578, 2.902281658751044e-06, 6.962211767311727e-06];stop
('college_medicine', 86);2;[0.017271497137689017, 0.02847588470774426, 0.30614457548286905, 0.648108071383114];stop
('college_medicine', 87);2;[0.9999892712787918, 8.939682442190776e-06, 1.3709447045263556e-06, 3.466291049631013e-07];stop
('college_medicine', 88);2;[6.962118812376599e-06, 0.9999731786297104, 6.962118812376599e-06, 1.3006950326385407e-05];stop
('college_medicine', 89);2;[0.0010204673564190765, 0.0004253940832128445, 0.010971058004821971, 0.9875831137401918];stop
('college_medicine', 90);2;[0.9999185866873171, 6.605115355212412e-05, 1.4738004470073985e-05, 5.714544483474966e-07];stop
('college_medicine', 91);2;[0.9999985694905718, 1.0677029917933763e-06, 2.6995759288455584e-07, 9.931175369924415e-08];stop
('college_medicine', 92);2;[0.014007561906849786, 0.10350266073895706, 0.015872647105984638, 0.8666171552021];stop
('college_medicine', 93);2;[0.5201449064259958, 0.21682864329423474, 0.13151322006184746, 0.13151322006184746];stop
('college_medicine', 94);2;[0.00042888813843443356, 0.0031690785150579642, 0.0007071169965878317, 0.9956948929351275];stop
('college_medicine', 95);2;[1.8741148031780717e-06, 0.9395311917787897, 0.0004046961112937045, 0.06006221403367718];stop
('college_medicine', 96);2;[0.008393499378937571, 0.9701566601491594, 0.015681121283409986, 0.005768762134682476];stop
('college_medicine', 97);2;[1.4737976359588117e-05, 2.5610762704850623e-06, 6.605102756966684e-05, 0.9999166796485691];stop
('college_medicine', 98);2;[0.30595215988328534, 0.2700018334360662, 0.07735681121882798, 0.3466892166841991];stop
('college_medicine', 99);2;[6.9621984879592954e-06, 3.7265963082978466e-06, 4.22278684195225e-06, 0.9999850990607846];stop
('college_medicine', 100);2;[7.482763453228695e-05, 0.00010887356582066597, 0.00013979642571916088, 0.9996764514897727];stop
('college_medicine', 101);2;[0.9117745910660271, 0.0007337351658912302, 0.06604873476784102, 0.021442884708276808];stop
('college_medicine', 102);2;[0.08209462791831405, 0.026652223510546316, 0.8826004469834835, 0.00865271012328508];stop
('college_medicine', 103);2;[6.962225046689487e-06, 2.2603035397118435e-06, 2.2603035397118435e-06, 0.9999885560391694];stop
('college_physics', 31);2;[0.00992405723748433, 0.06471298218543826, 0.7883655851385859, 0.13699740069299035];stop
('college_physics', 32);2;[0.23112911598868946, 0.03544479369399417, 0.7119277761267898, 0.021498354102596474];stop
('college_physics', 33);2;[0.06782932791224071, 0.8263304022760126, 0.09869108977163295, 0.007149158564502591];stop
('college_physics', 34);2;[0.0001088624565856762, 0.00015839393970640554, 0.999574365655062, 0.00015839393970640554];stop
('college_physics', 35);2;[0.06968654469082239, 0.5149177880611244, 0.3538974751931729, 0.061498159841473735];stop
('college_physics', 36);2;[2.064346637954731e-05, 0.03732427169441804, 4.9521101479736455e-05, 0.9626055752690309];stop
('college_physics', 37);2;[0.9887666197302188, 0.009693528809803568, 0.000227969838292347, 0.001311876467037031];stop
('college_physics', 38);2;[0.012918025929092147, 0.5492885707704493, 0.17832788979236788, 0.25946554863487603];stop
('college_physics', 39);2;[0.004747596781344762, 0.17815223365597246, 0.33283219033529127, 0.4842679794464199];stop
('college_physics', 40);2;[0.00026107424721861063, 0.00010883193798159625, 0.000335225969071315, 0.9992948977544013];stop
('college_physics', 41);2;[0.5433375183367849, 0.12123500193347483, 0.29082761623291054, 0.04459986476170545];stop
('college_physics', 42);2;[0.003038469024737714, 0.05385813930261732, 0.8424831349560042, 0.10062025102693631];stop
('college_physics', 43);2;[0.03345479616326874, 0.2471993656286826, 0.3596729546887989, 0.3596729546887989];stop
('college_physics', 44);2;[0.11565412508651948, 0.148502853858793, 0.5873401805841884, 0.148502853858793];stop
('college_physics', 45);2;[0.06664641673109574, 0.18116376512844887, 0.7165165904961787, 0.03567325622515824];stop
('college_physics', 46);2;[0.03575958589998487, 0.2331818192691458, 0.6338538831560222, 0.09720463254514916];stop
('college_physics', 47);2;[0.0043595719087594674, 0.5709911710439876, 0.39243611014283486, 0.032213121401145885];stop
('college_physics', 48);2;[0.03299534216298597, 0.05440012245814373, 0.06164341461009149, 0.8509611281084262];stop
('college_physics', 49);2;[0.08932099068300273, 0.2142699177821206, 0.4536094195043457, 0.242799625873566];stop
('college_physics', 50);2;[0.002545283789954552, 0.48504517619798404, 0.48504517619798404, 0.027364379588107786];stop
('college_physics', 51);2;[0.9984541032102311, 0.00017928266568580225, 0.00033494411540517267, 0.0010317005077169583];stop
('college_physics', 52);2;[0.9999933243243502, 2.902301033636053e-06, 3.726628294067796e-06, 6.825564320030807e-08];stop
('college_physics', 53);2;[0.004737470163521864, 0.021231868252908626, 0.4264534991606608, 0.5475771319577128];stop
('college_physics', 54);2;[0.001017701403007784, 0.01239814119594178, 0.9849062437008987, 0.001677905950360297];stop
('college_physics', 55);2;[0.13880495263522669, 0.7987673875852083, 0.035095392303684234, 0.027332319008307435];stop
('college_physics', 56);2;[0.13243653295961808, 0.06255858853110657, 0.672568290376635, 0.13243653295961808];stop
('college_physics', 57);2;[0.001227533633531857, 0.0005798458308450954, 0.5611604440333209, 0.43703219324184756];stop
('college_physics', 58);2;[0.0062745782449786305, 0.059531540872919335, 0.9312299654971714, 0.0029639008954843215];stop
('college_physics', 59);2;[0.044841502560971865, 0.0508120792601574, 0.9006656486691327, 0.003680813798436429];stop
('college_physics', 60);2;[0.3602912480745008, 0.21852768838331504, 0.10322517084008921, 0.317955910454085];stop
('college_physics', 61);2;[0.9999867679437158, 1.0676897547434608e-06, 1.1478746631885576e-05, 7.338117215101431e-07];stop
('college_physics', 62);2;[0.005524373065889888, 0.7235499549447562, 0.23490226412857146, 0.0360234289272357];stop
('college_physics', 63);2;[0.0001961029157033606, 0.1478036288989819, 0.8505511964080398, 0.0014490161362405718];stop
('college_physics', 64);2;[0.05899704587831841, 0.7187311979516763, 0.04054803711250736, 0.18172369475078645];stop
('college_physics', 65);2;[0.003011436998864497, 0.02225167161779256, 0.9461652063697267, 0.028571711921034883];stop
('college_physics', 66);2;[0.18919970928239813, 0.2429372355485308, 0.353471592014192, 0.21439135789404268];stop
('college_physics', 67);2;[0.11529561208154074, 0.11529561208154074, 0.31340592986141486, 0.4560029372387928];stop
('college_physics', 68);2;[0.07280516239265304, 0.41896483227628994, 0.25411501611693094, 0.25411501611693094];stop
('college_physics', 69);2;[0.997434657478766, 0.0003791537653748218, 0.0002605884422135654, 0.0019255017000980048];stop
('college_physics', 70);2;[0.0016905660586217775, 0.0040554571508471145, 0.2214205107656957, 0.7728334743241837];stop
('college_physics', 71);2;[0.0038927505167913583, 0.6546600743781101, 0.21253700209375787, 0.12891022346056755];stop
('college_physics', 72);2;[0.008833266471948039, 0.33146587895483554, 0.482279979372034, 0.177420899874668];stop
('college_physics', 73);2;[0.09064149727633072, 0.40622698344939306, 0.460315477889683, 0.042816011603704414];stop
('college_physics', 74);2;[0.02752709160479659, 0.08478941136280455, 0.6265137544981995, 0.26116977348955256];stop
('college_physics', 75);2;[0.0040688591583206484, 0.0002295493258970398, 0.9956171333470762, 8.444647773228429e-05];stop
('college_physics', 76);2;[0.008833266471948039, 0.33146587895483554, 0.482279979372034, 0.177420899874668];stop
('college_physics', 77);2;[0.0002305049043887972, 3.7257647746340163e-06, 4.2218445908674085e-06, 0.9997615191016944];stop
('college_physics', 78);2;[0.001737489098550165, 0.1218073897017343, 0.6185888929889536, 0.2578662152820679];stop
('college_physics', 79);2;[0.055247288745496684, 0.017936168606084685, 0.8642130905897021, 0.06260337977809585];stop
('college_physics', 80);2;[0.0011225890656862845, 0.03280686924709359, 0.5131857483167234, 0.45288483334006613];stop
('college_physics', 81);2;[0.28286998299360294, 0.13361833466914347, 0.3632122477818154, 0.22029936426281296];stop
('college_physics', 82);2;[0.0047165461936460994, 0.10734809657115801, 0.7932010485796259, 0.09473436272239898];stop
('college_physics', 83);2;[0.06733103897454351, 0.5637559543078972, 0.16151878516770668, 0.20739422542786237];stop
('college_physics', 84);2;[0.07723147996744457, 0.8303165976467788, 0.0875147320531714, 0.004937242155017013];stop
('college_physics', 85);2;[0.004525436473176279, 0.523069243393242, 0.1924264094839669, 0.27997877374497826];stop
('college_physics', 86);2;[1.2845341093657796e-05, 6.87561562360496e-06, 0.9875488165432182, 0.012431404672974542];stop
('college_physics', 87);2;[0.009089824568170663, 0.1825740287538092, 0.7220943128541101, 0.08624187486330777];stop
('college_physics', 88);2;[0.029560464122469474, 0.7623743723874228, 0.17010872594313423, 0.037956387262336896];stop
('college_physics', 89);2;[0.07723147996744457, 0.8303165976467788, 0.0875147320531714, 0.004937242155017013];stop
('college_physics', 90);2;[0.03345479616326874, 0.2471993656286826, 0.3596729546887989, 0.3596729546887989];stop
('college_physics', 91);2;[0.012618413142788165, 0.5365486758975366, 0.25344766351813286, 0.1973852388155398];stop
('college_physics', 92);2;[0.19781869241252212, 0.6904550799163568, 0.07277343869325348, 0.03895281475319002];stop
('college_physics', 93);2;[0.003038469024737714, 0.05385813930261732, 0.8424831349560042, 0.10062025102693631];stop
('college_physics', 94);2;[0.1963533247600665, 0.5337436428392052, 0.13495153496255566, 0.13495153496255566];stop
('college_physics', 95);2;[0.40528208160027407, 0.06215201648210465, 0.21693185302036624, 0.3156339837018504];stop
('college_physics', 96);2;[0.11263840681150161, 0.2702054912519265, 0.34695071849607084, 0.2702054912519265];stop
('college_physics', 97);2;[0.7352035646755171, 0.09949897969662769, 0.08780754139260148, 0.07748988330253946];stop
('college_physics', 98);2;[0.025215367062310402, 0.27109074377865455, 0.6503129070546138, 0.05338093248980581];stop
('college_physics', 99);2;[0.11408307790604925, 0.017495206629849575, 0.025455375443402567, 0.8429663002700031];stop
('college_physics', 100);2;[0.021466388976548942, 0.2615141540649191, 0.7108691516939568, 0.006150221946720626];stop
('college_physics', 101);2;[0.0030263316429836908, 0.017415336171194767, 0.028713042027564004, 0.9508452717551633];stop
('computer_security', 0);2;[0.0106646312224917, 0.009411504021055892, 0.9599997057219272, 0.01992415891921467];stop
('computer_security', 1);2;[0.13367970552070305, 0.01596576402735855, 0.7692736828216595, 0.08108083997966259];stop
('computer_security', 2);2;[0.0018909838757027034, 0.0006139125809817375, 0.9795539353462734, 0.017941155483480676];stop
('computer_security', 3);2;[0.9945672677307708, 0.0013195725933994268, 0.0013195725933994268, 0.0027935352021482163];stop
('computer_security', 4);2;[0.6773039063338804, 0.11769778474869778, 0.010947599329626743, 0.19405081809680164];stop
('computer_security', 5);2;[0.0003353110191000669, 0.9995479244141761, 7.885759329914789e-06, 0.00010885954968327944];stop
('computer_security', 6);2;[0.09437499575058914, 0.021057907915836338, 0.7901921530873484, 0.09437499575058914];stop
('computer_security', 7);2;[0.9987517698284202, 0.00015826348087657135, 0.0009107438848427215, 0.00017933601853225808];stop
('computer_security', 8);2;[0.9989540799000862, 0.0010322166956473486, 4.780113912274482e-06, 8.930428492672326e-06];stop
('computer_security', 9);2;[1.7594785880062177e-06, 0.9995070742927462, 3.287138759231171e-06, 0.000487854647666022];stop
('computer_security', 10);2;[0.9987354791378205, 5.8220936990259926e-05, 0.0009107286852911504, 0.00029567031477379795];stop
('computer_security', 11);2;[0.04924471691189144, 0.17188095086562233, 0.7703169329793049, 0.008557446611625696];stop
('computer_security', 12);2;[5.828954929586764e-05, 1.6700235480084592e-05, 0.9999120312845954, 1.300615646936674e-05];stop
('computer_security', 13);2;[0.0040318045599655504, 0.0027710160482448763, 0.006647321937320974, 0.9865498819875435];stop
('computer_security', 14);2;[0.006451370092461856, 0.10091640750504183, 0.8449626971370152, 0.047669535528164074];stop
('computer_security', 15);2;[5.714866031565047e-07, 0.9999750858798929, 5.4221139247667734e-06, 1.8925037151865493e-05];stop
('computer_security', 16);2;[0.9120984760163104, 0.08483836690343544, 0.0019952076273683597, 0.0010679576848171735];stop
('computer_security', 17);2;[0.999629634757054, 8.478685613102897e-05, 0.0002611619028215845, 2.429184099223462e-05];stop
('computer_security', 18);2;[0.014063110163261738, 2.3958192864685065e-05, 1.2823896537484806e-05, 0.9859001120812028];stop
('computer_security', 19);2;[4.222770733329556e-06, 5.043380429913811e-07, 1.473891809005279e-05, 0.9999805692637573];stop
('computer_security', 20);2;[0.2052475366848465, 0.26354305381589255, 0.2325759286902105, 0.29863340374798597];stop
('computer_security', 21);2;[0.00024206703823711034, 0.00011434437238429121, 0.4376674722744532, 0.5619761584578753];stop
('computer_security', 22);2;[0.17526713352395065, 0.014386800699087784, 0.6117423869385012, 0.1986036812261216];stop
('computer_security', 23);2;[2.144187042367285e-05, 5.8285046740843355e-05, 0.9998353990671837, 8.480424260854765e-05];stop
('computer_security', 24);2;[0.9999997615814777, 1.4449802461092448e-07, 9.931194312156244e-08, 1.522997974471263e-08];stop
('computer_security', 25);2;[1.0675706286788735e-06, 9.421277730993951e-07, 0.9998746075477176, 0.0001233943872980875];stop
('computer_security', 26);2;[0.09643125723010638, 0.2970291832825224, 0.5549236039829905, 0.05161593249886895];stop
('computer_security', 27);2;[0.0001772916598087445, 0.9873664387434207, 2.7188556611852348e-05, 0.01242911084318122];stop
('computer_security', 28);2;[3.1189972948651566e-05, 0.0002033841719661461, 0.99958591924291, 0.00017948590179485665];stop
('computer_security', 29);2;[0.4584207791470294, 0.07966158655200488, 0.24537496110902748, 0.21654264315053232];stop
('computer_security', 30);2;[0.031127588625271468, 0.00787028692639006, 0.051320717472088426, 0.9096814088562698];stop
('computer_security', 31);2;[1.1081257036540433e-05, 2.0702513661784032e-05, 0.8519257583257339, 0.14804249634526853];stop
('computer_security', 32);2;[0.11002793421705935, 0.010234189660083012, 0.8130025178058927, 0.06673531552749125];stop
('computer_security', 33);2;[1.3005920802391648e-05, 7.888489724444868e-06, 0.9998942725376461, 8.480925704573461e-05];stop
('computer_security', 34);2;[0.00015668869706721335, 0.010984725717962251, 4.489206332352982e-05, 0.9888137062993322];stop
('computer_security', 35);2;[0.2527816115004024, 0.0161597877756056, 0.6871316815882574, 0.04392685746218331];stop
('computer_security', 36);2;[0.00015830665326360043, 0.00010880246554935244, 0.9990234383918732, 0.0007094808593863583];stop
('computer_security', 37);2;[0.002472114911232749, 0.00020292345232519448, 2.8945475895882328e-06, 0.997322120293561];stop
('computer_security', 38);2;[0.42389724159993425, 0.5442948322781398, 0.027098844026906783, 0.004709074112234757];stop
('computer_security', 39);2;[6.47594599989589e-07, 1.6373755690670415e-07, 0.9999986886995842, 5.043471815847051e-07];stop
('computer_security', 40);2;[2.259898324473182e-06, 0.9998093015118814, 8.938071259291094e-06, 0.00017952596030057377];stop
('computer_security', 41);2;[3.6534822137210456e-08, 0.9999994039539004, 1.8553895931777327e-07, 3.4663241069161144e-07];stop
('computer_security', 42);2;[5.825842762918503e-05, 0.9993788288458259, 1.012379670834585e-05, 0.0005527408351546247];stop
('computer_security', 43);2;[0.0006262997921522551, 2.7517679274692383e-05, 2.7517679274692383e-05, 0.9993187065656693];stop
('computer_security', 44);2;[0.04036841936647925, 0.013105710075328481, 0.9187810651725336, 0.02774478183231904];stop
('computer_security', 45);2;[6.605020868955165e-05, 2.1443363220596854e-05, 7.88857247842943e-06, 0.9999046416627282];stop
('computer_security', 46);2;[2.9016008520707874e-06, 0.9997518678408855, 1.4735545005454231e-05, 0.0002305027061332081];stop
('computer_security', 47);2;[0.0911481208651883, 0.026114373852668828, 0.8647893442948453, 0.01794812917127858];stop
('computer_security', 48);2;[0.9999541065280364, 1.147837444040094e-05, 1.3006702240862122e-05, 2.14444266461724e-05];stop
('computer_security', 49);2;[5.826020556243061e-05, 4.537309371392198e-05, 0.9994085950659848, 0.00048780649620713454];stop
('computer_security', 50);2;[0.009596959984632466, 0.0018897534674415953, 0.9789163146147172, 0.009596959984632466];stop
('computer_security', 51);2;[0.03334034184926095, 0.01784579900554689, 0.27915526452298134, 0.669658627330264];stop
('computer_security', 52);2;[0.2634745741335386, 0.3383080498384421, 0.38335322048485226, 0.014864218330016039];stop
('computer_security', 53);2;[0.03383127979307614, 0.5996737471607678, 0.17180941535332364, 0.19468557322993454];stop
('computer_security', 54);2;[0.0005526430603094662, 0.9992021732404748, 0.0002303759022819158, 1.472743870644834e-05];stop
('computer_security', 55);2;[0.0005449503832560716, 0.014054455622178722, 0.9852932039057413, 0.00010730704170212363];stop
('computer_security', 56);2;[0.9999991655356624, 7.33820819192633e-07, 1.4449788680693535e-07, 9.736200313009565e-10];stop
('computer_security', 57);2;[0.028939510727365572, 0.07866574613469345, 0.5812656112534869, 0.3111290614285054];stop
('computer_security', 58);2;[4.782042619472661e-06, 0.9993575173608568, 1.1471523894550672e-05, 0.0006263239827034767];stop
('computer_security', 59);2;[1.2096479415119166e-06, 0.00017952767240171237, 4.450046087375894e-07, 0.9998188347068572];stop
('computer_security', 60);2;[0.9999160837028892, 5.144054293637948e-05, 3.120026644317829e-05, 1.209765615472897e-06];stop
