id;confidence_per_choice
('high_school_biology', 8);[0.9999997615814777, 1.9555681087850496e-08, 6.023573837886479e-08, 1.026187963170189e-10]
('high_school_biology', 9);[5.422196660290645e-06, 3.7266176321139755e-06, 0.9999901057270286, 7.338145207850498e-07]
('high_school_biology', 10);[1.4166087866431961e-09, 2.061153622438558e-09, 1.0, 7.194133030325383e-09]
('high_school_biology', 11);[1.8189616875530459e-09, 1.0, 5.905303998944039e-10, 3.775134544279098e-11]
('high_school_biology', 12);[2.215948977336598e-08, 1.522997974471263e-08, 1.4449802461092448e-07, 0.9999996423722521]
('high_school_biology', 13);[1.103256032343554e-09, 1.186112015134383e-08, 5.3157852544244216e-08, 0.9999997615814777]
('high_school_biology', 14);[2.335593038799337e-09, 4.363462252943702e-09, 3.2241867372567335e-08, 0.9999998807907247]
('high_school_biology', 15);[1.9555681087850496e-08, 1.0, 8.152020714470167e-09, 6.691586091292782e-10]
('high_school_biology', 16);[6.47594599989589e-07, 3.059020287707785e-07, 0.9999986886995842, 3.9278597995802437e-07]
('high_school_biology', 17);[8.152020714470167e-09, 1.0, 3.850741922767617e-09, 4.5990553786523166e-10]
('high_school_biology', 18);[5.043471815847051e-07, 0.9999994039539004, 9.931194312156244e-08, 3.398267819495071e-09]
('high_school_biology', 19);[1.3440409951135022e-08, 1.522997974471263e-08, 1.0, 2.061153622438558e-09]
('high_school_biology', 20);[3.1608814543136926e-10, 1.6052280551856116e-09, 4.944450501938644e-09, 1.0]
('high_school_biology', 21);[1.3440409951135022e-08, 3.2241867372567335e-08, 1.0, 2.215948977336598e-08]
('high_school_biology', 22);[0.9999996423722521, 3.2241867372567335e-08, 1.1253517471925912e-07, 2.172439935079017e-10]
('high_school_biology', 23);[5.602796437537268e-09, 1.0, 1.186112015134383e-08, 1.8189616875530459e-09]
('high_school_biology', 24);[1.522997974471263e-08, 1.0, 7.194133030325383e-09, 2.9989608248573072e-09]
('high_school_biology', 25);[9.237449661970594e-09, 8.152020714470167e-09, 1.0, 2.061153622438558e-09]
('high_school_biology', 26);[3.6534822137210456e-08, 1.0, 1.9555681087850496e-08, 2.646573638909117e-09]
('high_school_biology', 27);[1.2501528663867426e-09, 3.850741922767617e-09, 1.0, 5.905303998944039e-10]
('high_school_biology', 28);[2.172439935079017e-10, 4.944450501938644e-09, 1.3440409951135022e-08, 1.0]
('high_school_biology', 29);[7.194133030325383e-09, 9.237449661970594e-09, 1.0, 5.905303998944039e-10]
('high_school_biology', 30);[2.2159447507533765e-08, 2.6995759288455584e-07, 7.33820819192633e-07, 0.9999988079084972]
('high_school_biology', 31);[4.5990553786523166e-10, 1.0, 4.058652126475693e-10, 1.162823303022097e-10]
('high_school_biology', 32);[8.152020714470167e-09, 1.6373771305908126e-07, 0.9999998807907247, 1.9555681087850496e-08]
('high_school_biology', 33);[1.6052280551856116e-09, 1.7257827987960214e-08, 1.0, 2.646573638909117e-09]
('high_school_biology', 34);[1.522997974471263e-08, 6.023573837886479e-08, 1.2751905914873347e-07, 0.9999996423722521]
('high_school_biology', 35);[1.103256032343554e-09, 1.4166087866431961e-09, 1.0, 1.186112015134383e-08]
('high_school_biology', 36);[3.2887473357670864e-06, 0.9999964237340748, 2.102425832248476e-07, 2.8453239549131867e-08]
('high_school_biology', 37);[4.691164021834418e-08, 9.931194312156244e-08, 6.47594599989589e-07, 0.9999990463265931]
('high_school_biology', 38);[5.211412487888539e-10, 2.061153622438558e-09, 1.0, 2.061153622438558e-09]
('high_school_biology', 39);[1.493094676197164e-10, 9.736200313009565e-10, 1.0, 2.7894680928689246e-10]
('high_school_biology', 40);[0.9999997615814777, 3.6534822137210456e-08, 1.1253517471925912e-07, 9.736200313009565e-10]
('high_school_biology', 41);[2.9989608248573072e-09, 2.8453348089834e-08, 4.139937718785167e-08, 0.9999998807907247]
('high_school_biology', 42);[1.103256032343554e-09, 1.0, 4.058652126475693e-10, 9.056076989672867e-11]
('high_school_biology', 43);[0.9999998807907247, 2.215948977336598e-08, 5.3157852544244216e-08, 1.6918979226151304e-10]
('high_school_biology', 44);[8.152020714470167e-09, 1.0, 2.646573638909117e-09, 9.056076989672867e-11]
('high_school_biology', 45);[3.6534822137210456e-08, 9.931194312156244e-08, 0.9999997615814777, 6.82560337633487e-08]
('high_school_biology', 46);[5.602796437537268e-09, 1.9555681087850496e-08, 4.139937718785167e-08, 0.9999998807907247]
('high_school_biology', 47);[0.9999996423722521, 1.9555681087850496e-08, 1.6373771305908126e-07, 0]
('high_school_biology', 48);[2.9989608248573072e-09, 1.0, 9.736200313009565e-10, 3.1608814543136926e-10]
('high_school_biology', 49);[1.6052280551856116e-09, 4.139937718785167e-08, 4.691164021834418e-08, 0.9999997615814777]
('high_school_biology', 50);[9.237449661970594e-09, 3.2241867372567335e-08, 6.82560337633487e-08, 0.9999997615814777]
('high_school_biology', 51);[2.6995759288455584e-07, 1.1253496007565217e-07, 0.9999988079084972, 8.315279260963632e-07]
('high_school_biology', 52);[0.9999998807907247, 3.2241867372567335e-08, 6.82560337633487e-08, 1.026187963170189e-10]
('high_school_biology', 53);[1.162823303022097e-10, 7.194133030325383e-09, 3.398267819495071e-09, 1.0]
('high_school_biology', 54);[2.8453348089834e-08, 8.764248219443636e-08, 5.043471815847051e-07, 0.9999991655356624]
('high_school_biology', 55);[1.522997974471263e-08, 2.8453348089834e-08, 6.82560337633487e-08, 0.9999996423722521]
('high_school_biology', 56);[0.9999992847447459, 4.139937718785167e-08, 3.4663241069161144e-07, 5.211412487888539e-10]
('high_school_biology', 57);[7.194133030325383e-09, 1.0, 4.363462252943702e-09, 9.736200313009565e-10]
('high_school_biology', 58);[1.4166087866431961e-09, 1.8189616875530459e-09, 1.0, 2.9989608248573072e-09]
('high_school_biology', 59);[1.103256032343554e-09, 2.335593038799337e-09, 6.34880011604368e-09, 0.9999998807907247]
('high_school_biology', 60);[1.103256032343554e-09, 8.152020714470167e-09, 4.139937718785167e-08, 1.0]
('high_school_biology', 61);[5.315775115378354e-08, 2.699570779818012e-07, 1.994727993510925e-06, 0.9999973774024795]
('high_school_biology', 62);[0.9999998807907247, 7.194133030325383e-09, 1.522997974471263e-08, 0]
('high_school_biology', 63);[2.335593038799337e-09, 1.0, 3.398267819495071e-09, 1.493094676197164e-10]
('high_school_biology', 64);[9.931156427728716e-08, 4.4508355217969405e-07, 2.902309337197794e-06, 0.9999964237340748]
('high_school_biology', 65);[2.9989608248573072e-09, 1.0, 8.592166619174109e-10, 1.6918979226151304e-10]
('high_school_biology', 66);[1.3440409951135022e-08, 3.6534822137210456e-08, 0.9999995231630692, 4.450852500419419e-07]
('high_school_biology', 67);[3.1608814543136926e-10, 6.691586091292782e-10, 1.0, 1.3176514270095466e-10]
('high_school_biology', 68);[6.34880011604368e-09, 2.9989608248573072e-09, 1.0, 1.8189616875530459e-09]
('high_school_biology', 69);[1.2501528663867426e-09, 3.398267819495071e-09, 1.0, 6.34880011604368e-09]
('high_school_biology', 70);[2.1024338523818466e-07, 0.9999997615814777, 3.6534822137210456e-08, 8.592166619174109e-10]
('high_school_biology', 71);[4.944450501938644e-09, 1.3440409951135022e-08, 6.82560337633487e-08, 0.9999997615814777]
('high_school_biology', 72);[8.592166619174109e-10, 1.0467401794744658e-08, 3.6534822137210456e-08, 0.9999998807907247]
('high_school_biology', 73);[0.9999998807907247, 1.186112015134383e-08, 1.9555681087850496e-08, 0]
('high_school_biology', 74);[3.2241867372567335e-08, 6.023573837886479e-08, 3.9278597995802437e-07, 0.9999994039539004]
('high_school_biology', 75);[6.023562348842112e-08, 4.450844011100084e-07, 1.553497204890439e-06, 0.999997854237364]
('high_school_biology', 76);[1.2501528663867426e-09, 1.6052280551856116e-09, 1.9555681087850496e-08, 1.0]
('high_school_biology', 77);[1.6918979226151304e-10, 7.582560427911907e-10, 1.0, 2.172439935079017e-10]
('high_school_biology', 78);[3.1608814543136926e-10, 1.6052280551856116e-09, 1.0, 5.211412487888539e-10]
('high_school_biology', 79);[6.691586091292782e-10, 8.152020714470167e-09, 3.6534822137210456e-08, 1.0]
('high_school_biology', 80);[8.152020714470167e-09, 4.944450501938644e-09, 1.0, 2.215948977336598e-08]
('high_school_biology', 81);[4.363462252943702e-09, 1.0, 9.736200313009565e-10, 7.991959892953932e-11]
('high_school_biology', 82);[2.8453348089834e-08, 1.9555681087850496e-08, 1.0, 1.3440409951135022e-08]
('high_school_biology', 83);[1.103256032343554e-09, 4.944450501938644e-09, 1.0, 5.602796437537268e-09]
('high_school_biology', 84);[6.691586091292782e-10, 2.8453348089834e-08, 4.139937718785167e-08, 0.9999997615814777]
('high_school_biology', 85);[0, 0, 0, 0]
('high_school_biology', 86);[2.8453348089834e-08, 4.691164021834418e-08, 2.699578503363014e-07, 0.9999995231630692]
('high_school_biology', 87);[1.4166087866431961e-09, 1.0467401794744658e-08, 1.0, 5.602796437537268e-09]
('high_school_biology', 88);[2.510999155743982e-08, 4.139937718785167e-08, 0.9999998807907247, 2.335593038799337e-09]
('high_school_biology', 89);[6.34880011604368e-09, 1.0, 6.34880011604368e-09, 4.058652126475693e-10]
('high_school_biology', 90);[2.215948977336598e-08, 1.0, 1.7257827987960214e-08, 2.061153622438558e-09]
('high_school_biology', 91);[7.194133030325383e-09, 4.363462252943702e-09, 1.0, 8.152020714470167e-09]
('high_school_biology', 92);[1.2501528663867426e-09, 3.398267819495071e-09, 1.0, 1.0467401794744658e-08]
('high_school_biology', 93);[1.8553825154416246e-07, 1.0676989188374615e-06, 3.2887441993747145e-06, 0.999995112442896]
('high_school_biology', 94);[1.8189616875530459e-09, 1.0, 8.592166619174109e-10, 4.058652126475693e-10]
('high_school_biology', 95);[6.023573837886479e-08, 1.4449802461092448e-07, 0.9999995231630692, 2.699578503363014e-07]
('high_school_biology', 96);[7.194133030325383e-09, 1.0, 6.34880011604368e-09, 1.6052280551856116e-09]
('high_school_biology', 97);[7.194133030325383e-09, 1.0, 4.363462252943702e-09, 1.8189616875530459e-09]
('high_school_biology', 98);[3.398267819495071e-09, 1.0, 2.9989608248573072e-09, 2.7894680928689246e-10]
('high_school_biology', 99);[2.061153622438558e-09, 1.0, 9.736200313009565e-10, 2.7894680928689246e-10]
('high_school_biology', 100);[1.3440409951135022e-08, 1.0, 3.398267819495071e-09, 6.691586091292782e-10]
('high_school_biology', 101);[3.1608814543136926e-10, 1.8189616875530459e-09, 3.850741922767617e-09, 1.0]
('high_school_biology', 102);[3.581747930283181e-10, 2.9989608248573072e-09, 2.215948977336598e-08, 1.0]
('high_school_biology', 103);[3.0590173704000945e-07, 6.47593982395546e-07, 1.2098648396679127e-06, 0.9999976158197796]
('high_school_biology', 104);[5.602796437537268e-09, 1.186112015134383e-08, 3.2241867372567335e-08, 1.0]
('high_school_biology', 105);[3.850741922767617e-09, 1.8189616875530459e-09, 1.0, 2.4616969518153846e-10]
('high_school_biology', 106);[1.103256032343554e-09, 1.0, 1.103256032343554e-09, 1.026187963170189e-10]
('high_school_biology', 107);[1.8189616875530459e-09, 3.398267819495071e-09, 1.0, 3.850741922767617e-09]
('high_school_biology', 108);[2.9989608248573072e-09, 1.0, 2.646573638909117e-09, 5.211412487888539e-10]
('high_school_biology', 109);[0.9999996423722521, 1.0467401794744658e-08, 1.3440409951135022e-08, 0]
('high_school_biology', 110);[3.850741922767617e-09, 1.3440409951135022e-08, 0.9999995231630692, 5.04347662567888e-07]
('high_school_biology', 111);[8.152020714470167e-09, 1.0467401794744658e-08, 1.0, 1.9555681087850496e-08]
('high_school_biology', 112);[9.736200313009565e-10, 1.0467401794744658e-08, 3.6534822137210456e-08, 1.0]
('high_school_biology', 113);[1.0467401794744658e-08, 1.0, 5.602796437537268e-09, 5.905303998944039e-10]
('high_school_biology', 114);[1.186112015134383e-08, 4.691164021834418e-08, 1.0, 1.0467401794744658e-08]
('high_school_biology', 115);[5.602796437537268e-09, 1.0, 7.582560427911907e-10, 3.775134544279098e-11]
('high_school_biology', 116);[2.335593038799337e-09, 1.0, 2.9989608248573072e-09, 9.736200313009565e-10]
('high_school_biology', 117);[0.9999998807907247, 4.363462252943702e-09, 6.34880011604368e-09, 0]
('high_school_biology', 118);[9.931175369924415e-08, 4.4508482557577276e-07, 0.9999986886995842, 5.715002286213223e-07]
('high_school_biology', 119);[2.9989608248573072e-09, 3.6534822137210456e-08, 2.1024338523818466e-07, 0.9999996423722521]
('high_school_biology', 120);[0.999998927117538, 5.315775115378354e-08, 5.715002286213223e-07, 9.73618174269892e-10]
('high_school_biology', 121);[0.9999998807907247, 7.194133030325383e-09, 5.3157852544244216e-08, 6.224144622907783e-11]
('high_school_biology', 122);[5.211412487888539e-10, 1.9555681087850496e-08, 1.3440409951135022e-08, 1.0]
('high_school_biology', 123);[4.691155074157667e-08, 3.6534752452633856e-08, 9.422436845439301e-07, 0.9999984502816872]
('high_school_biology', 124);[5.602796437537268e-09, 2.646573638909117e-09, 1.0, 1.2501528663867426e-09]
('high_school_biology', 125);[9.736200313009565e-10, 1.103256032343554e-09, 1.0, 6.691586091292782e-10]
('high_school_biology', 126);[0.9999998807907247, 8.152020714470167e-09, 4.691164021834418e-08, 1.162823303022097e-10]
('high_school_biology', 127);[2.7894680928689246e-10, 1.0, 5.211412487888539e-10, 7.991959892953932e-11]
('high_school_biology', 128);[4.944450501938644e-09, 4.944450501938644e-09, 1.0, 8.592166619174109e-10]
('high_school_biology', 129);[0.9999998807907247, 3.398267819495071e-09, 1.3440409951135022e-08, 0]
('high_school_biology', 130);[9.736200313009565e-10, 1.0, 1.4166087866431961e-09, 1.6918979226151304e-10]
('high_school_biology', 131);[7.194133030325383e-09, 2.8453348089834e-08, 1.4449802461092448e-07, 0.9999996423722521]
('high_school_biology', 132);[1.7257827987960214e-08, 1.0, 1.9555681087850496e-08, 1.6052280551856116e-09]
('high_school_biology', 133);[1.186112015134383e-08, 9.931194312156244e-08, 0.9999997615814777, 6.82560337633487e-08]
('high_school_biology', 134);[1.186112015134383e-08, 1.0, 1.6052280551856116e-09, 1.917171513758312e-10]
('high_school_biology', 135);[7.194133030325383e-09, 3.2241867372567335e-08, 1.2751905914873347e-07, 0.9999997615814777]
('high_school_biology', 136);[2.061153622438558e-09, 1.0467401794744658e-08, 4.691164021834418e-08, 0.9999998807907247]
('high_school_biology', 137);[0.9999994039539004, 4.139937718785167e-08, 3.9278597995802437e-07, 2.4616969518153846e-10]
('high_school_biology', 138);[9.736200313009565e-10, 5.602796437537268e-09, 1.0, 1.9555681087850496e-08]
('high_school_biology', 139);[4.363462252943702e-09, 7.734421907141565e-08, 1.6373771305908126e-07, 0.9999997615814777]
('high_school_biology', 140);[0.9999995231630692, 4.139937718785167e-08, 8.764248219443636e-08, 2.4616969518153846e-10]
('high_school_biology', 141);[1.6052280551856116e-09, 1.103256032343554e-09, 1.0, 1.2501528663867426e-09]
('high_school_biology', 142);[7.194133030325383e-09, 1.186112015134383e-08, 2.8453348089834e-08, 0.9999998807907247]
('high_school_biology', 143);[2.4616969518153846e-10, 4.944450501938644e-09, 4.363462252943702e-09, 1.0]
('high_school_biology', 144);[0.9999998807907247, 8.152020714470167e-09, 1.9555681087850496e-08, 0]
('high_school_biology', 145);[1.0467401794744658e-08, 1.0467401794744658e-08, 6.82560337633487e-08, 0.9999997615814777]
('high_school_biology', 146);[0.9999998807907247, 1.522997974471263e-08, 1.522997974471263e-08, 7.05287985111216e-11]
('high_school_biology', 147);[6.82560337633487e-08, 3.4663274126619643e-07, 0.9999996423722521, 5.3157852544244216e-08]
('high_school_biology', 148);[9.736200313009565e-10, 1.0, 7.582560427911907e-10, 1.162823303022097e-10]
('high_school_biology', 149);[1.9555681087850496e-08, 1.3440409951135022e-08, 9.931194312156244e-08, 0.9999997615814777]
('high_school_biology', 150);[3.398267819495071e-09, 1.0, 1.6052280551856116e-09, 2.4616969518153846e-10]
('high_school_biology', 151);[1.0, 2.061153622438558e-09, 5.602796437537268e-09, 7.05287985111216e-11]
('high_school_biology', 152);[0.9999998807907247, 1.0467401794744658e-08, 1.7257827987960214e-08, 7.05287985111216e-11]
('high_school_biology', 153);[2.3823651234966232e-07, 5.043467006019808e-07, 0.9999984502816872, 8.315271330899149e-07]
('high_school_biology', 154);[5.905303998944039e-10, 7.194133030325383e-09, 1.522997974471263e-08, 0.9999998807907247]
('high_school_biology', 155);[3.850741922767617e-09, 1.0, 1.2501528663867426e-09, 2.4616969518153846e-10]
('high_school_biology', 156);[0.9999997615814777, 6.34880011604368e-09, 9.931194312156244e-08, 0]
('high_school_biology', 157);[5.602796437537268e-09, 1.0, 3.850741922767617e-09, 3.581747930283181e-10]
('high_school_biology', 158);[1.9555681087850496e-08, 1.4449788680693535e-07, 4.4508482557577276e-07, 0.9999992847447459]
('high_school_biology', 159);[6.023573837886479e-08, 1.1253517471925912e-07, 5.043471815847051e-07, 0.9999991655356624]
('high_school_biology', 160);[1.9555681087850496e-08, 2.8453348089834e-08, 7.734421907141565e-08, 0.9999994039539004]
('high_school_biology', 161);[6.34880011604368e-09, 1.0, 7.582560427911907e-10, 1.6918979226151304e-10]
('high_school_biology', 162);[5.602796437537268e-09, 6.34880011604368e-09, 1.9555681087850496e-08, 0.9999998807907247]
('high_school_biology', 163);[3.2241867372567335e-08, 1.0, 2.510999155743982e-08, 2.7894680928689246e-10]
('high_school_biology', 164);[0.9999998807907247, 3.398267819495071e-09, 3.850741922767617e-09, 1.57371021068629e-11]
('high_school_biology', 165);[6.825590357542018e-08, 3.466320801173418e-07, 9.422436845439301e-07, 0.9999984502816872]
('high_school_biology', 166);[1.6052280551856116e-09, 2.061153622438558e-09, 1.0, 5.905303998944039e-10]
('high_school_biology', 167);[1.493094676197164e-10, 9.736200313009565e-10, 1.0, 3.1608814543136926e-10]
('high_school_biology', 168);[1.103256032343554e-09, 1.3440409951135022e-08, 3.6534822137210456e-08, 1.0]
('high_school_biology', 169);[4.944450501938644e-09, 1.0467401794744658e-08, 3.059023205018258e-07, 0.9999995231630692]
('high_school_biology', 170);[5.905303998944039e-10, 1.0467401794744658e-08, 4.139937718785167e-08, 1.0]
('high_school_biology', 171);[0.9999998807907247, 4.363462252943702e-09, 1.522997974471263e-08, 0]
('high_school_biology', 172);[0.9999996423722521, 1.0467401794744658e-08, 1.2751905914873347e-07, 0]
('high_school_biology', 173);[8.592166619174109e-10, 1.0, 5.211412487888539e-10, 4.8473687062702556e-11]
('high_school_biology', 174);[3.581747930283181e-10, 1.0467401794744658e-08, 1.0467401794744658e-08, 1.0]
('high_school_biology', 175);[2.646573638909117e-09, 5.602796437537268e-09, 1.522997974471263e-08, 0.9999998807907247]
('high_school_biology', 176);[4.363462252943702e-09, 3.850741922767617e-09, 1.0, 3.398267819495071e-09]
('high_school_biology', 177);[0.9999996423722521, 9.237449661970594e-09, 3.2241867372567335e-08, 1.6918979226151304e-10]
('high_school_biology', 178);[1.6373771305908126e-07, 0.9999996423722521, 5.3157852544244216e-08, 5.602796437537268e-09]
('high_school_biology', 179);[0.9999997615814777, 1.522997974471263e-08, 3.2241867372567335e-08, 1.493094676197164e-10]
('high_school_biology', 180);[3.2241867372567335e-08, 2.510999155743982e-08, 1.0, 2.510999155743982e-08]
('high_school_biology', 181);[0.9999998807907247, 8.152020714470167e-09, 1.522997974471263e-08, 0]
('high_school_biology', 182);[1.9555681087850496e-08, 4.139937718785167e-08, 0.9999998807907247, 3.6534822137210456e-08]
('high_school_biology', 183);[2.9989608248573072e-09, 1.0467401794744658e-08, 4.139937718785167e-08, 0.9999998807907247]
('high_school_biology', 184);[4.944450501938644e-09, 4.363462252943702e-09, 2.510999155743982e-08, 1.0]
('high_school_biology', 185);[4.363462252943702e-09, 1.186112015134383e-08, 2.215948977336598e-08, 1.0]
('high_school_biology', 186);[4.363462252943702e-09, 4.944450501938644e-09, 1.0, 5.3157852544244216e-08]
('high_school_biology', 187);[0.9999997615814777, 1.3440409951135022e-08, 6.023573837886479e-08, 1.026187963170189e-10]
('high_school_biology', 188);[7.194133030325383e-09, 2.510999155743982e-08, 1.0, 1.0467401794744658e-08]
('high_school_biology', 189);[1.0677009553134769e-06, 1.3709551640442868e-06, 0.9999971389852362, 5.043462196197153e-07]
('high_school_biology', 190);[9.736200313009565e-10, 3.398267819495071e-09, 1.0, 6.691586091292782e-10]
('high_school_biology', 191);[6.82560337633487e-08, 0.9999998807907247, 1.9555681087850496e-08, 4.363462252943702e-09]
('high_school_biology', 192);[1.7257827987960214e-08, 1.0, 9.237449661970594e-09, 2.335593038799337e-09]
('high_school_biology', 193);[2.646573638909117e-09, 7.194133030325383e-09, 2.510999155743982e-08, 1.0]
('high_school_biology', 194);[1.4166087866431961e-09, 1.7257827987960214e-08, 2.8453348089834e-08, 0.9999998807907247]
('high_school_biology', 195);[0.9999957084838798, 2.061145759776467e-09, 3.2887473357670864e-06, 0]
('high_school_biology', 196);[4.691164021834418e-08, 1.0, 1.0467401794744658e-08, 1.6052280551856116e-09]
('high_school_biology', 197);[0.9999998807907247, 5.602796437537268e-09, 6.34880011604368e-09, 0]
('high_school_biology', 198);[0.9999955892755635, 2.8453239549131867e-08, 3.7266354020539563e-06, 4.058636643976055e-10]
('high_school_biology', 199);[0.9999997615814777, 1.522997974471263e-08, 6.82560337633487e-08, 1.162823303022097e-10]
('high_school_biology', 200);[5.602796437537268e-09, 1.0, 2.646573638909117e-09, 4.5990553786523166e-10]
('high_school_biology', 201);[4.363462252943702e-09, 4.139937718785167e-08, 2.382369667501818e-07, 0.9999997615814777]
('high_school_biology', 202);[1.4166087866431961e-09, 3.6534822137210456e-08, 6.023573837886479e-08, 0.9999998807907247]
('high_school_biology', 203);[4.691164021834418e-08, 1.0, 8.152020714470167e-09, 1.6918979226151304e-10]
('high_school_biology', 204);[2.646573638909117e-09, 1.0, 7.582560427911907e-10, 2.172439935079017e-10]
('high_school_biology', 205);[0.9999995231630692, 1.3440409951135022e-08, 2.1024338523818466e-07, 1.917171513758312e-10]
('high_school_biology', 206);[7.582560427911907e-10, 9.237449661970594e-09, 1.522997974471263e-08, 1.0]
('high_school_biology', 207);[1.7257827987960214e-08, 1.0, 6.34880011604368e-09, 2.7894680928689246e-10]
('high_school_biology', 208);[9.237449661970594e-09, 1.0, 2.646573638909117e-09, 2.4616969518153846e-10]
('high_school_biology', 209);[0.9999984502816872, 3.9278560536830205e-07, 3.466320801173418e-07, 2.9989551047989332e-09]
('high_school_biology', 210);[2.8453348089834e-08, 1.0, 8.152020714470167e-09, 5.211412487888539e-10]
('high_school_biology', 211);[2.646573638909117e-09, 2.215948977336598e-08, 1.0, 1.3440409951135022e-08]
('high_school_biology', 212);[2.7894680928689246e-10, 3.1608814543136926e-10, 1.0, 1.3176514270095466e-10]
('high_school_biology', 213);[2.9989608248573072e-09, 1.0, 4.944450501938644e-09, 9.736200313009565e-10]
('high_school_biology', 214);[6.691586091292782e-10, 1.0, 3.581747930283181e-10, 4.8473687062702556e-11]
('high_school_biology', 215);[5.602796437537268e-09, 4.691164021834418e-08, 3.2241867372567335e-08, 0.9999997615814777]
('high_school_biology', 216);[8.152020714470167e-09, 2.510999155743982e-08, 1.0, 4.139937718785167e-08]
('high_school_biology', 217);[1.7257827987960214e-08, 2.510999155743982e-08, 1.0, 3.850741922767617e-09]
('high_school_biology', 218);[2.335593038799337e-09, 3.6534822137210456e-08, 1.3440409951135022e-08, 1.0]
('high_school_biology', 219);[6.34880011604368e-09, 1.7257827987960214e-08, 1.0, 1.4166087866431961e-09]
('high_school_biology', 220);[2.061153622438558e-09, 1.0, 1.2501528663867426e-09, 1.493094676197164e-10]
('high_school_biology', 221);[7.582560427911907e-10, 1.522997974471263e-08, 2.8453348089834e-08, 0.9999998807907247]
('high_school_biology', 222);[6.825564320030807e-08, 5.714969584801392e-07, 5.422212173341917e-06, 0.9999935627400018]
('high_school_biology', 223);[1.3176514270095466e-10, 3.850741922767617e-09, 1.3440409951135022e-08, 1.0]
('high_school_biology', 224);[1.4166087866431961e-09, 5.602796437537268e-09, 1.0, 1.6052280551856116e-09]
('high_school_biology', 225);[0.9999998807907247, 1.4166087866431961e-09, 7.194133030325383e-09, 0]
('high_school_biology', 226);[4.058652126475693e-10, 6.691586091292782e-10, 1.0, 2.172439935079017e-10]
('high_school_biology', 227);[9.237449661970594e-09, 2.8453348089834e-08, 1.6373771305908126e-07, 0.9999996423722521]
('high_school_biology', 228);[1.2501528663867426e-09, 3.6534822137210456e-08, 6.023573837886479e-08, 0.9999997615814777]
('high_school_biology', 229);[2.8453348089834e-08, 1.0, 7.194133030325383e-09, 4.058652126475693e-10]
('high_school_biology', 230);[4.058652126475693e-10, 1.0, 4.5990553786523166e-10, 6.224144622907783e-11]
('high_school_chemistry', 171);[2.215948977336598e-08, 1.0, 7.194133030325383e-09, 2.335593038799337e-09]
('high_school_chemistry', 172);[2.061153622438558e-09, 5.602796437537268e-09, 1.0, 1.522997974471263e-08]
('high_school_chemistry', 173);[1.0, 1.0467401794744658e-08, 3.2241867372567335e-08, 2.9400777392844726e-11]
('high_school_chemistry', 174);[0.9999998807907247, 1.186112015134383e-08, 1.4449802461092448e-07, 3.775134544279098e-11]
('high_school_chemistry', 175);[3.466287743919842e-07, 2.5612594594859474e-06, 7.889234541559306e-06, 0.9999881984200047]
('high_school_chemistry', 176);[2.215948977336598e-08, 3.2241867372567335e-08, 3.059020287707785e-07, 0.9999992847447459]
('high_school_chemistry', 177);[0.9999996423722521, 3.398267819495071e-09, 6.023573837886479e-08, 0]
('high_school_chemistry', 178);[4.363462252943702e-09, 7.194133030325383e-09, 1.0, 1.3440409951135022e-08]
('high_school_chemistry', 179);[0.9999998807907247, 1.0467401794744658e-08, 7.194133030325383e-09, 0]
('high_school_chemistry', 180);[1.6373771305908126e-07, 0.9999998807907247, 4.139937718785167e-08, 3.850741922767617e-09]
('high_school_chemistry', 181);[6.023573837886479e-08, 2.3823673954981372e-07, 3.4663241069161144e-07, 0.9999992847447459]
('high_school_chemistry', 182);[1.3440409951135022e-08, 1.186112015134383e-08, 1.0, 1.522997974471263e-08]
('high_school_chemistry', 183);[0.999997854237364, 5.043467006019808e-07, 6.47593982395546e-07, 1.0467381829779195e-08]
('high_school_chemistry', 184);[0.9999991655356624, 1.0467401794744658e-08, 4.4508482557577276e-07, 2.7894680928689246e-10]
('high_school_chemistry', 185);[1.2501528663867426e-09, 1.0, 1.103256032343554e-09, 1.493094676197164e-10]
('high_school_chemistry', 186);[4.944450501938644e-09, 6.023573837886479e-08, 0.9999998807907247, 1.9555681087850496e-08]
('high_school_chemistry', 187);[2.510999155743982e-08, 4.944450501938644e-09, 4.691164021834418e-08, 0.9999997615814777]
('high_school_chemistry', 188);[4.139937718785167e-08, 2.510999155743982e-08, 1.1253517471925912e-07, 0.9999992847447459]
('high_school_chemistry', 189);[3.850741922767617e-09, 1.0, 2.335593038799337e-09, 3.581747930283181e-10]
('high_school_chemistry', 190);[0.9999998807907247, 2.335593038799337e-09, 2.9989608248573072e-09, 9.056076989672867e-11]
('high_school_chemistry', 191);[2.215948977336598e-08, 3.2241867372567335e-08, 4.4508482557577276e-07, 0.9999994039539004]
('high_school_chemistry', 192);[4.944450501938644e-09, 3.6534822137210456e-08, 2.1024338523818466e-07, 0.9999996423722521]
('high_school_chemistry', 193);[2.7535503977013293e-05, 0.9999651921008026, 6.144001412158703e-06, 5.043303474622794e-07]
('high_school_chemistry', 194);[3.6534822137210456e-08, 2.215948977336598e-08, 1.8553895931777327e-07, 0.9999990463265931]
('high_school_chemistry', 195);[9.736200313009565e-10, 1.0, 3.1608814543136926e-10, 3.775134544279098e-11]
('high_school_chemistry', 196);[3.927717457997108e-07, 1.2098221491912192e-06, 0.9999626888833015, 3.535618581278775e-05]
